"id";"search_log_room_id";"age";"baby_bed"
"1395";"6216";"16";"0"
"1396";"6217";"17";"0"
"1397";"6217";"17";"0"
"1398";"6218";"16";"0"
"1399";"6219";"17";"0"
"1400";"6220";"16";"0"
"1401";"6221";"17";"0"
"1402";"6230";"17";"0"
"1403";"6233";"4";"0"
"1404";"6233";"6";"0"
"1405";"6239";"3";"0"
"1406";"6239";"2";"0"
"1407";"6245";"0";"1"
"1408";"6245";"0";"0"
"1409";"6246";"0";"1"
"1410";"6246";"0";"0"
"1411";"6247";"3";"0"
"1412";"6247";"5";"0"
"1413";"6251";"4";"0"
"1414";"6251";"12";"0"
"1415";"6255";"9";"0"
"1416";"6255";"12";"0"
"1417";"6255";"14";"0"
"1418";"6256";"16";"0"
"1419";"6264";"1";"1"
"1420";"6267";"1";"1"
"1421";"6275";"15";"0"
"1422";"6277";"14";"0"
"1423";"6280";"9";"0"
"1424";"6281";"8";"0"
"1425";"6284";"9";"0"
"1426";"6285";"9";"0"
"1427";"6288";"8";"0"
"1430";"6298";"16";"0"
"1431";"6300";"10";"0"
"1432";"6300";"17";"0"
"1433";"6335";"9";"0"
"1434";"6335";"3";"0"
"1435";"6341";"15";"0"
"1436";"6345";"2";"0"
"1437";"6347";"9";"0"
"1438";"6348";"9";"0"
"1439";"6349";"9";"0"
"1440";"6350";"9";"0"
"1441";"6351";"9";"0"
"1442";"6365";"0";"0"
"1443";"6365";"5";"0"
"1444";"6366";"14";"0"
"1445";"6366";"16";"0"
"1446";"6367";"7";"0"
"1447";"6369";"16";"0"
"1448";"6369";"17";"0"
"1449";"6374";"8";"0"
"1450";"6374";"10";"0"
"1451";"6377";"6";"0"
"1452";"6377";"6";"0"
"1453";"6378";"6";"0"
"1454";"6378";"6";"0"
"1455";"6382";"0";"0"
"1456";"6383";"11";"0"
"1457";"6389";"7";"0"
"1458";"6389";"10";"0"
"1459";"6390";"7";"0"
"1460";"6390";"10";"0"
"1461";"6401";"7";"0"
"1462";"6401";"10";"0"
"1463";"6402";"10";"0"
"1464";"6402";"6";"0"
"1465";"6402";"4";"0"
"1466";"6404";"7";"0"
"1467";"6404";"9";"0"
"1468";"6405";"7";"0"
"1469";"6405";"9";"0"
"1470";"6406";"4";"0"
"1471";"6406";"6";"0"
"1472";"6421";"6";"0"
"1473";"6421";"10";"0"
"1474";"6424";"3";"0"
"1475";"6424";"10";"0"
"1476";"6778";"8";"0"
"1477";"6779";"8";"0"
"1478";"6781";"3";"0"
"1479";"6781";"5";"0"
"1480";"6784";"8";"0"
"1481";"6785";"13";"0"
"1482";"6787";"7";"0"
"1483";"6788";"10";"0"
"1486";"6805";"10";"0"
"1487";"6805";"14";"0"
"1488";"6805";"15";"0"
"1489";"6806";"10";"0"
"1490";"6806";"14";"0"
"1491";"6806";"15";"0"
"1492";"6807";"15";"0"
"1493";"6808";"14";"0"
"1494";"6808";"14";"0"
"1495";"6808";"17";"0"
"1496";"6809";"5";"0"
"1497";"6809";"3";"0"
"1498";"6820";"0";"1"
"1499";"6821";"0";"1"
"1500";"6827";"11";"0"
"1501";"6828";"16";"0"
"1503";"6839";"4";"0"
"1504";"6839";"9";"0"
"1505";"6850";"7";"0"
"1506";"6850";"7";"0"
"1507";"6852";"8";"0"
"1509";"6865";"13";"0"
"1510";"6872";"15";"0"
"1511";"6872";"17";"0"
"1512";"6874";"15";"0"
"1513";"6874";"17";"0"
"1514";"6875";"15";"0"
"1515";"6876";"17";"0"
"1516";"6881";"6";"0"
"1517";"6881";"7";"0"
"1518";"6882";"15";"0"
"1519";"6883";"17";"0"
"1520";"6885";"6";"0"
"1521";"6885";"7";"0"
"1522";"6886";"6";"0"
"1523";"6886";"7";"0"
"1524";"6887";"5";"0"
"1525";"6887";"6";"0"
"1526";"6888";"2";"1"
"1527";"6888";"2";"1"
"1528";"6889";"5";"0"
"1529";"6889";"6";"0"
"1530";"6890";"7";"0"
"1531";"6890";"6";"0"
"1532";"6892";"3";"0"
"1533";"6892";"4";"0"
"1534";"6893";"2";"0"
"1535";"6893";"2";"0"
"1536";"6894";"3";"0"
"1537";"6894";"4";"0"
"1538";"6895";"5";"0"
"1539";"6895";"6";"0"
"1540";"6896";"2";"0"
"1541";"6896";"2";"0"
"1542";"6897";"3";"0"
"1543";"6897";"4";"0"
"1544";"6899";"4";"0"
"1545";"6899";"6";"0"
"1546";"6900";"3";"0"
"1547";"6900";"4";"0"
"1548";"6901";"6";"0"
"1549";"6902";"6";"0"
"1550";"6907";"17";"0"
"1551";"6912";"13";"0"
"1552";"6912";"11";"0"
"1553";"6918";"17";"0"
"1554";"6920";"15";"0"
"1555";"6921";"17";"0"
"1556";"6926";"9";"0"
"1557";"6926";"11";"0"
"1558";"6930";"17";"0"
"1559";"6934";"7";"0"
"1560";"6934";"10";"0"
"1561";"6936";"7";"0"
"1562";"6936";"10";"0"
"1563";"6943";"7";"0"
"1564";"6944";"10";"0"
"1565";"6945";"17";"0"
"1566";"6947";"17";"0"
"1567";"6948";"9";"0"
"1568";"6961";"10";"0"
"1569";"6970";"16";"0"
"1570";"6970";"11";"0"
"1571";"6972";"5";"0"
"1572";"6973";"6";"0"
"1573";"6974";"5";"0"
"1574";"6989";"3";"0"
"1575";"6989";"4";"0"
"1576";"6992";"0";"1"
"1577";"7000";"1";"1"
"1578";"7002";"3";"0"
"1579";"7002";"7";"0"
"1580";"7013";"0";"0"
"1581";"7015";"5";"0"
"1582";"7023";"5";"0"
"1583";"7032";"0";"1"
"1584";"7032";"3";"0"
"1585";"7039";"0";"1"
"1586";"7039";"2";"1"
"1587";"7039";"4";"0"
"1588";"7041";"0";"1"
"1589";"7041";"2";"1"
"1590";"7041";"4";"0"
"1591";"7058";"5";"0"
"1592";"7058";"9";"0"
"1593";"7061";"3";"0"
"1594";"7061";"7";"0"
"1595";"7066";"0";"1"
"1596";"7076";"13";"0"
"1597";"7086";"11";"0"
"1598";"7099";"13";"0"
"1599";"7103";"6";"0"
"1600";"7103";"9";"0"
"1601";"7111";"7";"0"
"1602";"7112";"6";"0"
"1603";"7112";"9";"0"
"1604";"7115";"16";"0"
"1605";"7116";"12";"0"
"1606";"7118";"6";"0"
"1607";"7118";"9";"0"
"1608";"7122";"7";"0"
"1609";"7122";"12";"0"
"1610";"7128";"0";"0"
"1611";"7129";"0";"0"
"1612";"7130";"17";"0"
"1613";"7131";"14";"0"
"1614";"7135";"14";"0"
"1615";"7136";"0";"0"
"1616";"7137";"14";"0"
"1617";"7138";"17";"0"
"1618";"7143";"3";"0"
"1619";"7144";"14";"0"
"1620";"7145";"17";"0"
"1621";"7168";"3";"0"
"1622";"7168";"0";"1"
"1623";"7169";"1";"1"
"1624";"7169";"4";"0"
"1625";"7177";"11";"0"
"1626";"7178";"3";"0"
"1627";"7178";"7";"0"
"1628";"7178";"9";"0"
"1629";"7181";"15";"0"
"1630";"7192";"0";"0"
"1631";"7194";"0";"0"
"1632";"7198";"2";"1"
"1633";"7206";"7";"0"
"1634";"7207";"10";"0"
"1635";"7208";"7";"0"
"1636";"7209";"10";"0"
"1637";"7212";"14";"0"
"1638";"7214";"14";"0"
"1639";"7217";"14";"0"
"1640";"7223";"13";"0"
"1641";"7223";"9";"0"
"1642";"7225";"14";"0"
"1643";"7225";"10";"0"
"1644";"7226";"5";"0"
"1645";"7229";"13";"0"
"1646";"7229";"9";"0"
"1647";"7232";"2";"0"
"1648";"7234";"0";"1"
"1649";"7235";"0";"0"
"1650";"7242";"13";"0"
"1651";"7242";"17";"0"
"1652";"7244";"13";"0"
"1653";"7245";"17";"0"
"1654";"7259";"6";"0"
"1655";"7259";"15";"0"
"1656";"7260";"6";"0"
"1657";"7260";"15";"0"
"1658";"7263";"10";"0"
"1659";"7265";"10";"0"
"1660";"7284";"13";"0"
"1661";"7295";"0";"1"
"1662";"7297";"1";"0"
"1663";"7300";"3";"0"
"1664";"7346";"15";"0"
"1665";"7379";"1";"1"
"1666";"7379";"4";"0"
"1667";"7380";"15";"0"
"1668";"7386";"16";"0"
"1669";"7386";"17";"0"
"1672";"7397";"0";"0"
"1673";"7406";"10";"0"
"1674";"7406";"13";"0"
"1675";"7409";"0";"0"
"1676";"7411";"1";"0"
"1677";"7412";"4";"0"
"1678";"7431";"14";"0"
"1679";"7436";"3";"0"
"1680";"7441";"9";"0"
"1681";"7441";"12";"0"
"1684";"7482";"2";"0"
"1685";"7483";"2";"0"
"1686";"7485";"2";"0"
"1687";"7486";"2";"1"
"1688";"7487";"2";"1"
"1689";"7494";"2";"1"
"1690";"7495";"2";"1"
"1691";"7497";"2";"1"
"1692";"7500";"2";"1"
"1693";"7650";"2";"1"
"1694";"7813";"2";"1"
"1696";"7857";"4";"0"
"1697";"7857";"6";"0"
"1698";"7857";"8";"0"
"1699";"7865";"7";"0"
"1700";"7878";"16";"0"
"1701";"7880";"16";"0"
"1702";"7884";"11";"0"
"1703";"7886";"14";"0"
"1704";"7889";"1";"1"
"1705";"7889";"0";"1"
"1706";"7890";"1";"1"
"1707";"7890";"0";"1"
"1708";"7891";"1";"1"
"1709";"7892";"0";"0"
"1710";"7894";"1";"1"
"1711";"7895";"0";"0"
"1712";"7897";"6";"0"
"1713";"7897";"9";"0"
"1714";"7898";"13";"0"
"1715";"7898";"8";"0"
"1716";"7905";"2";"0"
"1717";"7911";"14";"0"
"1718";"7912";"10";"0"
"1719";"7912";"10";"0"
"1720";"7913";"12";"0"
"1722";"7917";"1";"1"
"1723";"7920";"6";"0"
"1724";"7920";"9";"0"
"1725";"7922";"6";"0"
"1726";"7922";"9";"0"
"1727";"7929";"16";"0"
"1728";"7932";"10";"0"
"1733";"7962";"2";"0"
"1734";"7962";"5";"0"
"1735";"7964";"7";"0"
"1736";"7964";"10";"0"
"1737";"7977";"10";"0"
"1738";"7977";"12";"0"
"1739";"7978";"10";"0"
"1740";"7978";"13";"0"
"1741";"7978";"15";"0"
"1742";"7982";"2";"1"
"1743";"7982";"4";"0"
"1744";"7983";"2";"1"
"1745";"7983";"4";"0"
"1746";"7987";"14";"0"
"1747";"7990";"15";"0"
"1748";"7991";"15";"0"
"1749";"8017";"2";"0"
"1751";"8022";"12";"0"
"1752";"8022";"16";"0"
"1753";"8023";"12";"0"
"1754";"8023";"16";"0"
"1755";"8028";"15";"0"
"1756";"8029";"15";"0"
"1757";"8032";"7";"0"
"1758";"8033";"10";"0"
"1759";"8036";"10";"0"
"1760";"8052";"17";"0"
"1761";"8058";"7";"0"
"1762";"8059";"7";"0"
"1763";"8062";"13";"0"
"1764";"8062";"15";"0"
"1765";"8066";"3";"0"
"1766";"8069";"10";"0"
"1767";"8070";"13";"0"
"1768";"8070";"15";"0"
"1769";"8071";"16";"0"
"1770";"8075";"15";"0"
"1771";"8075";"10";"0"
"1772";"8124";"17";"0"
"1773";"8125";"8";"0"
"1774";"8125";"13";"0"
"1775";"8126";"9";"0"
"1776";"8126";"11";"0"
"1777";"8126";"11";"0"
"1778";"8128";"0";"0"
"1779";"8128";"3";"0"
"1780";"8129";"3";"0"
"1781";"8130";"3";"0"
"1782";"8130";"0";"0"
"1785";"8158";"4";"0"
"1786";"8158";"7";"0"
"1787";"8159";"15";"0"
"1788";"8166";"1";"0"
"1789";"8166";"5";"0"
"1790";"8174";"12";"0"
"1791";"8174";"17";"0"
"1792";"8176";"4";"0"
"1793";"8186";"7";"0"
"1794";"8187";"7";"0"
"1795";"8187";"8";"0"
"1796";"8188";"7";"0"
"1797";"8189";"8";"0"
"1798";"8191";"7";"0"
"1799";"8191";"8";"0"
"1800";"8192";"7";"0"
"1801";"8193";"8";"0"
"1802";"8206";"8";"0"
"1803";"8215";"7";"0"
"1804";"8216";"7";"0"
"1805";"8217";"7";"0"
"1806";"8218";"7";"0"
"1807";"8219";"7";"0"
"1808";"8220";"2";"0"
"1809";"8221";"7";"0"
"1810";"8222";"7";"0"
"1811";"8223";"7";"0"
"1812";"8224";"7";"0"
"1813";"8228";"7";"0"
"1814";"8247";"2";"0"
"1815";"8247";"6";"0"
"1816";"8247";"8";"0"
"1817";"8249";"2";"0"
"1818";"8249";"6";"0"
"1819";"8249";"8";"0"
"1820";"8258";"1";"1"
"1821";"8266";"1";"0"
"1822";"8266";"5";"0"
"1823";"8267";"11";"0"
"1824";"8269";"1";"0"
"1825";"8269";"5";"0"
"1826";"8274";"1";"0"
"1827";"8274";"5";"0"
"1828";"8280";"8";"0"
"1829";"8301";"6";"0"
"1830";"8301";"9";"0"
"1831";"8303";"6";"0"
"1832";"8303";"9";"0"
"1833";"8304";"6";"0"
"1834";"8304";"9";"0"
"1835";"8310";"15";"0"
"1836";"8312";"14";"0"
"1837";"8314";"1";"0"
"1838";"8315";"1";"0"
"1839";"8316";"8";"0"
"1840";"8318";"8";"0"
"1841";"8327";"15";"0"
"1842";"8327";"16";"0"
"1843";"8329";"15";"0"
"1844";"8330";"16";"0"
"1845";"8336";"15";"0"
"1846";"8337";"16";"0"
"1847";"8355";"4";"0"
"1848";"8355";"9";"0"
"1849";"8357";"5";"0"
"1850";"8357";"5";"0"
"1851";"8638";"5";"0"
"1852";"8638";"5";"0"
"1853";"8753";"1";"0"
"1854";"8787";"3";"0"
"1855";"8787";"5";"0"
"1856";"8793";"3";"0"
"1857";"8793";"5";"0"
"1858";"8794";"3";"0"
"1859";"8794";"5";"0"
"1860";"8797";"3";"0"
"1861";"8797";"5";"0"
"1862";"8800";"0";"0"
"1863";"8801";"0";"0"
"1864";"8802";"0";"0"
"1865";"8817";"12";"0"
"1866";"8818";"12";"0"
"1867";"8819";"12";"0"
"1868";"8827";"12";"0"
"1869";"8828";"12";"0"
"1870";"8832";"12";"0"
"1871";"8872";"13";"0"
"1872";"8872";"11";"0"
"1873";"8888";"14";"0"
"1874";"8888";"13";"0"
"1875";"8889";"14";"0"
"1876";"8909";"2";"0"
"1877";"8909";"5";"0"
"1878";"8909";"7";"0"
"1879";"8916";"9";"0"
"1880";"8928";"9";"0"
"1881";"8929";"9";"0"
"1882";"8930";"9";"0"
"1883";"8931";"9";"0"
"1884";"8935";"8";"0"
"1885";"8935";"8";"0"
"1886";"8943";"2";"0"
"1887";"8943";"6";"0"
"1888";"8944";"3";"0"
"1889";"8945";"2";"0"
"1890";"8945";"6";"0"
"1891";"8946";"2";"0"
"1892";"8947";"2";"0"
"1893";"8950";"2";"0"
"1894";"8950";"6";"0"
"1895";"8951";"2";"0"
"1896";"8951";"6";"0"
"1897";"8958";"4";"0"
"1898";"8964";"0";"0"
"1899";"8965";"8";"0"
"1900";"8965";"3";"0"
"1901";"8971";"16";"0"
"1902";"8973";"16";"0"
"1903";"8974";"14";"0"
"1904";"8978";"14";"0"
"1905";"8983";"14";"0"
"1906";"8991";"1";"0"
"1907";"8992";"1";"0"
"1908";"8993";"3";"0"
"1909";"8993";"6";"0"
"1910";"9005";"4";"0"
"1911";"9005";"5";"0"
"1912";"9006";"3";"0"
"1913";"9006";"4";"0"
"1914";"9008";"8";"0"
"1915";"9009";"2";"0"
"1916";"9010";"5";"0"
"1917";"9010";"6";"0"
"1918";"9011";"4";"0"
"1919";"9011";"5";"0"
"1920";"9018";"5";"0"
"1921";"9018";"15";"0"
"1922";"9019";"17";"0"
"1923";"9019";"9";"0"
"1924";"9019";"11";"0"
"1925";"9023";"12";"0"
"1926";"9024";"12";"0"
"1927";"9026";"4";"0"
"1928";"9026";"10";"0"
"1929";"9026";"16";"0"
"1930";"9027";"12";"0"
"1931";"9027";"10";"0"
"1932";"9034";"16";"0"
"1933";"9053";"9";"0"
"1934";"9053";"0";"0"
"1935";"9070";"17";"0"
"1936";"9071";"17";"0"
"1937";"9075";"7";"0"
"1938";"9075";"14";"0"
"1939";"9075";"15";"0"
"1940";"9088";"12";"0"
"1941";"9093";"17";"0"
"1942";"9094";"17";"0"
"1943";"9103";"12";"0"
"1944";"9124";"12";"0"
"1945";"9126";"0";"0"
"1946";"9126";"3";"0"
"1947";"9127";"12";"0"
"1948";"9128";"10";"0"
"1949";"9128";"0";"0"
"1950";"9131";"10";"0"
"1951";"9131";"1";"0"
"1952";"9136";"13";"0"
"1953";"9136";"9";"0"
"1954";"9137";"2";"0"
"1955";"9138";"2";"0"
"1956";"9148";"12";"0"
"1957";"9149";"12";"0"
"1958";"9150";"12";"0"
"1959";"9153";"4";"0"
"1960";"9156";"4";"0"
"1961";"9163";"13";"0"
"1962";"9164";"13";"0"
"1963";"9165";"13";"0"
"1964";"9168";"13";"0"
"1965";"9171";"3";"0"
"1966";"9171";"5";"0"
"1967";"9172";"17";"0"
"1968";"9173";"13";"0"
"1969";"9176";"13";"0"
"1970";"9178";"12";"0"
"1971";"9178";"10";"0"
"1972";"9178";"1";"1"
"1973";"9193";"16";"0"
"1974";"9204";"1";"0"
"1975";"9204";"6";"0"
"1976";"9218";"13";"0"
"1977";"9218";"11";"0"
"1978";"9218";"5";"0"
"1980";"9254";"3";"0"
"1981";"9254";"5";"0"
"1982";"9256";"3";"0"
"1983";"9256";"5";"0"
"1984";"9267";"14";"0"
"1985";"9267";"3";"0"
"1986";"9268";"14";"0"
"1987";"9269";"3";"0"
"1988";"9270";"14";"0"
"1989";"9271";"3";"0"
"1990";"9272";"14";"0"
"1991";"9272";"3";"0"
"1992";"9273";"14";"0"
"1993";"9273";"3";"0"
"1994";"9274";"14";"0"
"1995";"9274";"3";"0"
"1996";"9276";"2";"0"
"1997";"9286";"10";"0"
"1998";"9286";"12";"0"
"1999";"9288";"1";"1"
"2000";"9288";"5";"0"
"2001";"9291";"8";"0"
"2002";"9291";"4";"0"
"2003";"9297";"14";"0"
"2004";"9300";"14";"0"
"2005";"9300";"7";"0"
"2006";"9300";"10";"0"
"2007";"9301";"10";"0"
"2008";"9301";"7";"0"
"2009";"9306";"3";"0"
"2010";"9310";"15";"0"
"2011";"9315";"9";"0"
"2012";"9319";"15";"0"
"2013";"9325";"0";"0"
"2014";"9326";"11";"0"
"2015";"9327";"11";"0"
"2016";"9329";"11";"0"
"2017";"9349";"14";"0"
"2018";"9349";"11";"0"
"2019";"9358";"13";"0"
"2020";"9358";"10";"0"
"2021";"9362";"7";"0"
"2022";"9363";"7";"0"
"2023";"9364";"7";"0"
"2024";"9372";"12";"0"
"2025";"9373";"4";"0"
"2026";"9376";"6";"0"
"2027";"9382";"0";"1"
"2028";"9383";"1";"1"
"2029";"9386";"9";"0"
"2030";"9386";"12";"0"
"2031";"9386";"17";"0"
"2032";"9389";"8";"0"
"2033";"9389";"10";"0"
"2034";"9392";"6";"0"
"2035";"9392";"6";"0"
"2036";"9393";"6";"0"
"2037";"9393";"6";"0"
"2038";"9399";"3";"0"
"2039";"9405";"3";"0"
"2040";"9405";"5";"0"
"2041";"9406";"3";"0"
"2042";"9406";"5";"0"
"2043";"9411";"7";"0"
"2044";"9414";"7";"0"
"2045";"9416";"7";"0"
"2046";"9418";"12";"0"
"2047";"9418";"15";"0"
"2048";"9419";"12";"0"
"2049";"9419";"15";"0"
"2050";"9420";"12";"0"
"2051";"9420";"15";"0"
"2052";"9422";"7";"0"
"2053";"9423";"12";"0"
"2054";"9423";"15";"0"
"2055";"9424";"12";"0"
"2056";"9424";"16";"0"
"2058";"9431";"7";"0"
"2059";"9432";"7";"0"
"2060";"9433";"4";"0"
"2061";"9433";"5";"0"
"2062";"9434";"7";"0"
"2063";"9453";"0";"1"
"2064";"9457";"4";"0"
"2065";"9457";"5";"0"
"2066";"9465";"3";"0"
"2067";"9465";"5";"0"
"2068";"9467";"3";"0"
"2069";"9467";"5";"0"
"2070";"9469";"3";"0"
"2071";"9469";"5";"0"
"2072";"9470";"3";"0"
"2073";"9470";"5";"0"
"2074";"9471";"3";"0"
"2075";"9471";"5";"0"
"2076";"9472";"3";"0"
"2077";"9472";"5";"0"
"2078";"9479";"3";"0"
"2079";"9479";"5";"0"
"2080";"9483";"8";"0"
"2081";"9485";"8";"0"
"2082";"9492";"0";"1"
"2083";"9494";"0";"1"
"2084";"9501";"1";"1"
"2085";"9503";"14";"0"
"2086";"9504";"9";"0"
"2087";"9504";"11";"0"
"2088";"9508";"0";"1"
"2089";"9508";"6";"0"
"2090";"9508";"9";"0"
"2091";"9518";"8";"0"
"2092";"9518";"10";"0"
"2093";"9519";"8";"0"
"2094";"9519";"10";"0"
"2095";"9520";"8";"0"
"2096";"9520";"10";"0"
"2097";"9522";"0";"1"
"2098";"9526";"0";"1"
"2099";"9527";"0";"1"
"2100";"9534";"7";"0"
"2101";"9534";"8";"0"
"2102";"9548";"2";"1"
"2103";"9558";"2";"0"
"2104";"9558";"6";"0"
"2105";"9559";"2";"0"
"2106";"9559";"6";"0"
"2107";"9560";"2";"0"
"2108";"9560";"6";"0"
"2109";"9572";"9";"0"
"2110";"9572";"7";"0"
"2111";"9583";"6";"0"
"2112";"9583";"11";"0"
"2113";"9585";"11";"0"
"2114";"9586";"6";"0"
"2115";"9588";"13";"0"
"2116";"9589";"13";"0"
"2117";"9591";"6";"0"
"2118";"9591";"9";"0"
"2119";"9595";"8";"0"
"2120";"9604";"0";"1"
"2121";"9610";"7";"0"
"2122";"9610";"7";"0"
"2123";"9613";"7";"0"
"2124";"9613";"7";"0"
"2125";"9616";"7";"0"
"2126";"9616";"7";"0"
"2127";"9625";"9";"0"
"2128";"9625";"11";"0"
"2129";"9625";"14";"0"
"2130";"9640";"3";"0"
"2131";"9641";"13";"0"
"2132";"9643";"13";"0"
"2133";"9644";"13";"0"
"2134";"9652";"0";"0"
"2135";"9653";"4";"0"
"2136";"9653";"7";"0"
"2137";"9657";"8";"0"
"2138";"9657";"11";"0"
"2139";"9658";"12";"0"
"2140";"9659";"1";"1"
"2141";"9659";"4";"0"
"2149";"9675";"17";"0"
"2150";"9678";"11";"0"
"2151";"9707";"11";"0"
"2152";"9709";"11";"0"
"2153";"9710";"11";"0"
"2154";"9711";"5";"0"
"2155";"9711";"2";"0"
"2156";"9717";"15";"0"
"2157";"9718";"0";"0"
"2158";"9718";"0";"0"
"2159";"9726";"15";"0"
"2160";"9727";"17";"0"
"2161";"9746";"2";"0"
"2162";"9746";"7";"0"
"2163";"9747";"2";"0"
"2164";"9747";"7";"0"
"2165";"9751";"3";"0"
"2166";"9758";"2";"0"
"2167";"9758";"5";"0"
"2168";"9765";"2";"0"
"2169";"9765";"6";"0"
"2170";"9766";"2";"0"
"2171";"9766";"5";"0"
"2172";"9768";"2";"0"
"2173";"9768";"5";"0"
"2174";"9770";"13";"0"
"2175";"9770";"13";"0"
"2176";"9777";"2";"1"
"2177";"9780";"0";"1"
"2178";"9787";"8";"0"
"2179";"9787";"13";"0"
