"search_log_id";"total_price_final";"rooms_total_price";"upsell_total_price";"vouchers_total_price";"loyalty_discount_total";"redeemed_loyalty_points_total"
"154802";"103184";"120204.44";"0.00";"0";"12020.44";"5000.00"
"154846";"152680";"175644.44";"0.00";"0";"17564.44";"5400.00"
"154867";"98784";"98784";"0.00";"0";"0.00";"0.00"
"154872";"295237";"375480";"0.00";"0";"37548.00";"42695.00"
"154900";"105678";"122975.56";"0.00";"0";"12297.56";"5000.00"
"154917";"83906";"98784.44";"0.00";"0";"9878.44";"5000.00"
"154974";"174409";"193787.78";"0.00";"0";"19378.78";"0.00"
"154980";"155113";"180441.78";"0.00";"0";"19828.78";"0.00"
"154983";"99792";"110880";"0.00";"0";"11088.00";"0.00"
"155014";"133156";"172368.89";"0.00";"0";"17236.89";"21976.00"
"154995";"269892";"299880";"0.00";"0";"29988.00";"0.00"
"155032";"134266";"149184.44";"0.00";"0";"14918.44";"0.00"
"155084";"120647";"139607.78";"0.00";"0";"13960.78";"5000.00"
"155116";"171914";"191015.56";"0.00";"0";"19101.56";"0.00"
"155138";"83906";"98784.44";"0.00";"0";"9878.44";"5000.00"
"155085";"122096";"148175.56";"0.00";"0";"14817.56";"11262.00"
"155155";"1226.4";"1226.4";"0.00";"0";"0.00";"0.00"
"155204";"1439.9";"1439.9";"0.00";"0";"0.00";"0.00"
"155253";"186703";"207447.78";"0.00";"0";"20744.78";"0.00"
"155297";"88906";"98784.4";"0.00";"0";"9878.40";"0.00"
"155301";"88906";"98784.44";"0.00";"0";"9878.44";"0.00"
"155346";"112266";"124740";"0.00";"0";"12474.00";"0.00"
"155371";"156060";"156060";"0.00";"0";"0.00";"0.00"
"155462";"83906";"98784.44";"0.00";"0";"9878.44";"5000.00"
"155469";"110668";"128520";"0.00";"0";"12852.00";"5000.00"
"155508";"475340";"475340";"0.00";"0";"0.00";"0.00"
"155518";"266716";"296351.11";"0.00";"0";"29635.11";"0.00"
"155560";"92424";"108360";"0.00";"0";"10836.00";"5100.00"
"155568";"72112";"85680";"0.00";"0";"8568.00";"5000.00"
"155595";"467565";"559980";"0.00";"0";"55998.00";"36417.00"
"155635";"108400";"126000";"0.00";"0";"12600.00";"5000.00"
"155645";"103280";"133055.56";"0.00";"0";"13305.56";"16470.00"
"155651";"320076";"320076";"0.00";"0";"0.00";"0.00"
"155653";"141466";"163295.56";"0.00";"0";"16329.56";"5500.00"
"155670";"105678";"122975.56";"0.00";"0";"12297.56";"5000.00"
"155689";"137763";"154770.78";"0.00";"0";"17007.78";"0.00"
"155684";"91617";"107352.22";"0.00";"0";"10735.22";"5000.00"
"155699";"88906";"98784.44";"0.00";"0";"9878.44";"0.00"
"155727";"78462";"92735.56";"0.00";"0";"9273.56";"5000.00"
"155743";"95246";"111384.44";"0.00";"0";"11138.44";"5000.00"
"155748";"107331";"114912.22";"8910.00";"0";"11491.22";"5000.00"
"155752";"154224";"171360";"0.00";"0";"17136.00";"0.00"
"155753";"145152";"145152";"0.00";"0";"0.00";"0.00"
"155779";"153080";"175644.44";"0.00";"0";"17564.44";"5000.00"
"155801";"72112";"85680";"0.00";"0";"8568.00";"5000.00"
"156321";"670280";"750311.11";"0.00";"0";"75031.11";"5000.00"
"156368";"110668";"128520";"0.00";"0";"12852.00";"5000.00"
"156402";"602500";"675000";"0.00";"0";"67500.00";"5000.00"
"156424";"72112";"85680";"0.00";"0";"8568.00";"5000.00"
"156487";"237775";"308340";"0.00";"0";"30834.00";"39731.00"
"156492";"154451";"171612.22";"0.00";"0";"17161.22";"0.00"
"156508";"244490";"271655.56";"0.00";"0";"27165.56";"0.00"
"156533";"181440";"201600";"0.00";"0";"20160.00";"0.00"
"156600";"102635";"122975.56";"0.00";"0";"12297.56";"8043.00"
"156604";"102680";"128520";"0.00";"0";"12852.00";"12988.00"
"156598";"268920";"268920";"0.00";"0";"0.00";"0.00"
"156608";"220903";"245447.78";"0.00";"0";"24544.78";"0.00"
"156616";"128520";"128520";"0.00";"0";"0.00";"0.00"
"156632";"71112";"85680";"0.00";"0";"8568.00";"6000.00"
"156732";"154224";"171360";"0.00";"0";"17136.00";"0.00"
"156751";"87998";"97775.56";"0.00";"0";"9777.56";"0.00"
"156761";"96153";"112392.22";"0.00";"0";"11239.22";"5000.00"
"156745";"82998";"97775.56";"0.00";"0";"9777.56";"5000.00"
"156768";"289";"289";"0.00";"0";"0.00";"0.00"
"156772";"362024";"337824";"24200.00";"0";"0.00";"0.00"
"156810";"197291";"197567.78";"24480.00";"0";"19756.78";"5000.00"
"156824";"121626";"97776";"23850.00";"0";"0.00";"0.00"
"156806";"177812";"197568.89";"0.00";"0";"19756.89";"0.00"
"156821";"113355";"179927.78";"0.00";"0";"17992.78";"48580.00"
"156840";"138420";"104040";"34380.00";"0";"0.00";"0.00"
"156872";"183843";"148175.56";"55485.00";"0";"14817.56";"5000.00"
"156904";"82656";"82656";"0.00";"0";"0.00";"0.00"
"156901";"133702";"154224.44";"0.00";"0";"15422.44";"5100.00"
"156913";"110668";"128520";"0.00";"0";"12852.00";"5000.00"
"156943";"110668";"128520";"0.00";"0";"12852.00";"5000.00"
"156938";"72112";"85680";"0.00";"0";"8568.00";"5000.00"
"156980";"901.93";"773.26";"206.00";"0";"77.33";"0.00"
"157000";"110668";"128520";"0.00";"0";"12852.00";"5000.00"
"157025";"71112";"85680";"0.00";"0";"8568.00";"6000.00"
"157028";"115668";"128520";"0.00";"0";"12852.00";"0.00"
"157037";"72112";"85680";"0.00";"0";"8568.00";"5000.00"
"157020";"114761";"127512.22";"0.00";"0";"12751.22";"0.00"
"157059";"82656";"82656";"0.00";"0";"0.00";"0.00"
"157081";"81022";"85680";"8910.00";"0";"8568.00";"5000.00"
"157161";"83906";"98784.44";"0.00";"0";"9878.44";"5000.00"
"157179";"53979";"85680";"0.00";"0";"8568.00";"23133.00"
"157200";"112392";"112392";"0.00";"0";"0.00";"0.00"
"157206";"112392";"112392";"0.00";"0";"0.00";"0.00"
"157213";"260366";"289295.56";"0.00";"0";"28929.56";"0.00"
"157216";"337640";"375155.56";"0.00";"0";"37515.56";"0.00"
"157238";"325888";"367653.33";"0.00";"0";"36765.33";"5000.00"
"157268";"385204";"433558";"0.00";"0";"43354.00";"5000.00"
"157266";"36516";"56128.9";"0.00";"0";"5612.90";"14000.00"
"157274";"98421";"114912.22";"0.00";"0";"11491.22";"5000.00"
"157301";"216140";"240155.56";"0.00";"0";"24015.56";"0.00"
"157310";"72112";"85680";"0.00";"0";"8568.00";"5000.00"
"157283";"375156";"375156";"0.00";"0";"0.00";"0.00"
"157304";"77112";"85680";"0.00";"0";"8568.00";"0.00"
"157321";"77180";"98784.44";"0.00";"0";"9878.44";"11726.00"
"157345";"85680";"85680";"0.00";"0";"0.00";"0.00"
"157312";"85680";"85680";"0.00";"0";"0.00";"0.00"
"157366";"85680";"85680";"0.00";"0";"0.00";"0.00"
"157367";"137562";"154545";"0.00";"0";"16983.00";"0.00"
"157376";"71912";"85680";"0.00";"0";"8568.00";"5200.00"
"157353";"128358";"148175.56";"0.00";"0";"14817.56";"5000.00"
"157402";"194584";"221760";"0.00";"0";"22176.00";"5000.00"
"157387";"112913";"112913";"0.00";"0";"0.00";"0.00"
"157399";"119578";"128520";"8910.00";"0";"12852.00";"5000.00"
"157432";"120874";"139860";"0.00";"0";"13986.00";"5000.00"
"157470";"88906";"98784.44";"0.00";"0";"9878.44";"0.00"
"157494";"330888";"367653.33";"0.00";"0";"36765.33";"0.00"
"157500";"246989";"263087.78";"15210.00";"0";"26308.78";"5000.00"
"157522";"31381";"48683.54";"0.00";"0";"7302.54";"10000.00"
"157418";"117815";"111384.44";"33210.00";"0";"11138.44";"15641.00"
"157549";"32267";"48683.54";"0.00";"0";"7302.54";"9114.00"
"157557";"337640";"375155.56";"0.00";"0";"37515.56";"0.00"
"157550";"72112";"85680";"0.00";"0";"8568.00";"5000.00"
"157530";"105678";"122975.56";"0.00";"0";"12297.56";"5000.00"
"157565";"151976";"190260";"0.00";"0";"28539.00";"9745.00"
"157602";"325888";"367653.33";"0.00";"0";"36765.33";"5000.00"
"157593";"83906";"98784.44";"0.00";"0";"9878.44";"5000.00"
"157597";"125420";"139355.56";"0.00";"0";"13935.56";"0.00"
"157586";"116354";"116354";"0.00";"0";"0.00";"0.00"
"157621";"61838";"85680";"0.00";"0";"12852.00";"10990.00"
"157619";"177811.2";"197567.2";"0.00";"0";"19756.00";"0.00"
"157617";"128294";"148104.44";"0.00";"0";"14810.44";"5000.00"
"157652";"71712";"85680";"0.00";"0";"8568.00";"5400.00"
"157660";"154224";"171360";"0.00";"0";"17136.00";"0.00"
"157622";"221719";"190260";"55485.00";"0";"19026.00";"5000.00"
"157673";"231336";"257040";"0.00";"0";"25704.00";"0.00"
"157679";"116123";"148175.56";"8910.00";"0";"14817.56";"26145.00"
"157692";"43816";"48684.44";"0.00";"0";"4868.44";"0.00"
"157697";"161935";"179927.78";"0.00";"0";"17992.78";"0.00"
"157714";"199940";"222155.56";"0.00";"0";"22215.56";"0.00"
"157678";"142884";"158760";"0.00";"0";"15876.00";"0.00"
"157732";"115668";"128520";"0.00";"0";"12852.00";"0.00"
"157700";"95936";"106595.56";"0.00";"0";"10659.56";"0.00"
"157730";"101592";"85680";"24480.00";"0";"8568.00";"0.00"
"157771";"115441";"128267.78";"0.00";"0";"12826.78";"0.00"
"157759";"118786";"138095.56";"0.00";"0";"13809.56";"5500.00"
"157721";"416092";"421092";"0.00";"0";"0.00";"5000.00"
"157775";"177812";"197568.89";"0.00";"0";"19756.89";"0.00"
"157781";"196862";"218735.56";"0.00";"0";"21873.56";"0.00"
"157782";"70808";"112392.22";"0.00";"0";"11239.22";"30345.00"
"157789";"82998";"97775.56";"0.00";"0";"9777.56";"5000.00"
"157784";"508664";"565182.22";"0.00";"0";"56518.22";"0.00"
"157811";"83906";"98784.44";"0.00";"0";"9878.44";"5000.00"
"157770";"149224";"171360";"0.00";"0";"17136.00";"5000.00"
"157808";"185749";"206387.78";"0.00";"0";"20638.78";"0.00"
"157873";"185296";"205884.44";"0.00";"0";"20588.44";"0.00"
"157876";"56702";"63002.22";"0.00";"0";"6300.22";"0.00"
"157861";"98874";"115415.56";"0.00";"0";"11541.56";"5000.00"
"157862";"107331";"114912.22";"8910.00";"0";"11491.22";"5000.00"
"157883";"100918";"100918";"0.00";"0";"0.00";"0.00"
"157924";"107957";"119952.22";"0.00";"0";"11995.22";"0.00"
"157940";"98784";"98784";"0.00";"0";"0.00";"0.00"
"157944";"72112";"85680";"0.00";"0";"8568.00";"5000.00"
"157941";"136323";"136323";"0.00";"0";"0.00";"0.00"
"157956";"36422";"56129.4";"0.00";"0";"8419.40";"11288.00"
"157954";"99195";"128520";"0.00";"0";"12852.00";"16473.00"
"157984";"186102";"172872";"13230.00";"0";"0.00";"0.00"
"158040";"140962";"162180";"0.00";"0";"16218.00";"5000.00"
"158081";"133622";"155232.22";"0.00";"0";"15523.22";"6087.00"
"158047";"177358";"197064.44";"0.00";"0";"19706.44";"0.00"
"158102";"177358";"197064.44";"0.00";"0";"19706.44";"0.00"
"158092";"202759";"225287.78";"0.00";"0";"22528.78";"0.00"
"158111";"255720";"289688";"0.00";"0";"28968.00";"5000.00"
"158373";"91627";"101807.78";"0.00";"0";"10180.78";"0.00"
"158389";"231336";"257040";"0.00";"0";"25704.00";"0.00"
"158440";"93263";"103625.56";"0.00";"0";"10362.56";"0.00"
"158466";"72112";"85680";"0.00";"0";"8568.00";"5000.00"
"158104";"140148";"128520";"24480.00";"0";"12852.00";"0.00"
"158480";"204574";"227304.44";"0.00";"0";"22730.44";"0.00"
"158598";"342004";"385560";"0.00";"0";"38556.00";"5000.00"
"158723";"136537";"136537";"0.00";"0";"0.00";"0.00"
"158725";"107824";"126977.56";"0.00";"0";"13953.56";"5200.00"
"158749";"109048";"126720";"0.00";"0";"12672.00";"5000.00"
"158824";"115668";"128520";"0.00";"0";"12852.00";"0.00"
"158825";"272038";"283386.67";"21990.00";"0";"28338.67";"5000.00"
"158904";"133360";"138460";"0.00";"0";"0.00";"5100.00"
"158908";"333742";"376380";"0.00";"0";"37638.00";"5000.00"
"158941";"238680";"238680";"0.00";"0";"0.00";"0.00"
"158963";"136178";"157420";"0.00";"0";"15742.00";"5500.00"
"159032";"89964";"89964";"0.00";"0";"0.00";"0.00"
"159046";"510";"510";"0.00";"0";"0.00";"0.00"
"159094";"585.77";"664.74";"0.00";"0";"66.47";"12.50"
"159262";"98649";"115165.56";"0.00";"0";"11516.56";"5000.00"
"159587";"263898";"293220";"0.00";"0";"29322.00";"0.00"
"159625";"207382";"232902";"0.00";"0";"20520.00";"5000.00"
"159667";"180652";"206280";"0.00";"0";"20628.00";"5000.00"
"159680";"135343";"155936.67";"0.00";"0";"15593.67";"5000.00"
"159708";"98605";"116395.78";"0.00";"0";"12790.78";"5000.00"
"159737";"119915";"119915";"0.00";"0";"0.00";"0.00"
"159808";"114143";"132381.11";"0.00";"0";"13238.11";"5000.00"
"159819";"119143";"132381.1";"0.00";"0";"13238.10";"0.00"
"159843";"169218";"169218";"0.00";"0";"0.00";"0.00"
"159879";"114945";"133272.22";"0.00";"0";"13327.22";"5000.00"
"159974";"147170";"171518.11";"0.00";"0";"18848.11";"5500.00"
"159991";"148136";"148136";"0.00";"0";"0.00";"0.00"
"160050";"296471";"334967.78";"0.00";"0";"33496.78";"5000.00"
"160125";"177412";"192780";"8910.00";"0";"19278.00";"5000.00"
"160225";"243270";"270300";"0.00";"0";"27030.00";"0.00"
"160598";"441511";"494978";"0.00";"0";"53467.00";"0.00"
"160706";"218625";"248472.22";"0.00";"0";"24847.22";"5000.00"
"160764";"355361";"424330";"0.00";"0";"42433.00";"26536.00"
"160857";"391.45";"448.83";"0.00";"0";"44.88";"12.50"
"160867";"116734";"135260";"0.00";"0";"13526.00";"5000.00"
"160870";"292750";"325277.78";"0.00";"0";"32527.78";"0.00"
"160983";"101396";"140900.56";"0.00";"0";"15483.56";"24021.00"
"160989";"104040";"104040";"0.00";"0";"0.00";"0.00"
"160996";"352.4";"409.95";"0.00";"0";"45.05";"12.50"
"161012";"238270";"270300";"0.00";"0";"27030.00";"5000.00"
"161436";"121727";"135252.22";"0.00";"0";"13525.22";"0.00"
"161542";"524160";"524160";"0.00";"0";"0.00";"0.00"
"161582";"145136";"161262.22";"0.00";"0";"16126.22";"0.00"
"161638";"96960";"101960";"0.00";"0";"0.00";"5000.00"
"161650";"376380";"376380";"0.00";"0";"0.00";"0.00"
"161663";"432990";"432990";"0.00";"0";"0.00";"0.00"
"161678";"765.13";"510";"306.13";"0";"51.00";"0.00"
"161683";"304042";"337824.44";"0.00";"0";"33782.44";"0.00"
"161754";"177595";"207447.78";"0.00";"0";"20744.78";"9108.00"
"161830";"373086";"414540";"0.00";"0";"41454.00";"0.00"
"161915";"161109";"161109";"0.00";"0";"0.00";"0.00"
"162299";"90674";"107485.56";"0.00";"0";"11811.56";"5000.00"
"162398";"231960";"231960";"0.00";"0";"0.00";"0.00"
"162644";"99040";"104040";"0.00";"0";"0.00";"5000.00"
"162633";"193072";"292320";"8910.00";"0";"29232.00";"78926.00"
"162727";"760.92";"859.3599999999999";"0.00";"0";"85.94";"12.50"
"162789";"88128";"97920";"0.00";"0";"9792.00";"0.00"
"162914";"262336";"291484.44";"0.00";"0";"29148.44";"0.00"
"163147";"126366";"145962.22";"0.00";"0";"14596.22";"5000.00"
"163127";"193489";"247958.11";"0.00";"0";"27248.11";"27221.00"
