,search_log_id,total_price_final,rooms_total_price,upsell_total_price,vouchers_total_price,loyalty_discount_total,redeemed_loyalty_points_total,hotel_id
42,114780,235545.0,277111.77,0.0,0,41566.77,0.0,hotel_1
43,114812,413.1,459.0,0.0,0,45.9,0.0,hotel_1
44,114825,78242.0,86935.55,0.0,0,8693.55,0.0,hotel_1
45,114830,1411.56,1411.56,0.0,0,0.0,0.0,hotel_1
46,114851,192.5,328.92,0.0,0,53.92,82.5,hotel_1
47,115003,288131.0,373680.0,0.0,0,37368.0,48181.0,hotel_1
48,115031,143146.0,201593.0,0.0,0,33048.0,25399.0,hotel_1
49,115060,1046.52,1162.8,0.0,0,116.28,0.0,hotel_1
50,115103,142088.0,205020.0,0.0,0,20502.0,42430.0,hotel_1
51,115102,128761.0,143067.78,0.0,0,14306.78,0.0,hotel_1
52,115124,305856.0,339840.0,0.0,0,33984.0,0.0,hotel_1
53,115145,69165.0,76850.0,0.0,0,7685.0,0.0,hotel_1
54,115189,315760.0,356400.0,0.0,0,35640.0,5000.0,hotel_1
55,115270,144840.0,195274.12,0.0,0,32012.12,18422.0,hotel_1
56,115271,867.5,974.6,0.0,0,107.1,0.0,hotel_1
57,115548,208672.0,208080.0,26400.0,0,20808.0,5000.0,hotel_1
58,115750,235.36,278.46000000000004,0.0,0,30.6,12.5,hotel_1
59,115764,111999.0,115165.56,8350.0,0,11516.56,0.0,hotel_1
60,115774,420.75,420.75,0.0,0,0.0,0.0,hotel_1
61,115772,189669.0,210743.33,0.0,0,21074.33,0.0,hotel_1
62,115793,99055.0,129212.22,0.0,0,12921.22,17236.0,hotel_1
63,115806,127815.0,147572.22,0.0,0,14757.22,0.0,hotel_1
64,115850,183217.0,195902.35,16700.0,0,29385.35,0.0,hotel_1
65,115985,103649.0,115165.6,0.0,0,11516.6,0.0,hotel_1
66,115995,327766.0,356184.44,12200.0,0,35618.44,5000.0,hotel_1
67,116003,425.0,425.0,0.0,0,0.0,0.0,hotel_1
68,116039,247860.0,275400.0,0.0,0,27540.0,0.0,hotel_1
69,116042,264384.0,293760.0,0.0,0,29376.0,0.0,hotel_1
70,116063,152681.0,171530.56,0.0,0,18849.56,0.0,hotel_1
71,116078,606.0,606.0,0.0,0,0.0,0.0,hotel_1
72,116075,339250.0,382500.0,0.0,0,38250.0,5000.0,hotel_1
73,116082,745189.0,833543.33,0.0,0,83354.33,5000.0,hotel_1
74,116097,221048.0,253955.22,0.0,0,27907.22,5000.0,hotel_1
75,116320,154224.0,171360.0,0.0,0,17136.0,0.0,hotel_1
76,116347,236954.0,263282.22,0.0,0,26328.22,0.0,hotel_1
77,116400,465646.0,517384.44,0.0,0,51738.44,0.0,hotel_1
78,116422,207.77,230.86,0.0,0,23.09,0.0,hotel_1
79,116432,132192.0,146880.0,0.0,0,14688.0,0.0,hotel_1
80,116460,580.28,644.76,0.0,0,64.48,0.0,hotel_1
81,116464,168998.0,195479.22,0.0,0,21481.22,5000.0,hotel_1
82,116523,415.9,476.0,0.0,0,47.6,12.5,hotel_1
83,116548,139506.0,139506.0,0.0,0,0.0,0.0,hotel_1
84,116568,246825.0,279805.56,0.0,0,27980.56,5000.0,hotel_1
85,116613,165240.0,183600.0,0.0,0,18360.0,0.0,hotel_1
86,116627,448308.0,503675.56,0.0,0,50367.56,5000.0,hotel_1
87,116678,334.3,417.69,0.0,0,45.9,37.49,hotel_1
88,116677,204387.0,280908.23,0.0,0,42136.23,34385.0,hotel_1
89,116708,277601.0,308445.56,0.0,0,30844.56,0.0,hotel_1
90,116725,111762.0,169473.46,0.0,0,27782.46,29929.0,hotel_1
91,116733,164646.0,188495.56,0.0,0,18849.56,5000.0,hotel_1
92,116757,92161.0,109156.22,0.0,0,11995.22,5000.0,hotel_1
93,116765,97161.0,109156.22,0.0,0,11995.22,0.0,hotel_1
94,116776,97161.0,109156.22,0.0,0,11995.22,0.0,hotel_1
95,116796,146215.0,161350.0,6000.0,0,16135.0,5000.0,hotel_1
96,116831,160391.0,198795.89,0.0,0,20925.89,17479.0,hotel_1
97,116828,358.53,412.26,0.0,0,41.23,12.5,hotel_1
98,116869,459478.0,589356.4,0.0,0,88403.4,41475.0,hotel_1
99,116883,374544.0,374544.0,0.0,0,0.0,0.0,hotel_1
100,116917,119657.0,119952.22,16700.0,0,11995.22,5000.0,hotel_1
101,117367,223380.0,223380.0,0.0,0,0.0,0.0,hotel_1
102,117372,231060.0,231060.0,0.0,0,0.0,0.0,hotel_1
103,117379,231060.0,256733.33,0.0,0,25673.33,0.0,hotel_1
104,117392,717.88,905.31,0.0,0,148.41,39.02,hotel_1
105,117482,255816.0,255816.0,0.0,0,0.0,0.0,hotel_1
106,117491,128844.0,150368.0,0.0,0,16524.0,5000.0,hotel_1
107,117490,221344.0,240604.44,4800.0,0,24060.44,0.0,hotel_1
108,117470,185512.0,211680.0,0.0,0,21168.0,5000.0,hotel_1
109,117795,179781.0,215032.23,0.0,0,35251.23,0.0,hotel_1
110,117902,58844.0,70937.78,0.0,0,7093.78,5000.0,hotel_1
111,117927,889920.0,889920.0,0.0,0,0.0,0.0,hotel_1
112,117944,342046.0,384274.0,0.0,0,42228.0,0.0,hotel_1
113,117952,126023.0,161029.48,0.0,0,35006.48,0.0,hotel_1
114,117971,328.95,365.5,0.0,0,36.55,0.0,hotel_1
115,118024,387.58,516.0,0.0,0,103.2,25.22,hotel_1
116,118019,176256.0,195840.0,0.0,0,19584.0,0.0,hotel_1
117,118041,622.71,691.9000000000001,0.0,0,69.19,0.0,hotel_1
118,118066,157529.0,175032.22,0.0,0,17503.22,0.0,hotel_1
119,118092,371.78,475.0499999999999,0.0,0,103.27,0.0,hotel_1
120,118140,523.26,587.86,0.0,0,64.6,0.0,hotel_1
121,118145,527.71,600.23,0.0,0,60.02,12.5,hotel_1
122,118149,128336.0,142595.56,0.0,0,14259.56,0.0,hotel_1
123,118182,240975.0,283500.0,0.0,0,42525.0,0.0,hotel_1
124,118194,203494.0,231660.0,0.0,0,23166.0,5000.0,hotel_1
125,118202,183.6,183.6,0.0,0,0.0,0.0,hotel_1
126,118205,81371.0,90412.22,0.0,0,9041.22,0.0,hotel_1
127,118225,893.37,1051.02,0.0,0,157.65,0.0,hotel_1
128,118261,431.33,493.14,0.0,0,49.31,12.5,hotel_1
129,118235,782.69,869.6600000000001,0.0,0,86.97,0.0,hotel_1
130,118273,769246.0,904995.29,0.0,0,135749.29,0.0,hotel_1
131,118546,210869.0,267322.0,0.0,0,29376.0,27077.0,hotel_1
132,118594,781.92,868.8,0.0,0,86.88,0.0,hotel_1
133,118831,283968.0,283968.0,0.0,0,0.0,0.0,hotel_1
134,118835,1069.78,1188.64,0.0,0,118.86,0.0,hotel_1
135,118827,298128.0,331253.33,0.0,0,33125.33,0.0,hotel_1
136,118859,132633.0,169475.48,0.0,0,36842.48,0.0,hotel_1
137,118891,200334.0,217260.0,4800.0,0,21726.0,0.0,hotel_1
138,118882,486.0,540.0,0.0,0,54.0,0.0,hotel_1
139,118989,389.06,457.72,0.0,0,68.66,0.0,hotel_1
140,119036,298128.0,331253.33,0.0,0,33125.33,0.0,hotel_1
141,119124,942.14,942.14,0.0,0,0.0,0.0,hotel_1
142,119126,375921.0,417690.0,0.0,0,41769.0,0.0,hotel_1
143,119147,152011.0,203276.0,0.0,0,22338.0,28927.0,hotel_1
144,119170,269.89,303.21,0.0,0,33.32,0.0,hotel_1
145,119186,269.89,303.21,0.0,0,33.32,0.0,hotel_1
146,119202,399838.0,449820.0,0.0,0,44982.0,5000.0,hotel_1
147,119238,222105.0,252450.0,0.0,0,25245.0,5100.0,hotel_1
148,119313,464.1,464.1,0.0,0,0.0,0.0,hotel_1
149,119504,253144.0,333033.33,0.0,0,33303.33,46586.0,hotel_1
150,119874,177404.0,229707.78,0.0,0,22970.78,29333.0,hotel_1
151,119904,1040.39,1169.88,0.0,0,116.99,12.5,hotel_1
152,119903,475.2,528.0,0.0,0,52.8,0.0,hotel_1
153,119948,188924.0,209915.56,0.0,0,20991.56,0.0,hotel_1
154,120118,316667.0,357407.78,0.0,0,35740.78,5000.0,hotel_1
155,120222,87175.0,111175.0,0.0,0,12217.0,11783.0,hotel_1
156,120228,179696.0,290331.77,0.0,0,43549.77,67086.0,hotel_1
157,120243,39363.0,49839.89,0.0,0,5476.89,5000.0,hotel_1
158,120265,87650.0,98471.0,0.0,0,10821.0,0.0,hotel_1
159,120277,782.38,956.4,0.0,0,95.64,78.38,hotel_1
160,120315,259426.0,259426.0,0.0,0,0.0,0.0,hotel_1
161,120731,172942.0,168380.0,26400.0,0,16838.0,5000.0,hotel_1
162,120768,544879.0,544879.0,0.0,0,0.0,0.0,hotel_1
163,120808,718.31,798.1199999999999,0.0,0,79.81,0.0,hotel_1
164,120812,266037.0,295596.0,0.0,0,29559.0,0.0,hotel_1
165,120825,255816.0,255816.0,0.0,0,0.0,0.0,hotel_1
166,120831,276066.0,290712.44,17300.0,0,31946.44,0.0,hotel_1
167,120847,285275.0,279805.56,33450.0,0,27980.56,0.0,hotel_1
168,120901,142284.0,174530.0,0.0,0,17453.0,14793.0,hotel_1
169,120942,573.86,686.0,0.0,0,68.6,0.0,hotel_1
170,121050,141420.0,151244.44,5300.0,0,15124.44,0.0,hotel_1
171,121101,145044.0,145044.0,0.0,0,0.0,0.0,hotel_1
172,121124,292.38,292.38,0.0,0,0.0,0.0,hotel_1
173,121151,88600.0,88600.0,0.0,0,0.0,0.0,hotel_1
174,121173,475.2,528.0,0.0,0,52.8,0.0,hotel_1
175,121201,1512.46,1694.4,0.0,0,169.44,12.5,hotel_1
176,121219,379850.0,395253.22,26400.0,0,41803.22,0.0,hotel_1
177,121255,129624.0,123624.0,6000.0,0,0.0,0.0,hotel_1
178,121309,158360.0,181511.11,0.0,0,18151.11,5000.0,hotel_1
179,121610,109143.0,126825.56,0.0,0,12682.56,5000.0,hotel_1
180,121625,356461.0,395413.0,9500.0,0,43452.0,5000.0,hotel_1
181,121747,151856.0,151856.0,0.0,0,0.0,0.0,hotel_1
182,121782,1929.7,2144.1099999999997,0.0,0,214.41,0.0,hotel_1
183,121783,720024.0,720024.0,0.0,0,0.0,0.0,hotel_1
184,121826,140827.0,164279.66999999998,0.0,0,18052.67,5400.0,hotel_1
185,121846,265195.0,317194.0,0.0,0,51999.0,0.0,hotel_1
186,121888,174534.0,205400.0,0.0,0,20540.0,10326.0,hotel_1
187,121886,179860.0,205400.0,0.0,0,20540.0,5000.0,hotel_1
188,121921,235082.0,235082.0,0.0,0,0.0,0.0,hotel_1
189,121968,629.94,707.71,0.0,0,77.77,0.0,hotel_1
190,121985,528.0,528.0,0.0,0,0.0,0.0,hotel_1
191,122006,187272.0,220320.0,0.0,0,33048.0,0.0,hotel_1
192,121994,545.81,545.81,0.0,0,0.0,0.0,hotel_1
193,122100,208692.0,208692.0,0.0,0,0.0,0.0,hotel_1
194,122182,497.42,594.96,0.0,0,97.54,0.0,hotel_1
195,122174,217082.0,246757.78,0.0,0,24675.78,5000.0,hotel_1
196,122207,129083.0,150636.44,0.0,0,16553.44,5000.0,hotel_1
197,122230,224158.0,280197.52,0.0,0,56039.52,0.0,hotel_1
198,122250,147222.0,184027.52,0.0,0,36805.52,0.0,hotel_1
199,122983,228282.0,228282.0,0.0,0,0.0,0.0,hotel_1
200,123171,238895.0,274005.44,0.0,0,30110.44,5000.0,hotel_1
201,123185,176764.0,201960.0,0.0,0,20196.0,5000.0,hotel_1
202,123192,250614.0,250614.0,0.0,0,0.0,0.0,hotel_1
203,123186,241758.0,320075.56,0.0,0,32007.56,46310.0,hotel_1
204,123195,508.54,819.0,0.0,0,122.85,187.61,hotel_1
205,123211,173684.0,217260.0,0.0,0,21726.0,21850.0,hotel_1
206,123243,845.28,939.2,0.0,0,93.92,0.0,hotel_1
207,123279,172889.0,199850.67,0.0,0,21961.67,5000.0,hotel_1
208,123888,337090.0,374544.44,0.0,0,37454.44,0.0,hotel_1
209,123886,259280.0,293644.44,0.0,0,29364.44,5000.0,hotel_1
210,124145,93855.0,110417.66,0.0,0,16562.66,0.0,hotel_1
211,124155,149940.0,149940.0,0.0,0,0.0,0.0,hotel_1
212,124226,189929.0,211032.22,0.0,0,21103.22,0.0,hotel_1
213,124246,161184.0,185760.0,0.0,0,18576.0,6000.0,hotel_1
214,124253,183429.0,211032.22,0.0,0,21103.22,6500.0,hotel_1
215,124269,486770.0,591287.78,0.0,0,59128.78,45389.0,hotel_1
216,124283,528.0,528.0,0.0,0,0.0,0.0,hotel_1
217,124303,166342.0,184824.44,0.0,0,18482.44,0.0,hotel_1
218,124319,765.0,765.0,0.0,0,0.0,0.0,hotel_1
219,124413,111812.0,124235.56,0.0,0,12423.56,0.0,hotel_1
220,124416,625.44,1022.71,0.0,0,167.66,229.61,hotel_1
221,124428,357.64,427.77,0.0,0,70.13,0.0,hotel_1
222,124454,138208.0,159120.0,0.0,0,15912.0,5000.0,hotel_1
223,124463,76371.0,90412.22,0.0,0,9041.22,5000.0,hotel_1
224,124528,248664.0,282960.0,0.0,0,28296.0,6000.0,hotel_1
225,124551,171273.0,222768.0,0.0,0,24480.0,27015.0,hotel_1
226,124840,787.95,875.5,0.0,0,87.55,0.0,hotel_1
227,125086,459000.0,459000.0,0.0,0,0.0,0.0,hotel_1
228,125158,113363.25,113363.25,0.0,0,0.0,0.0,hotel_1
229,125206,292.23,292.23,0.0,0,0.0,0.0,hotel_1
230,125253,183924.0,209915.56,0.0,0,20991.56,5000.0,hotel_1
231,125302,145737.0,179927.78,0.0,0,17992.78,16198.0,hotel_1
232,125342,151467.0,170166.66999999998,0.0,0,18699.67,0.0,hotel_1
233,125346,544.68,605.1999999999999,0.0,0,60.52,0.0,hotel_1
234,125361,311.22,365.09,0.0,0,40.12,0.0,hotel_1
235,125432,252073.0,280081.11,0.0,0,28008.11,0.0,hotel_1
236,125889,224065.0,251727.44,0.0,0,27662.44,0.0,hotel_1
237,125907,291440.0,329377.78,0.0,0,32937.78,5000.0,hotel_1
238,125908,246825.0,279805.56,0.0,0,27980.56,5000.0,hotel_1
239,125967,1180.5,1180.5,0.0,0,0.0,0.0,hotel_1
240,125974,324.97,365.09,0.0,0,40.12,0.0,hotel_1
241,126000,140760.0,140760.0,0.0,0,0.0,0.0,hotel_1
242,126036,924.19,909.49,14.7,0,0.0,0.0,hotel_1
243,126045,138759.0,161507.0,0.0,0,17748.0,5000.0,hotel_1
244,126102,171256.0,195840.0,0.0,0,19584.0,5000.0,hotel_1
245,126104,237484.0,225584.0,11900.0,0,0.0,0.0,hotel_1
246,126112,269275.0,302518.89,0.0,0,33243.89,0.0,hotel_1
247,126110,474.81,541.46,0.0,0,54.15,12.5,hotel_1
248,126127,403.92,448.8,0.0,0,44.88,0.0,hotel_1
249,126143,625.81,703.0699999999999,0.0,0,77.26,0.0,hotel_1
250,126181,146290.0,170417.22,0.0,0,18727.22,5400.0,hotel_1
251,126195,109870.6,147274.6,0.0,0,24143.0,13261.0,hotel_1
252,126200,123132.0,147275.46,0.0,0,24143.46,0.0,hotel_1
253,126218,147217.0,173196.46,0.0,0,25979.46,0.0,hotel_1
254,126222,132495.0,158474.46,0.0,0,25979.46,0.0,hotel_1
255,126219,802.6,905.67,0.0,0,90.57,12.5,hotel_1
256,126229,123132.0,147275.46,0.0,0,24143.46,0.0,hotel_1
257,126244,178459.0,198287.8,0.0,0,19828.8,0.0,hotel_1
258,126273,156672.0,195840.0,0.0,0,39168.0,0.0,hotel_1
259,126272,493.22,493.22,0.0,0,0.0,0.0,hotel_1
260,126277,143860.0,176255.56,0.0,0,17625.56,14770.0,hotel_1
261,126291,267576.0,304560.0,8700.0,0,45684.0,0.0,hotel_1
262,126314,133251.0,153612.22,0.0,0,15361.22,5000.0,hotel_1
263,126318,157163.0,229110.0,0.0,0,22911.0,0.0,hotel_1
264,126323,166892.0,185435.56,0.0,0,18543.56,0.0,hotel_1
265,126345,337090.0,374544.44,0.0,0,37454.44,0.0,hotel_1
266,126456,146690.0,170417.22,0.0,0,18727.22,5000.0,hotel_1
267,126724,110050.0,141372.22,0.0,0,14137.22,17185.0,hotel_1
268,126907,453.08,503.42,0.0,0,50.34,0.0,hotel_1
269,126927,468454.0,576576.46,0.0,0,86486.46,0.0,hotel_1
270,126937,347.58,401.2,0.0,0,40.12,13.5,hotel_1
271,126949,884.0,884.0,0.0,0,0.0,0.0,hotel_1
272,126996,167094.0,187722.89,0.0,0,20628.89,0.0,hotel_1
273,127026,585.99,651.1,0.0,0,65.11,0.0,hotel_1
274,127065,822.8,822.8,0.0,0,0.0,0.0,hotel_1
275,127100,136776.0,159279.22,0.0,0,17503.22,5000.0,hotel_1
276,127112,252817.0,280907.78,0.0,0,28090.78,0.0,hotel_1
277,127124,209.1,209.1,0.0,0,0.0,0.0,hotel_1
278,127225,128887.0,144799.0,0.0,0,15912.0,0.0,hotel_1
279,127231,199038.0,229228.0,0.0,0,25190.0,5000.0,hotel_1
280,127281,193288.0,220320.0,0.0,0,22032.0,5000.0,hotel_1
281,127314,545566.0,545566.0,0.0,0,0.0,0.0,hotel_1
282,127325,101210.0,112455.55,0.0,0,11245.55,0.0,hotel_1
283,127328,503430.0,503430.0,0.0,0,0.0,0.0,hotel_1
284,127326,293467.0,329697.44,0.0,0,36230.44,0.0,hotel_1
285,127356,251989.0,340797.48,0.0,0,74086.48,14722.0,hotel_1
286,127375,497.25,497.25,0.0,0,0.0,0.0,hotel_1
287,127408,97020.0,113355.55,0.0,0,11335.55,5000.0,hotel_1
288,127671,260.95,260.95,0.0,0,0.0,0.0,hotel_1
289,127691,341717.0,449451.77,0.0,0,67417.77,40317.0,hotel_1
290,127893,229500.0,229500.0,0.0,0,0.0,0.0,hotel_1
291,127919,485.85,660.0,0.0,0,66.0,108.15,hotel_1
292,127941,612.0,680.0,0.0,0,68.0,0.0,hotel_1
293,127969,129045.0,164334.12,0.0,0,24650.12,10639.0,hotel_1
294,127966,290082.0,373680.0,0.0,0,56052.0,27546.0,hotel_1
295,127980,897.6,1056.0,0.0,0,158.4,0.0,hotel_1
296,128011,126883.0,146536.67,0.0,0,14653.67,5000.0,hotel_1
297,128137,165153.0,202500.0,0.0,0,20250.0,17097.0,hotel_1
298,128204,278705.0,309672.22,0.0,0,30967.22,0.0,hotel_1
299,128321,119627.0,146880.0,0.0,0,14688.0,12565.0,hotel_1
300,128345,137931.0,183600.0,0.0,0,18360.0,27309.0,hotel_1
301,128398,362.78,362.78,0.0,0,0.0,0.0,hotel_1
302,128678,219096.0,310760.56,0.0,0,34149.56,57515.0,hotel_1
303,128839,403764.0,453611.44,0.0,0,49847.44,0.0,hotel_1
304,128883,480354.0,574540.94,0.0,0,94186.94,0.0,hotel_1
305,128951,884.0,884.0,0.0,0,0.0,0.0,hotel_1
306,128927,352512.0,391680.0,0.0,0,39168.0,0.0,hotel_1
307,128980,112363.0,134395.0,0.0,0,22032.0,0.0,hotel_1
308,128995,544.0,544.0,0.0,0,0.0,0.0,hotel_1
309,129049,72412.0,102583.33,0.0,0,10258.33,19913.0,hotel_1
310,129065,151092.0,198869.4,0.0,0,29830.4,17947.0,hotel_1
311,129165,375075.0,438156.11,0.0,0,48149.11,14932.0,hotel_1
312,129168,938.8,822.8,116.0,0,0.0,0.0,hotel_1
313,129229,148872.0,172868.55,0.0,0,18996.55,5000.0,hotel_1
314,129257,224.26,263.84,0.0,0,39.58,0.0,hotel_1
315,129706,370.6,370.6,0.0,0,0.0,0.0,hotel_1
316,129777,403.67,448.52,0.0,0,44.85,0.0,hotel_1
317,129790,54606.0,68155.56,0.0,0,6815.56,6734.0,hotel_1
318,129793,123311.0,138534.55,0.0,0,15223.55,0.0,hotel_1
319,129802,91089.0,102334.55,0.0,0,11245.55,0.0,hotel_1
320,129804,64036.0,76706.67,0.0,0,7670.67,5000.0,hotel_1
321,129807,111212.0,107712.0,3500.0,0,0.0,0.0,hotel_1
322,129826,282.6,314.0,0.0,0,31.4,0.0,hotel_1
323,129827,11341.0,107712.22,14400.0,100000,10771.22,0.0,hotel_1
324,129836,260875.0,260527.78,26400.0,0,26052.78,0.0,hotel_1
325,129890,129989.0,144432.22,0.0,0,14443.22,0.0,hotel_1
326,129971,950.4,1056.0,0.0,0,105.6,0.0,hotel_1
327,130002,173848.0,198720.0,0.0,0,19872.0,5000.0,hotel_1
328,130035,397.8,442.0,0.0,0,44.2,0.0,hotel_1
329,130070,693.06,693.06,0.0,0,0.0,0.0,hotel_1
330,130069,156935.0,179927.78,0.0,0,17992.78,5000.0,hotel_1
331,130088,189983.0,216647.78,0.0,0,21664.78,5000.0,hotel_1
332,130082,220320.0,244800.0,0.0,0,24480.0,0.0,hotel_1
333,130113,221832.0,343331.77,0.0,0,51499.77,70000.0,hotel_1
334,130110,403.67,448.52,0.0,0,44.85,0.0,hotel_1
335,130413,160863.0,184292.22,0.0,0,18429.22,5000.0,hotel_1
336,130417,627.0,627.0,0.0,0,0.0,0.0,hotel_1
337,130434,182969.0,208854.44,0.0,0,20885.44,5000.0,hotel_1
338,130590,110061.0,122290.0,0.0,0,12229.0,0.0,hotel_1
339,130650,289267.0,321407.78,0.0,0,32140.78,0.0,hotel_1
340,130667,701169.0,701169.0,0.0,0,0.0,0.0,hotel_1
341,130668,486.54,486.54,0.0,0,0.0,0.0,hotel_1
342,130664,272988.0,308875.56,0.0,0,30887.56,5000.0,hotel_1
343,130749,656.79,826.8000000000001,0.0,0,82.6,87.41,hotel_1
344,130765,149124.0,171360.0,0.0,0,17136.0,5100.0,hotel_1
345,130847,154510.0,154823.6,16700.0,0,17013.6,0.0,hotel_1
346,130926,379.8225,576.0,0.0,0,57.6,138.58,hotel_1
347,130946,524627.0,697311.11,6000.0,0,69731.11,108953.0,hotel_1
348,130987,121684.0,140760.0,0.0,0,14076.0,5000.0,hotel_1
349,131109,169120.0,159120.0,10000.0,0,0.0,0.0,hotel_1
350,131108,593015.0,616437.0,0.0,0,0.0,23422.0,hotel_1
351,131114,432886.0,486540.0,0.0,0,48654.0,5000.0,hotel_1
352,131161,186624.0,207360.0,0.0,0,20736.0,0.0,hotel_1
353,131444,971.3,1029.0,45.2,0,102.9,0.0,hotel_1
354,131665,441146.0,495717.78,0.0,0,49571.78,5000.0,hotel_1
355,131648,123652.0,211281.2,0.0,0,34636.2,52993.0,hotel_1
356,131672,228582.0,253980.0,0.0,0,25398.0,0.0,hotel_1
357,131683,88636.0,104040.0,0.0,0,10404.0,5000.0,hotel_1
358,131685,88436.0,104040.0,0.0,0,10404.0,5200.0,hotel_1
359,131705,132743.0,132743.0,0.0,0,0.0,0.0,hotel_1
360,131767,75840.0,87337.56,3500.0,0,9597.56,5400.0,hotel_1
361,131785,181791.0,222480.0,0.0,0,22248.0,18441.0,hotel_1
362,131786,480849.0,534276.67,0.0,0,53427.67,0.0,hotel_1
363,131915,164146.0,188495.56,0.0,0,18849.56,5500.0,hotel_1
364,131929,582.47,654.38,0.0,0,71.91,0.0,hotel_1
365,131921,235620.0,235620.0,0.0,0,0.0,0.0,hotel_1
366,131956,270299.0,348840.0,0.0,0,52326.0,26215.0,hotel_1
367,131985,273432.0,330480.0,0.0,0,33048.0,24000.0,hotel_1
368,132083,102064.0,122076.46,0.0,0,20012.46,0.0,hotel_1
369,132067,365.42,425.42,0.0,0,46.75,0.0,hotel_1
370,132124,177.68,221.86,0.0,0,22.19,21.99,hotel_1
371,132128,231609.0,272481.17,0.0,0,40872.17,0.0,hotel_1
372,132201,618.12,618.12,0.0,0,0.0,0.0,hotel_1
373,132649,102064.0,122076.46,0.0,0,20012.46,0.0,hotel_1
374,132659,850.88,969.97,0.0,0,106.59,12.5,hotel_1
375,132687,85974.0,101082.22,0.0,0,10108.22,5000.0,hotel_1
376,132737,259978.0,259978.0,0.0,0,0.0,0.0,hotel_1
377,132733,156427.0,173807.78,0.0,0,17380.78,0.0,hotel_1
378,132750,226598.0,266585.89,0.0,0,39987.89,0.0,hotel_1
379,132747,386.8,432.08,14.7,0,47.48,12.5,hotel_1
380,132869,286584.0,321964.78,0.0,0,35380.78,0.0,hotel_1
381,132928,446148.0,495720.0,0.0,0,49572.0,0.0,hotel_1
382,133011,272520.0,272520.0,0.0,0,0.0,0.0,hotel_1
383,133036,231822.0,257580.0,0.0,0,25758.0,0.0,hotel_1
384,133071,102064.0,122076.46,0.0,0,20012.46,0.0,hotel_1
385,133115,102064.0,122076.46,0.0,0,20012.46,0.0,hotel_1
386,133135,152869.0,231120.0,0.0,0,34668.0,43583.0,hotel_1
387,133142,90564.0,126072.22,0.0,0,12607.22,22901.0,hotel_1
