,date,daily_google_spend,daily_microsoft_spend,daily_meta_spend,hotel_id,google_user_count_website,meta_user_count_website,microsoft_user_count_website,google_user_count_datepicker,meta_user_count_datepicker,microsoft_user_count_datepicker,days,nights,adults,children,conversion,total_price_final,rooms_total_price,upsell_total_price,vouchers_total_price,loyalty_discount_total,redeemed_loyalty_points_total
19,2024-10-07,114000,22296,21133,hotel_1,705.0,65.0,45.0,222.0,17.0,9.0,3.5709779179810726,2.5709779179810726,2.1798107255520507,0.6703470031545742,0.02996845425867508,6023.559203470032,232351.63526315792,184.21052631578948,0.0,23018.246052631577,8240.946578947367
20,2024-10-08,136759,18924,27451,hotel_1,716.0,69.0,40.0,235.0,13.0,8.0,3.4896,2.4896,2.2336,0.5648,0.0272,5309.1287168,220987.3967647059,346.8335294117647,0.0,21350.880411764705,4794.794117647059
21,2024-10-09,141151,19988,28561,hotel_1,836.0,57.0,27.0,236.0,12.0,9.0,3.5761363636363637,2.5761363636363637,2.2375,0.6193181818181818,0.035227272727272725,8196.794113181819,264934.25112258067,714.516129032258,0.0,24576.4451,8211.715067741936
22,2024-10-10,137263,19344,31195,hotel_1,747.0,59.0,25.0,332.0,23.0,7.0,3.4657086871325933,2.4657086871325933,2.2599608099281516,0.6956237753102548,0.06139777922926192,10672.700344350098,196765.55415425534,1030.3191489361702,0.0,18137.265832978723,5520.51994680851
23,2024-10-11,118320,21984,31230,hotel_1,685.0,62.0,35.0,272.0,20.0,14.0,3.4454454454454453,2.4454454454454453,2.3123123123123124,0.5415415415415415,0.05405405405405406,9779.786086686687,208779.04045925927,175.92592592592592,0.0,22334.942974074074,5603.0734
24,2024-10-12,128753,17868,30208,hotel_1,773.0,76.0,23.0,304.0,14.0,6.0,3.287863590772317,2.287863590772317,2.298896690070211,0.5957873620862588,0.04212637913741224,7821.132330591776,217811.9372238095,615.4761904761905,2380.9523809523807,22328.62928095238,8059.047619047619
25,2024-10-13,145504,17420,33621,hotel_1,613.0,81.0,13.0,271.0,23.0,5.0,3.4220779220779223,2.4220779220779223,2.331818181818182,0.6298701298701299,0.07597402597402597,12681.488638051947,191727.04196410257,893.5897435897435,0.0,20120.789805128203,5451.025641025641
26,2024-10-14,97525,18228,25435,hotel_1,498.0,75.0,31.0,169.0,24.0,5.0,3.563922942206655,2.563922942206655,2.448336252189142,0.5954465849387041,0.02626970227670753,5723.901024868652,245199.82651333333,0.0,0.0,22398.060833333333,4911.933333333333
27,2024-10-15,138535,18020,45817,hotel_1,707.0,117.0,33.0,199.0,26.0,6.0,3.486153846153846,2.486153846153846,2.286153846153846,0.8892307692307693,0.015384615384615385,3218.0810767692305,226270.94749,0.0,0.0,16075.6775,1020.0
28,2024-10-16,103600,18052,62650,hotel_1,424.0,151.0,25.0,158.0,32.0,10.0,3.631768953068592,2.631768953068592,2.1227436823104693,0.6732851985559567,0.02888086642599278,7062.686475812275,262113.5647,2326.3683499999997,0.0,16795.5354,3098.878425
29,2024-10-17,96200,17804,69139,hotel_1,465.0,154.0,25.0,155.0,37.0,6.0,3.6074950690335306,2.6074950690335306,2.128205128205128,0.6390532544378699,0.027613412228796843,6010.2240181459565,242453.4896857143,0.0,0.0,21220.87702857143,3576.6428571428573
30,2024-10-18,102059,16908,66171,hotel_1,514.0,150.0,23.0,161.0,23.0,5.0,3.4845605700712587,2.4845605700712587,2.1543942992874108,0.6983372921615202,0.0332541567695962,7497.5211045130645,241443.6500714286,4934.433750000001,0.0,16616.22985714286,4300.683607142857
31,2024-09-18,136513,7484,33554,hotel_2,865.0,98.0,21.0,176.0,20.0,4.0,3.6084070796460175,2.6084070796460175,2.2367256637168142,0.7676991150442478,0.030973451327433628,4803.564758849558,164121.1292857143,496.42857142857144,0.0,8464.547428571428,1066.4910714285713
32,2024-09-19,121423,5580,41405,hotel_2,683.0,93.0,14.0,136.0,14.0,3.0,3.7384196185286105,2.7384196185286105,2.111716621253406,0.5994550408719346,0.035422343324250684,7713.8396076294275,244617.3076923077,230.0,0.0,23094.143384615385,3985.5384615384614
33,2024-09-20,107031,5964,48341,hotel_2,686.0,135.0,31.0,93.0,23.0,6.0,3.6775244299674266,2.6775244299674266,2.0553745928338762,0.495114006514658,0.048859934853420196,8572.971698371335,195419.47176000001,0.0,0.0,16402.192666666666,3557.125
34,2024-09-21,109008,5028,50098,hotel_2,635.0,158.0,13.0,115.0,21.0,2.0,3.642172523961661,2.642172523961661,2.1150159744408947,0.6837060702875399,0.01597444089456869,4587.546325878594,314251.6,0.0,0.0,26071.2,1000.0
35,2024-09-22,141350,4804,57303,hotel_2,813.0,206.0,12.0,162.0,40.0,1.0,3.589519650655022,2.589519650655022,2.2161572052401746,0.6179039301310044,0.03275109170305677,7895.744541484716,273352.318,662.6666666666666,0.0,26160.918,6437.333333333333
36,2024-09-23,136652,5892,83731,hotel_2,792.0,319.0,27.0,164.0,59.0,5.0,3.5390625,2.5390625,2.125,0.64453125,0.017578125,2623.0859375,167452.95111111112,0.0,0.0,17117.395555555555,555.5555555555555
37,2024-09-24,101753,6528,89286,hotel_2,692.0,311.0,37.0,144.0,38.0,9.0,3.513684210526316,2.513684210526316,2.2378947368421054,0.671578947368421,0.02526315789473684,5008.785684210527,217066.8866666667,1645.0,0.0,14042.286666666667,6405.166666666667
38,2024-09-25,118891,3636,94254,hotel_2,705.0,323.0,18.0,143.0,55.0,3.0,3.528225806451613,2.528225806451613,2.346774193548387,0.6633064516129032,0.03024193548387097,7650.493019153226,283059.15204666666,1532.6666666666667,0.0,26551.249546666666,5064.266666666666
39,2024-09-26,106169,5900,138779,hotel_2,668.0,373.0,23.0,127.0,50.0,5.0,3.5162907268170427,2.5162907268170427,2.12531328320802,0.6466165413533834,0.022556390977443608,5438.5341353383465,260788.53333333333,0.0,0.0,18546.853333333333,1133.3333333333333
40,2024-09-27,104084,6444,108115,hotel_2,638.0,257.0,24.0,127.0,45.0,4.0,3.5625,2.5625,2.1120689655172415,0.8146551724137931,0.03017241379310345,7202.414432112069,267883.74764285714,1165.4042857142858,0.0,24375.80039285714,5964.758928571428
41,2024-09-28,110116,4364,73165,hotel_2,671.0,265.0,23.0,154.0,50.0,1.0,3.5825049701789267,2.5825049701789267,2.099403578528827,0.6739562624254473,0.03578528827037773,8667.950298210735,270686.07666666666,386.1111111111111,0.0,24403.743333333332,4447.388888888889
42,2024-09-29,102996,3880,75505,hotel_2,755.0,281.0,21.0,155.0,45.0,3.0,3.6231884057971016,2.6231884057971016,2.1231884057971016,0.5748792270531401,0.028985507246376812,5707.481199275363,215941.5905416667,1056.2824166666667,0.0,16828.27158333333,3261.5
43,2024-09-30,98272,6436,43769,hotel_2,615.0,166.0,21.0,138.0,18.0,4.0,3.4986301369863013,2.4986301369863013,2.084931506849315,0.473972602739726,0.03287671232876712,7863.82792328767,262949.0924,0.0,0.0,18342.5714,5415.088333333333
44,2024-10-01,110950,4532,9008,hotel_2,591.0,59.0,26.0,153.0,8.0,5.0,3.4615384615384617,2.4615384615384617,2.139423076923077,0.46634615384615385,0.040865384615384616,8210.793294771634,219694.81324705883,175.88235294117646,0.0,14791.100529411764,4156.711694117647
45,2024-10-02,115620,6572,14979,hotel_2,570.0,115.0,36.0,143.0,17.0,4.0,3.5239179954441915,2.5239179954441915,2.1594533029612757,0.5808656036446469,0.04328018223234624,8291.221027790432,231494.71943157897,1417.0026315789476,7894.736842105263,22993.246736842106,10452.894736842105
46,2024-10-03,105163,6744,14955,hotel_2,576.0,76.0,23.0,166.0,9.0,2.0,3.4805825242718447,2.4805825242718447,2.1092233009708736,0.4199029126213592,0.0412621359223301,8639.05230946602,223340.80670588234,1922.9411764705883,0.0,13127.362500000001,2472.294117647059
47,2024-10-04,110390,6032,14255,hotel_2,521.0,64.0,19.0,141.0,7.0,2.0,3.6143617021276597,2.6143617021276597,2.125,0.5718085106382979,0.03723404255319149,7630.586981382979,215768.07892857143,1167.857142857143,0.0,10564.457142857142,1435.7142857142858
48,2024-10-05,106728,6292,14808,hotel_2,524.0,64.0,16.0,155.0,7.0,1.0,3.5609756097560976,2.5609756097560976,2.229268292682927,0.6829268292682927,0.014634146341463415,4183.888142682927,322031.66294999997,0.0,0.0,32450.410699999997,3682.2291666666665
49,2024-10-06,120829,6408,16229,hotel_2,655.0,69.0,20.0,212.0,11.0,5.0,3.4867424242424243,2.4867424242424243,2.196969696969697,0.7348484848484849,0.03598484848484849,9420.107820075757,279184.23907894734,604.7368421052631,0.0,16935.453342105262,1073.6842105263158
50,2024-10-07,117100,7496,15431,hotel_2,724.0,81.0,39.0,198.0,17.0,8.0,3.4663120567375887,2.4663120567375887,2.221631205673759,0.5354609929078015,0.026595744680851064,5365.795177304964,225764.07599999997,966.0,0.0,20047.044,4929.133333333333
51,2024-10-08,120919,9356,17734,hotel_2,660.0,86.0,33.0,208.0,12.0,10.0,3.5922671353251316,2.5922671353251316,2.2161687170474518,0.664323374340949,0.0210896309314587,4232.534246045694,224937.88233333334,0.0,0.0,16900.139,7345.077833333334
52,2024-10-09,129916,8940,21180,hotel_2,679.0,86.0,24.0,209.0,14.0,4.0,3.4427001569858713,2.4427001569858713,2.1679748822605966,0.7158555729984302,0.023547880690737835,4856.686050549451,227902.31494666668,0.0,0.0,18615.314000000002,3039.733333333333
53,2024-10-10,155691,9776,24254,hotel_2,786.0,102.0,21.0,323.0,19.0,5.0,3.3634651600753296,2.3634651600753296,2.1252354048964217,0.5451977401129944,0.047080979284369114,6511.984934086629,155573.0032,725.0,0.0,14520.943200000002,3362.5
54,2024-10-11,132846,9876,30110,hotel_2,629.0,121.0,20.0,247.0,22.0,7.0,3.2768115942028984,2.2768115942028984,2.189855072463768,0.5217391304347826,0.0391304347826087,5670.544768115942,162373.68962962963,514.8148148148148,0.0,12856.184444444443,5118.398148148148
55,2024-10-12,120424,7864,36031,hotel_2,588.0,124.0,13.0,224.0,14.0,5.0,3.314327485380117,2.314327485380117,2.1476608187134505,0.6447368421052632,0.05116959064327485,6979.007894736843,157488.88771428572,612.5714285714286,0.0,14889.819142857143,6821.885714285714
56,2024-10-13,158141,9144,38829,hotel_2,786.0,145.0,18.0,318.0,34.0,7.0,3.3888380603842636,2.3888380603842636,2.108874656907594,0.6806953339432754,0.06587374199451052,9513.540713632205,160530.96,276.6666666666667,0.0,12356.904444444444,3891.0
57,2024-10-14,103767,8068,37419,hotel_2,596.0,103.0,17.0,183.0,20.0,2.0,3.3148936170212764,2.3148936170212764,2.095744680851064,0.5191489361702127,0.031914893617021274,5784.020930425531,199493.24006,3848.736,0.0,19672.62857333333,2436.6916666666666
58,2024-10-15,113104,8732,45614,hotel_2,540.0,132.0,28.0,152.0,31.0,10.0,3.2920353982300883,2.2920353982300883,2.0530973451327434,0.6371681415929203,0.015486725663716814,2719.1524977876106,189412.78642857142,0.0,0.0,13118.939428571428,714.2857142857143
59,2024-10-16,123896,8156,42844,hotel_2,556.0,135.0,30.0,170.0,23.0,5.0,3.475054229934924,2.475054229934924,1.9956616052060738,0.4837310195227766,0.04772234273318872,6461.632754013015,145459.19389090908,1367.6897272727272,0.0,9426.85181818182,1999.4545454545455
60,2024-10-17,93658,7936,54892,hotel_2,527.0,141.0,24.0,142.0,32.0,6.0,3.025462962962963,2.025462962962963,1.9375,0.3680555555555556,0.06944444444444445,4514.268518518518,65904.43333333333,788.0,0.0,1353.6333333333334,333.3333333333333
61,2024-10-18,112557,8520,62348,hotel_2,551.0,158.0,25.0,139.0,25.0,7.0,3.22976501305483,2.22976501305483,2.185378590078329,0.5039164490861618,0.02610966057441253,3166.7644791122716,126730.07755,3468.0,0.0,7410.998000000001,1000.0
62,2024-09-18,103187,13076,28788,hotel_3,736.0,165.0,31.0,196.0,39.0,3.0,3.5549915397631136,2.5549915397631136,2.1065989847715736,0.4263959390862944,0.021996615905245348,3099.6947384094756,168564.95118461538,2293.994769230769,10769.23076923077,12249.900538461538,6922.923076923077
63,2024-09-19,105303,19576,64102,hotel_3,807.0,151.0,29.0,198.0,25.0,4.0,3.5716510903426792,2.5716510903426792,2.054517133956386,0.3302180685358255,0.028037383177570093,3464.1557632398753,143755.935,755.5555555555555,0.0,13642.879444444443,7035.944444444444
64,2024-09-20,104991,20604,73873,hotel_3,665.0,167.0,31.0,147.0,30.0,2.0,3.4730941704035874,2.4730941704035874,2.1502242152466366,0.3295964125560538,0.026905829596412557,5047.009213004485,211519.18486666668,0.0,0.0,17782.84245,6155.833333333333
65,2024-09-21,98337,12220,27476,hotel_3,637.0,134.0,44.0,186.0,24.0,3.0,3.554838709677419,2.554838709677419,2.1032258064516127,0.3096774193548387,0.023655913978494623,4427.1308868817205,199407.0668181818,1982.7060909090908,0.0,10021.058145454545,4221.818181818182
66,2024-09-22,113580,13024,36343,hotel_3,776.0,188.0,30.0,215.0,37.0,4.0,3.5568181818181817,2.5568181818181817,2.2196969696969697,0.4090909090909091,0.026515151515151516,5696.743087121213,235309.25785714286,1427.142857142857,0.0,18113.161428571428,3774.6428571428573
67,2024-09-23,121915,14752,80416,hotel_3,813.0,268.0,30.0,198.0,54.0,4.0,3.518348623853211,2.518348623853211,2.1712538226299696,0.4525993883792049,0.0290519877675841,5196.565749235474,197962.33315789475,2572.6315789473683,0.0,16231.596315789475,5432.105263157895
68,2024-09-24,155007,15168,78181,hotel_3,963.0,254.0,37.0,218.0,62.0,9.0,3.49597423510467,2.49597423510467,2.136876006441224,0.5410628019323671,0.02254428341384863,4286.896940418679,213602.37357142856,2997.8571428571427,0.0,20360.516428571427,5728.071428571428
69,2024-09-25,166705,13216,80310,hotel_3,743.0,210.0,35.0,195.0,47.0,9.0,3.4003115264797508,2.4003115264797508,2.0700934579439254,0.4984423676012461,0.024922118380062305,5325.478670560748,239412.26403125,3778.239375,0.0,21402.1170625,8103.5546875
70,2024-09-26,150061,11448,114300,hotel_3,971.0,272.0,67.0,219.0,57.0,4.0,3.314387211367673,2.314387211367673,2.124333925399645,0.5044404973357016,0.017761989342806393,3710.0868404973357,240983.1548,0.0,0.0,23196.36568,8908.9
71,2024-09-27,148829,13908,99764,hotel_3,869.0,235.0,34.0,181.0,53.0,1.0,3.3952569169960474,2.3952569169960474,2.088932806324111,0.4189723320158103,0.021739130434782608,3685.106719367589,181841.14909090908,7661.818181818182,0.0,14319.694545454548,5668.363636363636
72,2024-09-28,140184,25356,74514,hotel_3,965.0,201.0,40.0,196.0,42.0,4.0,3.575525812619503,2.575525812619503,2.147227533460803,0.39579349904397704,0.021032504780114723,4823.384156787763,243071.7025,7263.9745454545455,0.0,18736.537136363637,2269.1477272727275
73,2024-09-29,144863,15276,83084,hotel_3,1055.0,229.0,28.0,239.0,46.0,3.0,3.3567662565905096,2.3567662565905096,2.24780316344464,0.45342706502636204,0.022847100175746926,6648.749500878735,320658.13584615383,0.0,0.0,27435.1,2212.3846153846152
74,2024-09-30,144053,20912,46620,hotel_3,956.0,198.0,46.0,210.0,38.0,1.0,3.408348457350272,2.408348457350272,2.1215970961887476,0.29219600725952816,0.010889292196007259,2048.5873139745913,212091.55833333335,0.0,0.0,18343.123333333333,5619.833333333333
75,2024-10-01,118987,14104,7349,hotel_3,720.0,87.0,39.0,208.0,17.0,4.0,3.3817292006525284,2.3817292006525284,2.107667210440457,0.30505709624796085,0.02773246329526917,6452.230675203916,260040.6755529412,583.5489,0.0,26324.62745882353,4490.889705882353
76,2024-10-02,121842,29448,13972,hotel_3,680.0,127.0,45.0,218.0,22.0,6.0,3.5139146567718,2.5139146567718,2.176252319109462,0.4155844155844156,0.03153988868274583,8032.388401484229,279129.93472941173,886.8769411764706,0.0,20981.79117647059,4066.9411764705883
77,2024-10-03,135303,25508,13826,hotel_3,703.0,98.0,44.0,228.0,18.0,5.0,3.4012158054711246,2.4012158054711246,2.1322188449848025,0.3768996960486322,0.019756838905775075,4745.398765197568,262532.1123076923,1530.7692307692307,0.0,19982.097692307692,3890.600192307692
78,2024-10-04,111664,20812,13717,hotel_3,662.0,94.0,35.0,183.0,23.0,4.0,3.318007662835249,2.318007662835249,2.0651340996168583,0.35823754789272033,0.009578544061302681,1481.1278218390805,167605.4626,2410.2599999999998,0.0,14385.978,1000.0
79,2024-10-05,118083,19428,14055,hotel_3,681.0,84.0,26.0,209.0,21.0,2.0,3.4580896686159845,2.4580896686159845,2.155945419103314,0.4775828460038986,0.011695906432748537,2461.2232830409353,221295.90723333333,13687.598733333332,0.0,22882.248600000003,1666.6666666666667
80,2024-10-06,144490,21664,14779,hotel_3,800.0,77.0,41.0,300.0,19.0,6.0,3.485632183908046,2.485632183908046,2.2744252873563218,0.40948275862068967,0.01867816091954023,5148.716903448276,299163.9192,0.0,0.0,21583.171907692307,1926.3653846153845
81,2024-10-07,124001,28120,14403,hotel_3,783.0,65.0,49.0,257.0,12.0,9.0,3.5064599483204133,2.5064599483204133,2.160206718346253,0.30749354005167956,0.01937984496124031,4037.479534883721,221566.51766666668,4583.791666666667,0.0,11133.182,6683.183333333333
82,2024-10-08,145607,16488,16790,hotel_3,779.0,101.0,39.0,264.0,12.0,4.0,3.5625,2.5625,2.2327127659574466,0.3696808510638298,0.026595744680851064,4774.28886037234,198919.58685000002,0.0,0.0,15351.088200000002,4055.2375
83,2024-10-09,134531,17976,19811,hotel_3,796.0,118.0,46.0,259.0,16.0,12.0,3.479619565217391,2.479619565217391,2.191576086956522,0.360054347826087,0.033967391304347824,6088.069243885869,194611.92130800002,2657.10928,0.0,14804.728248000001,2831.5438
84,2024-10-10,182586,18580,21891,hotel_3,914.0,94.0,60.0,395.0,28.0,13.0,3.4594972067039107,2.4594972067039107,2.214385474860335,0.4518156424581006,0.06354748603351955,9162.532412569832,161338.89974065934,839.4505494505495,0.0,14226.204248351649,3652.703296703297
85,2024-10-11,164288,13776,30599,hotel_3,833.0,93.0,42.0,344.0,22.0,10.0,3.3986420950533462,2.3986420950533462,2.0775945683802135,0.3627546071774976,0.037827352085354024,6424.771675266731,182682.67715384616,2236.3199538461536,0.0,10826.263846153846,3738.5128205128203
86,2024-10-12,151136,6528,34108,hotel_3,774.0,89.0,24.0,329.0,27.0,5.0,3.480642115203022,2.480642115203022,2.1520302171860246,0.3087818696883853,0.044381491973559964,7324.20710292729,183324.27280851066,189.5744680851064,0.0,13585.010638297872,4783.404255319149
87,2024-10-13,194372,9556,40191,hotel_3,1061.0,104.0,35.0,527.0,35.0,10.0,3.517718715393134,2.517718715393134,2.2093023255813953,0.39258028792912514,0.07087486157253599,10959.023629125137,169983.079096875,3490.0284375,0.0,14651.0319546875,4197.1015625
88,2024-10-14,126691,10516,39681,hotel_3,754.0,103.0,39.0,254.0,27.0,7.0,3.513392857142857,2.513392857142857,2.0833333333333335,0.31101190476190477,0.022321428571428572,4191.808259970238,204530.38689333334,1466.0,0.0,15149.28518,3054.0916666666667
89,2024-10-15,118527,11636,49422,hotel_3,667.0,103.0,35.0,215.0,16.0,8.0,3.424448217317487,2.424448217317487,2.1154499151103567,0.37521222410865873,0.023769100169779286,3857.0543293718165,179741.69785714286,636.4285714285714,0.0,14856.340714285716,3250.0
90,2024-10-16,107786,7332,54621,hotel_3,626.0,119.0,30.0,186.0,17.0,4.0,3.4923747276688455,2.4923747276688455,2.1437908496732025,0.3333333333333333,0.02178649237472767,4720.38874291939,248756.86524,0.0,0.0,24533.87194,7557.15
91,2024-10-17,108032,9220,61796,hotel_3,714.0,106.0,27.0,193.0,21.0,6.0,3.4468503937007875,2.4468503937007875,2.074803149606299,0.3248031496062992,0.023622047244094488,6124.37227519685,263771.485,10246.681316666667,0.0,13160.74,1592.3333333333333
92,2024-10-18,110435,10912,63345,hotel_3,698.0,112.0,45.0,187.0,23.0,5.0,3.352147239263804,2.352147239263804,2.1276073619631903,0.3411042944785276,0.0098159509202454,1839.0147803680982,219428.96725,1113.75,0.0,18049.633375,15143.453125
