,search_log_id,total_price_final,rooms_total_price,upsell_total_price,vouchers_total_price,loyalty_discount_total,redeemed_loyalty_points_total,hotel_id
35,131676,124424.0,143804.44,0.0,0,14380.44,5000.0,hotel_3
36,131662,169218.0,169218.0,0.0,0,0.0,0.0,hotel_3
37,131687,174172.0,199080.0,0.0,0,19908.0,5000.0,hotel_3
38,131729,309060.0,309060.0,0.0,0,0.0,0.0,hotel_3
39,131873,63844.0,70937.8,0.0,0,7093.8,0.0,hotel_3
40,131915,251164.0,279071.11,0.0,0,27907.11,0.0,hotel_3
41,131930,126684.0,140760.0,0.0,0,14076.0,0.0,hotel_3
42,132401,142229.0,165405.44,0.0,0,18176.44,5000.0,hotel_3
43,132526,110458.0,110458.0,0.0,0,0.0,0.0,hotel_3
44,132539,83912.0,110457.8,0.0,0,11045.8,15500.0,hotel_3
45,132560,358.06,336.4,55.3,0,33.64,0.0,hotel_3
46,132570,201593.0,201593.0,0.0,0,0.0,0.0,hotel_3
47,132592,286318.0,323686.67,0.0,0,32368.67,5000.0,hotel_3
48,132598,275.4,275.4,0.0,0,0.0,0.0,hotel_3
49,132601,97738.0,115421.67,0.0,0,12683.67,5000.0,hotel_3
50,132617,1120.0,1120.0,0.0,0,0.0,0.0,hotel_3
51,132720,76936.0,86434.22,0.0,0,9498.22,0.0,hotel_3
52,132721,261372.0,313680.0,0.0,0,31368.0,20940.0,hotel_3
53,132852,630.7,630.7,0.0,0,0.0,0.0,hotel_3
54,132895,381856.0,402084.4,19980.0,0,40208.4,0.0,hotel_3
55,132950,207078.0,247247.78,0.0,0,24724.78,15445.0,hotel_3
56,133033,382.5,382.5,0.0,0,0.0,0.0,hotel_3
57,133039,382.5,382.5,0.0,0,0.0,0.0,hotel_3
58,133038,106129.0,123476.67,0.0,0,12347.67,5000.0,hotel_3
59,133053,211140.0,211140.0,0.0,0,0.0,0.0,hotel_3
60,133045,97614.0,115282.4,0.0,0,12668.4,5000.0,hotel_3
61,133084,149864.0,166515.56,0.0,0,16651.56,0.0,hotel_3
62,133110,149864.0,166515.56,0.0,0,16651.56,0.0,hotel_3
63,133243,156509.0,193010.0,0.0,0,19301.0,17200.0,hotel_3
64,133282,457440.0,508266.67,0.0,0,50826.67,0.0,hotel_3
65,133331,257040.0,257040.0,0.0,0,0.0,0.0,hotel_3
66,133339,273422.0,309357.78,0.0,0,30935.78,5000.0,hotel_3
67,133378,258216.0,292684.44,0.0,0,29268.44,5200.0,hotel_3
68,133949,188064.0,208960.0,0.0,0,20896.0,0.0,hotel_3
69,133974,347004.0,385560.0,0.0,0,38556.0,0.0,hotel_3
70,134010,70789.0,113611.78,0.0,0,12484.78,30338.0,hotel_3
71,134271,118379.0,137087.0,0.0,0,13708.0,5000.0,hotel_3
72,134273,92534.0,102815.0,0.0,0,10281.0,0.0,hotel_3
73,134277,162180.0,162180.0,0.0,0,0.0,0.0,hotel_3
74,134278,192700.0,143820.0,48880.0,0,0.0,0.0,hotel_3
75,134421,71936.0,86434.22,0.0,0,9498.22,5000.0,hotel_3
76,134450,277020.0,277020.0,0.0,0,0.0,0.0,hotel_3
77,134474,213710.0,237455.56,0.0,0,23745.56,0.0,hotel_3
78,134497,176833.0,198664.22,0.0,0,21831.22,0.0,hotel_3
79,134504,197666.0,228135.89,0.0,0,25069.89,5400.0,hotel_3
80,134503,157211.0,180234.44,0.0,0,18023.44,5000.0,hotel_3
81,134514,375464.0,422737.78,0.0,0,42273.78,5000.0,hotel_3
82,134522,109016.0,128092.0,0.0,0,14076.0,5000.0,hotel_3
83,134597,108616.0,126684.44,0.0,0,12668.44,5400.0,hotel_3
84,134603,166724.0,226440.0,0.0,0,22644.0,37072.0,hotel_3
85,134623,203796.0,226440.0,0.0,0,22644.0,0.0,hotel_3
86,134716,168912.0,168912.0,0.0,0,0.0,0.0,hotel_3
87,135218,121102.0,121102.0,0.0,0,0.0,0.0,hotel_3
88,135221,145742.0,161935.55,0.0,0,16193.55,0.0,hotel_3
89,135211,361833.0,412121.0,0.0,0,45288.0,5000.0,hotel_3
90,135240,163030.0,186700.0,0.0,0,18670.0,5000.0,hotel_3
91,135377,132562.0,154545.0,0.0,0,16983.0,5000.0,hotel_3
92,135419,278387.0,314874.44,0.0,0,31487.44,0.0,hotel_3
93,135457,158488.0,181653.33,0.0,0,18165.33,5000.0,hotel_3
94,135473,95136.0,112498.44,0.0,0,12362.44,5000.0,hotel_3
95,135503,175316.0,172584.44,19990.0,0,17258.44,0.0,hotel_3
96,135565,158488.0,181653.33,0.0,0,18165.33,5000.0,hotel_3
97,135608,148104.0,148104.0,0.0,0,0.0,0.0,hotel_3
98,135604,334320.0,359255.56,10990.0,0,35925.56,0.0,hotel_3
99,135627,284127.0,359255.56,10990.0,0,35925.56,50193.0,hotel_3
100,135703,105528.0,124150.58,0.0,0,18622.58,0.0,hotel_3
101,136149,150701.0,174923.33000000002,0.0,0,19222.33,5000.0,hotel_3
102,136270,317493.0,358325.56,0.0,0,35832.56,5000.0,hotel_3
103,136318,120582.0,139535.56,0.0,0,13953.56,5000.0,hotel_3
104,136342,225233.0,287885.5,0.0,0,28788.5,33864.0,hotel_3
105,136457,56897.0,63921.33,0.0,0,7024.33,0.0,hotel_3
106,136466,432.99,279.99,153.0,0,0.0,0.0,hotel_3
107,136475,1331.16,1492.96,0.0,0,149.3,12.5,hotel_3
108,136477,280800.0,280800.0,0.0,0,0.0,0.0,hotel_3
109,136509,192640.0,219600.0,0.0,0,21960.0,5000.0,hotel_3
110,136534,308775.0,365854.44,0.0,0,36585.44,20494.0,hotel_3
111,136555,295860.0,343637.78,0.0,0,34363.78,13414.0,hotel_3
112,136600,148991.0,165545.56,0.0,0,16554.56,0.0,hotel_3
113,136596,126943.0,142615.0,0.0,0,15672.0,0.0,hotel_3
114,136617,94997.0,142615.0,0.0,0,15672.0,31946.0,hotel_3
115,136697,100711.0,100711.0,0.0,0,0.0,0.0,hotel_3
116,136722,301301.0,344115.89,0.0,0,37814.89,5000.0,hotel_3
117,137096,100711.0,100711.0,0.0,0,0.0,0.0,hotel_3
118,137153,166720.0,190800.0,0.0,0,19080.0,5000.0,hotel_3
119,137169,135454.0,156060.0,0.0,0,15606.0,5000.0,hotel_3
120,137184,123679.0,149040.0,0.0,0,14904.0,10457.0,hotel_3
121,137218,158968.0,188925.55,0.0,0,18892.55,11065.0,hotel_3
122,137465,400233.0,497555.56,0.0,0,49755.56,47567.0,hotel_3
123,137475,470890.0,528766.67,0.0,0,52876.67,5000.0,hotel_3
124,137538,42320.0,53162.0,0.0,0,5842.0,5000.0,hotel_3
125,137549,47320.0,53162.0,0.0,0,5842.0,0.0,hotel_3
126,137615,1820256.0,1820256.0,0.0,0,0.0,0.0,hotel_3
127,137622,1117.44,1241.6,0.0,0,124.16,0.0,hotel_3
128,138067,102276.0,102276.0,0.0,0,0.0,0.0,hotel_3
129,138123,75425.0,93175.0,0.0,0,10239.0,7511.0,hotel_3
130,138100,82944.0,92160.0,0.0,0,9216.0,0.0,hotel_3
131,138148,405460.0,428400.0,19900.0,0,42840.0,0.0,hotel_3
132,138163,187764.0,152637.78,55390.0,0,15263.78,5000.0,hotel_3
133,138195,101286.0,135252.22,0.0,0,13525.22,20441.0,hotel_3
134,138202,200393.0,212670.0,8990.0,0,21267.0,0.0,hotel_3
135,138373,221400.0,221400.0,0.0,0,0.0,0.0,hotel_3
136,138361,120870.0,120870.0,0.0,0,0.0,0.0,hotel_3
137,138449,280042.0,337824.44,0.0,0,33782.44,24000.0,hotel_3
138,138475,86804.0,103587.2,0.0,0,11383.2,5400.0,hotel_3
139,139190,419158.0,465731.11,0.0,0,46573.11,0.0,hotel_3
140,139221,195453.0,226340.56,0.0,0,25887.56,5000.0,hotel_3
141,139244,313680.0,313680.0,0.0,0,0.0,0.0,hotel_3
142,139263,147021.0,168912.22,0.0,0,16891.22,5000.0,hotel_3
143,139276,127967.0,127967.0,0.0,0,0.0,0.0,hotel_3
144,139300,227052.0,227052.0,0.0,0,0.0,0.0,hotel_3
145,139331,103992.0,121102.22,0.0,0,12110.22,5000.0,hotel_3
146,139422,115170.0,127966.67,0.0,0,12796.67,0.0,hotel_3
147,139490,530.14,595.59,0.0,0,65.45,0.0,hotel_3
148,139552,1128.3,1099.56,151.2,0,109.96,12.5,hotel_3
149,139616,214985.0,222316.67,19900.0,0,22231.67,5000.0,hotel_3
150,140079,365098.0,405664.44,0.0,0,40566.44,0.0,hotel_3
151,140084,928483.0,1031647.78,0.0,0,103164.78,0.0,hotel_3
152,140167,95297.0,121175.56,0.0,0,12117.56,13761.0,hotel_3
153,140287,158877.0,178491.56,0.0,0,19614.56,0.0,hotel_3
154,140370,357123.0,402358.89,0.0,0,40235.89,5000.0,hotel_3
155,140385,304042.0,337824.4,0.0,0,33782.4,0.0,hotel_3
156,140420,125628.0,145142.22,0.0,0,14514.22,5000.0,hotel_3
157,140429,285524.0,285524.0,0.0,0,0.0,0.0,hotel_3
158,140493,936.36,936.36,0.0,0,0.0,0.0,hotel_3
159,140602,75012.0,84272.78,0.0,0,9260.78,0.0,hotel_3
160,140608,329930.0,366588.89,0.0,0,36658.89,0.0,hotel_3
161,140644,124294.0,143660.0,0.0,0,14366.0,5000.0,hotel_3
162,140660,262236.0,294610.78,0.0,0,32374.78,0.0,hotel_3
163,141190,184080.0,184080.0,0.0,0,0.0,0.0,hotel_3
164,141242,208202.0,231335.56,0.0,0,23133.56,0.0,hotel_3
165,141285,924.75,1027.5,0.0,0,102.75,0.0,hotel_3
166,141337,104058.0,122522.0,0.0,0,13464.0,5000.0,hotel_3
167,141407,102047.0,113385.56,0.0,0,11338.56,0.0,hotel_3
168,141495,162741.0,212733.33,0.0,0,21273.33,28719.0,hotel_3
169,141952,272811.0,329867.78,0.0,0,32986.78,24070.0,hotel_3
170,142054,154406.0,207900.0,0.0,0,31185.0,22309.0,hotel_3
171,142104,394880.0,444311.11,0.0,0,44431.11,5000.0,hotel_3
172,142110,540.0,540.0,0.0,0,0.0,0.0,hotel_3
173,142185,406.58,284.58,0.0,0,0.0,0.0,hotel_3
174,142291,742.01,872.95,0.0,0,130.94,0.0,hotel_3
175,142302,173502.0,192780.0,0.0,0,19278.0,0.0,hotel_3
176,142300,309837.0,368853.18,0.0,0,59016.18,0.0,hotel_3
177,142319,261697.0,296330.0,0.0,0,29633.0,5000.0,hotel_3
178,142331,125248.0,144720.0,0.0,0,14472.0,5000.0,hotel_3
179,142336,285314.0,317015.56,0.0,0,31701.56,0.0,hotel_3
180,142338,168998.0,193331.11,0.0,0,19333.11,5000.0,hotel_3
181,142342,543308.0,603675.56,0.0,0,60367.56,0.0,hotel_3
182,142400,367.96,342.99,24.97,0,0.0,0.0,hotel_3
183,142478,347.36,399.84,0.0,0,39.98,12.5,hotel_3
184,142479,137700.0,153000.0,0.0,0,15300.0,0.0,hotel_3
185,142503,172467.0,199376.56,0.0,0,21909.56,5000.0,hotel_3
186,142942,203619.0,203619.0,0.0,0,0.0,0.0,hotel_3
187,142971,530973.0,610740.0,0.0,0,61074.0,18693.0,hotel_3
188,143011,364775.0,426599.11,0.0,0,46879.11,14945.0,hotel_3
189,143034,144063.0,165625.56,0.0,0,16562.56,0.0,hotel_3
190,143104,168502.0,194922.0,0.0,0,21420.0,5000.0,hotel_3
191,143112,373320.0,373320.0,0.0,0,0.0,0.0,hotel_3
192,143125,70738.0,84153.33,0.0,0,8415.33,5000.0,hotel_3
193,143124,104058.0,122522.0,0.0,0,13464.0,5000.0,hotel_3
194,143220,384416.0,432684.44,0.0,0,43268.44,5000.0,hotel_3
195,143281,231336.0,257040.0,0.0,0,25704.0,0.0,hotel_3
196,143292,349681.0,388534.45,0.0,0,38853.45,0.0,hotel_3
197,143327,341504.0,385560.0,0.0,0,38556.0,5500.0,hotel_3
198,143378,527.29,527.29,0.0,0,0.0,0.0,hotel_3
199,143410,193640.0,221161.56,0.0,0,22521.56,5000.0,hotel_3
200,143419,174420.0,174420.0,0.0,0,0.0,0.0,hotel_3
201,143449,820.65,782.85,37.8,0,0.0,0.0,hotel_3
202,143457,156773.0,181745.0,0.0,0,19972.0,5000.0,hotel_3
203,143960,224428.0,266035.56,0.0,0,26603.56,15004.0,hotel_3
204,143964,599.0,599.0,0.0,0,0.0,0.0,hotel_3
205,143984,373680.0,373680.0,0.0,0,0.0,0.0,hotel_3
206,144071,218376.0,242640.0,0.0,0,24264.0,0.0,hotel_3
207,144091,212333.0,212333.0,0.0,0,0.0,0.0,hotel_3
208,144277,130628.0,145142.22,0.0,0,14514.22,0.0,hotel_3
209,144393,183369.0,220712.22,0.0,0,22071.22,15272.0,hotel_3
210,144408,733665.0,815183.33,0.0,0,81518.33,0.0,hotel_3
211,144447,145858.0,162064.44,0.0,0,16206.44,0.0,hotel_3
212,144471,88691.0,105257.8,0.0,0,11566.8,5000.0,hotel_3
213,144479,523.0,595.0,0.0,0,59.5,12.5,hotel_3
214,144489,369.25,425.0,0.0,0,42.5,13.25,hotel_3
215,144883,214840.0,222155.56,19900.0,0,22215.56,5000.0,hotel_3
216,144996,351.3,321.3,30.0,0,0.0,0.0,hotel_3
217,145202,93068.0,104557.89,0.0,0,11489.89,0.0,hotel_3
218,145280,148716.0,165240.0,0.0,0,16524.0,0.0,hotel_3
219,145290,274531.0,310590.0,0.0,0,31059.0,5000.0,hotel_3
220,145372,115713.0,128570.0,0.0,0,12857.0,0.0,hotel_3
221,145943,299042.0,337824.44,0.0,0,33782.44,5000.0,hotel_3
222,146070,267689.0,297432.22,0.0,0,29743.22,0.0,hotel_3
223,146079,212284.8,235871.8,0.0,0,23587.0,0.0,hotel_3
224,146100,129349.0,145318.0,0.0,0,15969.0,0.0,hotel_3
225,146240,601.02,445.54,204.44,0,48.96,0.0,hotel_3
226,146254,112807.0,132351.11,0.0,0,14544.11,5000.0,hotel_3
227,146726,555.13,630.7,0.0,0,63.07,12.5,hotel_3
228,146840,379746.0,379746.0,0.0,0,0.0,0.0,hotel_3
229,146895,170748.0,170748.0,0.0,0,0.0,0.0,hotel_3
230,146964,119151.0,137945.55,0.0,0,13794.55,5000.0,hotel_3
231,147024,250339.0,278154.44,0.0,0,27815.44,0.0,hotel_3
232,147051,519020.0,576688.89,0.0,0,57668.89,0.0,hotel_3
233,147022,150368.0,167075.6,0.0,0,16707.6,0.0,hotel_3
234,147148,746380.0,834866.67,0.0,0,83486.67,5000.0,hotel_3
235,147187,471.75,538.06,0.0,0,53.81,12.5,hotel_3
236,147189,280082.0,280082.0,0.0,0,0.0,0.0,hotel_3
237,147218,76503.0,76503.0,0.0,0,0.0,0.0,hotel_3
238,147369,176256.0,176256.0,0.0,0,0.0,0.0,hotel_3
239,147790,302406.0,341562.22,0.0,0,34156.22,5000.0,hotel_3
240,147861,75397.0,84705.22,0.0,0,9308.22,0.0,hotel_3
241,147885,148061.0,148061.0,0.0,0,0.0,0.0,hotel_3
242,148100,718.77,718.77,0.0,0,0.0,0.0,hotel_3
243,148174,337046.0,380051.11,0.0,0,38005.11,5000.0,hotel_3
244,148203,201511.0,311040.0,0.0,0,62208.0,47321.0,hotel_3
245,148323,83023.0,101960.0,0.0,0,0.0,18937.0,hotel_3
246,148324,105981.0,119952.0,0.0,0,0.0,13971.0,hotel_3
247,148357,733.42,745.9200000000001,0.0,0,0.0,12.5,hotel_3
248,148383,226980.0,226980.0,0.0,0,0.0,0.0,hotel_3
249,148405,129878.0,151529.56,0.0,0,16651.56,5000.0,hotel_3
250,148411,1386.75,1215.5,171.25,0,0.0,0.0,hotel_3
251,148502,197180.0,219088.89,0.0,0,21908.89,0.0,hotel_3
252,148499,238.5,265.0,0.0,0,26.5,0.0,hotel_3
253,148504,314874.0,314874.0,0.0,0,0.0,0.0,hotel_3
254,148963,69486.0,82762.2,0.0,0,8276.2,5000.0,hotel_3
255,149052,142767.0,158630.0,0.0,0,15863.0,0.0,hotel_3
256,149092,108355.0,125950.0,0.0,0,12595.0,5000.0,hotel_3
257,149119,299268.0,299268.0,0.0,0,0.0,0.0,hotel_3
258,149153,225198.0,290160.0,0.0,0,29016.0,35946.0,hotel_3
259,149166,99040.0,104040.0,0.0,0,0.0,5000.0,hotel_3
260,149221,217566.0,217566.0,0.0,0,0.0,0.0,hotel_3
261,149262,1462.93,1639.37,0.0,0,163.94,12.5,hotel_3
262,149279,174067.0,195556.78,0.0,0,21489.78,0.0,hotel_3
263,149326,158630.0,158630.0,0.0,0,0.0,0.0,hotel_3
264,149353,106855.0,118727.78,0.0,0,11872.78,0.0,hotel_3
265,149377,131740.0,148453.55,0.0,0,16313.55,400.0,hotel_3
266,149505,155255.0,172505.55,0.0,0,17250.55,0.0,hotel_3
267,149525,162994.0,186660.0,0.0,0,18666.0,5000.0,hotel_3
268,149558,230850.0,256500.0,0.0,0,25650.0,0.0,hotel_3
269,149565,201600.0,201600.0,0.0,0,0.0,0.0,hotel_3
270,149589,98109.0,115838.56,0.0,0,12729.56,5000.0,hotel_3
271,149721,131998.0,146664.44,0.0,0,14666.44,0.0,hotel_3
272,149739,117253.0,146664.44,0.0,0,14666.44,14745.0,hotel_3
273,149774,133844.0,150368.0,0.0,0,16524.0,0.0,hotel_3
274,149772,108095.0,127057.33,0.0,0,13962.33,5000.0,hotel_3
275,150275,178605.0,222660.0,0.0,0,33399.0,10656.0,hotel_3
276,150333,155693.0,172992.22,0.0,0,17299.22,0.0,hotel_3
277,150384,104040.0,104040.0,0.0,0,0.0,0.0,hotel_3
278,150567,107076.0,120295.22,0.0,0,13219.22,0.0,hotel_3
279,150628,151466.0,170165.56,0.0,0,18699.56,0.0,hotel_3
280,150649,76451.0,94982.22,0.0,0,9498.22,9033.0,hotel_3
281,150639,478.5,402.9,75.6,0,0.0,0.0,hotel_3
282,150675,145666.0,167406.66999999998,0.0,0,16740.67,5000.0,hotel_3
283,150778,258475.0,292750.0,0.0,0,29275.0,5000.0,hotel_3
284,150780,119952.0,119952.0,0.0,0,0.0,0.0,hotel_3
285,150799,822.8,822.8,0.0,0,0.0,0.0,hotel_3
286,150795,176390.0,191555.56,8990.0,0,19155.56,5000.0,hotel_3
287,150805,263475.0,292750.0,0.0,0,29275.0,0.0,hotel_3
288,150806,77112.0,85680.0,0.0,0,8568.0,0.0,hotel_3
289,150804,288913.0,293913.0,0.0,0,0.0,5000.0,hotel_3
290,150801,185512.0,211680.0,0.0,0,21168.0,0.0,hotel_3
291,150857,205020.0,205020.0,0.0,0,0.0,0.0,hotel_3
292,150926,123660.0,101960.0,27200.0,0,0.0,5500.0,hotel_3
293,151332,348656.0,387395.56,0.0,0,38739.56,0.0,hotel_3
294,151339,164873.0,188747.78,0.0,0,18874.78,5000.0,hotel_3
295,151249,233.25,277.21,0.0,0,30.46,13.5,hotel_3
296,151359,94792.0,110880.0,0.0,0,11088.0,5000.0,hotel_3
297,151371,336684.0,379648.89,0.0,0,37964.89,0.0,hotel_3
298,151378,207085.0,235872.22,0.0,0,23587.22,5200.0,hotel_3
299,151394,97449.0,113832.22,0.0,0,11383.22,5000.0,hotel_3
300,151429,133358.0,148175.6,0.0,0,14817.6,0.0,hotel_3
301,151438,86688.0,86688.0,0.0,0,0.0,0.0,hotel_3
302,151472,72112.0,85680.0,0.0,0,8568.0,5000.0,hotel_3
303,151486,83906.0,98784.44,0.0,0,9878.44,5000.0,hotel_3
304,151495,77112.0,85680.0,0.0,0,8568.0,0.0,hotel_3
305,151482,159430.0,182700.0,0.0,0,18270.0,5000.0,hotel_3
306,151481,95246.0,111384.44,0.0,0,11138.44,5000.0,hotel_3
307,151503,119750.0,133055.56,0.0,0,13305.56,0.0,hotel_3
308,151494,77112.0,85680.0,0.0,0,8568.0,0.0,hotel_3
309,151510,90530.0,115165.56,0.0,0,11516.56,13119.0,hotel_3
310,151541,119952.0,119952.0,0.0,0,0.0,0.0,hotel_3
311,151581,82506.0,98784.44,0.0,0,9878.44,6400.0,hotel_3
312,151583,149678.0,171864.44,0.0,0,17186.44,5000.0,hotel_3
313,151584,359694.0,405215.56,0.0,0,40521.56,5000.0,hotel_3
314,151589,128358.0,148175.6,0.0,0,14817.6,5000.0,hotel_3
315,151560,81222.0,105840.0,0.0,0,10584.0,14034.0,hotel_3
316,151585,163069.0,181187.78,0.0,0,18118.78,0.0,hotel_3
317,151597,177811.0,197567.78,0.0,0,19756.78,0.0,hotel_3
318,151602,92751.0,108612.22,0.0,0,10861.22,5000.0,hotel_3
319,151635,64147.0,64147.0,0.0,0,0.0,0.0,hotel_3
320,151642,203026.0,225584.44,0.0,0,22558.44,0.0,hotel_3
321,151693,82998.0,97775.56,0.0,0,9777.56,5000.0,hotel_3
322,151681,136700.0,171360.0,0.0,0,17136.0,17524.0,hotel_3
323,151694,95246.0,111384.4,0.0,0,11138.4,5000.0,hotel_3
324,151709,133085.0,171360.0,0.0,0,17136.0,21139.0,hotel_3
325,151714,83906.0,98784.4,0.0,0,9878.4,5000.0,hotel_3
326,151717,149224.0,171360.0,0.0,0,17136.0,5000.0,hotel_3
327,151751,154224.0,171360.0,0.0,0,17136.0,0.0,hotel_3
328,151756,143781.0,165312.22,0.0,0,16531.22,5000.0,hotel_3
329,151772,119952.0,119952.0,0.0,0,0.0,0.0,hotel_3
330,151775,72828.0,85680.0,0.0,0,12852.0,0.0,hotel_3
331,151778,153150.0,172057.44,0.0,0,18907.44,0.0,hotel_3
332,151780,281826.0,281826.0,0.0,0,0.0,0.0,hotel_3
333,151765,71370.0,85680.0,0.0,0,8568.0,5742.0,hotel_3
334,151841,220536.0,257040.0,0.0,0,25704.0,10800.0,hotel_3
335,151876,148104.0,148104.0,0.0,0,0.0,0.0,hotel_3
336,151893,124286.0,138095.56,0.0,0,13809.56,0.0,hotel_3
337,151920,198969.0,244187.78,0.0,0,24418.78,20800.0,hotel_3
338,151940,95256.0,105840.0,0.0,0,10584.0,0.0,hotel_3
339,151969,77112.0,85680.0,0.0,0,8568.0,0.0,hotel_3
340,152012,179316.0,179316.0,0.0,0,0.0,0.0,hotel_3
341,152031,266716.0,296351.11,0.0,0,29635.11,0.0,hotel_3
342,152060,175001.0,205883.53,0.0,0,30882.53,0.0,hotel_3
343,152095,187117.0,207907.0,0.0,0,20790.0,0.0,hotel_3
344,152097,611.52,611.52,0.0,0,0.0,0.0,hotel_3
345,152115,133358.0,148175.56,0.0,0,14817.56,0.0,hotel_3
346,152117,99868.0,128520.0,0.0,0,12852.0,15800.0,hotel_3
347,152135,172811.0,197567.78,0.0,0,19756.78,5000.0,hotel_3
348,152114,201050.0,229500.0,0.0,0,22950.0,0.0,hotel_3
349,152161,171360.0,171360.0,0.0,0,0.0,0.0,hotel_3
350,152203,115668.0,128520.0,0.0,0,12852.0,0.0,hotel_3
351,152200,128358.0,148175.56,0.0,0,14817.56,5000.0,hotel_3
352,152220,233852.0,265391.11,0.0,0,26539.11,5000.0,hotel_3
353,152260,180662.0,200735.6,0.0,0,20073.6,0.0,hotel_3
354,152296,62235.0,98784.44,0.0,0,9878.44,26671.0,hotel_3
355,152291,63521.0,76980.44,0.0,0,8459.44,5000.0,hotel_3
356,152339,72828.0,85680.0,0.0,0,12852.0,0.0,hotel_3
357,152337,77112.0,85680.0,0.0,0,8568.0,0.0,hotel_3
358,152395,126544.0,146160.0,0.0,0,14616.0,5000.0,hotel_3
359,152402,178308.0,204120.0,0.0,0,20412.0,5400.0,hotel_3
360,152404,87998.0,97775.56,0.0,0,9777.56,0.0,hotel_3
361,152405,87998.0,97775.56,0.0,0,9777.56,0.0,hotel_3
362,152406,397640.0,370440.0,27200.0,0,0.0,0.0,hotel_3
363,152433,77282.0,86823.0,0.0,0,9541.0,0.0,hotel_3
364,152463,127235.0,141372.22,0.0,0,14137.22,0.0,hotel_3
365,152460,266716.0,296351.11,0.0,0,29635.11,0.0,hotel_3
366,152475,133358.0,148175.56,0.0,0,14817.56,0.0,hotel_3
367,152472,165564.0,183960.0,0.0,0,18396.0,0.0,hotel_3
368,152484,122209.0,163547.78,0.0,0,16354.78,24984.0,hotel_3
369,152528,148512.0,148512.0,0.0,0,0.0,0.0,hotel_3
370,152557,79834.0,88704.44,0.0,0,8870.44,0.0,hotel_3
371,152558,77112.0,85680.0,0.0,0,8568.0,0.0,hotel_3
372,152552,111494.0,130876.0,0.0,0,14382.0,5000.0,hotel_3
373,152553,111494.0,130876.0,0.0,0,14382.0,5000.0,hotel_3
374,152588,340564.0,378404.4,0.0,0,37840.4,0.0,hotel_3
375,152609,155348.0,148175.56,21990.0,0,14817.56,0.0,hotel_3
376,152682,199357.0,221507.78,0.0,0,22150.78,0.0,hotel_3
377,152710,102044.0,83160.0,27200.0,0,8316.0,0.0,hotel_3
378,152707,115668.0,128520.0,0.0,0,12852.0,0.0,hotel_3
379,152724,190512.0,211680.0,0.0,0,21168.0,0.0,hotel_3
380,152736,100246.0,111384.44,0.0,0,11138.44,0.0,hotel_3
381,152754,415260.0,466955.56,0.0,0,46695.56,5000.0,hotel_3
382,152792,89349.0,104832.22,0.0,0,10483.22,5000.0,hotel_3
383,152779,156935.0,179927.78,0.0,0,17992.78,5000.0,hotel_3
