,id,search_log_room_id,age,baby_bed,hotel_id
0,1220,5755,10,0,hotel_3
1,1221,5757,13,0,hotel_3
2,1222,5769,4,0,hotel_3
3,1223,5770,6,0,hotel_3
4,1224,5771,6,0,hotel_3
5,1225,5771,4,0,hotel_3
6,1226,5772,6,0,hotel_3
7,1227,5772,12,0,hotel_3
8,1228,5774,4,0,hotel_3
9,1229,5775,6,0,hotel_3
10,1230,5776,6,0,hotel_3
11,1231,5776,12,0,hotel_3
12,1232,5777,6,0,hotel_3
13,1233,5777,12,0,hotel_3
14,1234,5778,6,0,hotel_3
15,1235,5778,4,0,hotel_3
16,1236,5779,6,0,hotel_3
17,1237,5779,4,0,hotel_3
18,1238,5786,10,0,hotel_3
19,1239,5789,10,0,hotel_3
20,1240,5790,10,0,hotel_3
21,1241,5811,15,0,hotel_3
22,1242,5811,17,0,hotel_3
23,1243,5813,15,0,hotel_3
24,1244,5816,0,0,hotel_3
25,1246,5824,7,0,hotel_3
26,1247,5824,4,0,hotel_3
27,1248,5824,4,0,hotel_3
28,1249,5830,10,0,hotel_3
29,1250,5830,15,0,hotel_3
30,1251,5830,14,0,hotel_3
31,1252,5844,15,0,hotel_3
32,1253,5855,2,0,hotel_3
33,1254,5866,9,0,hotel_3
34,1255,5867,9,0,hotel_3
35,1256,5868,2,0,hotel_3
36,1257,5869,9,0,hotel_3
37,1258,5870,2,0,hotel_3
38,1259,5871,9,0,hotel_3
39,1260,5875,9,0,hotel_3
40,1261,5876,9,0,hotel_3
41,1262,5877,9,0,hotel_3
42,1263,5879,9,0,hotel_3
43,1264,5883,9,0,hotel_3
44,1265,5891,8,0,hotel_3
45,1266,5891,8,0,hotel_3
46,1267,5891,5,0,hotel_3
47,1268,5893,13,0,hotel_3
48,1269,5900,11,0,hotel_3
49,1270,5901,11,0,hotel_3
50,1271,5913,13,0,hotel_3
51,1272,5914,15,0,hotel_3
52,1273,5917,13,0,hotel_3
53,1274,5917,15,0,hotel_3
54,1275,5919,7,0,hotel_3
55,1276,5919,7,0,hotel_3
56,1277,5924,12,0,hotel_3
57,1278,5925,4,0,hotel_3
58,1279,5925,4,0,hotel_3
59,1280,5928,4,0,hotel_3
60,1281,5928,4,0,hotel_3
61,1282,5936,6,0,hotel_3
62,1283,5941,13,0,hotel_3
63,1284,5941,15,0,hotel_3
64,1285,5947,3,0,hotel_3
65,1286,5947,5,0,hotel_3
66,1287,5966,5,0,hotel_3
67,1288,5972,0,0,hotel_3
68,1289,5973,0,0,hotel_3
69,1290,5977,0,0,hotel_3
70,1291,5980,0,0,hotel_3
71,1293,5999,1,0,hotel_3
72,1294,6011,5,0,hotel_3
73,1295,6015,6,0,hotel_3
74,1296,6015,11,0,hotel_3
75,1297,6020,1,1,hotel_3
76,1298,6021,14,0,hotel_3
77,1299,6021,8,0,hotel_3
78,1300,6021,3,0,hotel_3
79,1301,6022,14,0,hotel_3
80,1302,6022,7,0,hotel_3
81,1303,6023,3,0,hotel_3
82,1304,6024,2,1,hotel_3
83,1305,6040,0,0,hotel_3
84,1306,6040,3,0,hotel_3
85,1307,6054,13,0,hotel_3
86,1308,6054,15,0,hotel_3
87,1309,6055,14,0,hotel_3
88,1310,6055,15,0,hotel_3
89,1311,6057,13,0,hotel_3
90,1312,6057,15,0,hotel_3
91,1313,6058,14,0,hotel_3
92,1314,6058,15,0,hotel_3
93,1315,6059,12,0,hotel_3
94,1316,6059,15,0,hotel_3
95,1317,6060,13,0,hotel_3
96,1318,6060,15,0,hotel_3
97,1319,6061,14,0,hotel_3
98,1320,6061,15,0,hotel_3
99,1321,6062,12,0,hotel_3
100,1322,6062,15,0,hotel_3
101,1323,6069,1,0,hotel_3
102,1324,6069,2,0,hotel_3
103,1325,6076,10,0,hotel_3
104,1326,6077,5,0,hotel_3
105,1327,6077,5,0,hotel_3
106,1328,6079,2,1,hotel_3
107,1329,6080,2,1,hotel_3
108,1330,6081,2,1,hotel_3
109,1331,6084,10,0,hotel_3
110,1332,6085,10,0,hotel_3
111,1333,6086,2,1,hotel_3
112,1334,6086,4,0,hotel_3
113,1335,6087,9,0,hotel_3
114,1336,6089,1,0,hotel_3
115,1337,6089,2,0,hotel_3
116,1338,6096,4,0,hotel_3
117,1339,6096,0,1,hotel_3
118,1340,6103,15,0,hotel_3
119,1341,6103,17,0,hotel_3
120,1342,6118,1,1,hotel_3
121,1343,6118,4,0,hotel_3
122,1344,6123,15,0,hotel_3
123,1345,6123,15,0,hotel_3
124,1346,6125,10,0,hotel_3
125,1347,6125,17,0,hotel_3
126,1348,6127,10,0,hotel_3
127,1349,6127,17,0,hotel_3
128,1350,6128,17,0,hotel_3
129,1351,6130,10,0,hotel_3
130,1352,6130,17,0,hotel_3
131,1353,6132,10,0,hotel_3
132,1354,6132,17,0,hotel_3
133,1355,6134,10,0,hotel_3
134,1356,6134,17,0,hotel_3
135,1357,6135,10,0,hotel_3
136,1358,6135,17,0,hotel_3
137,1359,6139,11,0,hotel_3
138,1360,6140,11,0,hotel_3
139,1361,6142,10,0,hotel_3
140,1362,6142,17,0,hotel_3
141,1363,6143,10,0,hotel_3
142,1364,6143,17,0,hotel_3
143,1365,6144,10,0,hotel_3
144,1366,6144,17,0,hotel_3
145,1367,6145,6,0,hotel_3
146,1368,6146,6,0,hotel_3
147,1369,6148,3,0,hotel_3
148,1370,6153,9,0,hotel_3
149,1371,6166,12,0,hotel_3
150,1372,6167,13,0,hotel_3
151,1373,6173,2,1,hotel_3
152,1374,6173,4,0,hotel_3
153,1375,6175,4,0,hotel_3
154,1376,6175,7,0,hotel_3
155,1377,6175,9,0,hotel_3
156,1378,6180,6,0,hotel_3
157,1379,6180,8,0,hotel_3
158,1380,6182,9,0,hotel_3
159,1381,6183,7,0,hotel_3
160,1382,6183,9,0,hotel_3
161,1383,6183,11,0,hotel_3
162,1384,6185,8,0,hotel_3
163,1385,6185,14,0,hotel_3
164,1386,6188,7,0,hotel_3
165,1387,6188,9,0,hotel_3
166,1388,6188,11,0,hotel_3
167,1389,6189,14,0,hotel_3
168,1390,6198,8,0,hotel_3
169,1391,6199,8,0,hotel_3
170,1392,6215,16,0,hotel_3
171,1393,6215,17,0,hotel_3
172,1394,6215,17,0,hotel_3
173,1395,6216,16,0,hotel_3
174,1396,6217,17,0,hotel_3
175,1397,6217,17,0,hotel_3
176,1398,6218,16,0,hotel_3
177,1399,6219,17,0,hotel_3
178,1400,6220,16,0,hotel_3
179,1401,6221,17,0,hotel_3
180,1402,6230,17,0,hotel_3
181,1403,6233,4,0,hotel_3
182,1404,6233,6,0,hotel_3
183,1405,6239,3,0,hotel_3
184,1406,6239,2,0,hotel_3
185,1407,6245,0,1,hotel_3
186,1408,6245,0,0,hotel_3
187,1409,6246,0,1,hotel_3
188,1410,6246,0,0,hotel_3
189,1411,6247,3,0,hotel_3
190,1412,6247,5,0,hotel_3
191,1413,6251,4,0,hotel_3
192,1414,6251,12,0,hotel_3
193,1415,6255,9,0,hotel_3
194,1416,6255,12,0,hotel_3
195,1417,6255,14,0,hotel_3
196,1418,6256,16,0,hotel_3
197,1419,6264,1,1,hotel_3
198,1420,6267,1,1,hotel_3
199,1421,6275,15,0,hotel_3
200,1422,6277,14,0,hotel_3
201,1423,6280,9,0,hotel_3
202,1424,6281,8,0,hotel_3
203,1425,6284,9,0,hotel_3
204,1426,6285,9,0,hotel_3
205,1427,6288,8,0,hotel_3
206,1430,6298,16,0,hotel_3
207,1431,6300,10,0,hotel_3
208,1432,6300,17,0,hotel_3
209,1433,6335,9,0,hotel_3
210,1434,6335,3,0,hotel_3
211,1435,6341,15,0,hotel_3
212,1436,6345,2,0,hotel_3
213,1437,6347,9,0,hotel_3
214,1438,6348,9,0,hotel_3
215,1439,6349,9,0,hotel_3
216,1440,6350,9,0,hotel_3
217,1441,6351,9,0,hotel_3
218,1442,6365,0,0,hotel_3
219,1443,6365,5,0,hotel_3
220,1444,6366,14,0,hotel_3
221,1445,6366,16,0,hotel_3
222,1446,6367,7,0,hotel_3
223,1447,6369,16,0,hotel_3
224,1448,6369,17,0,hotel_3
225,1449,6374,8,0,hotel_3
226,1450,6374,10,0,hotel_3
227,1451,6377,6,0,hotel_3
228,1452,6377,6,0,hotel_3
229,1453,6378,6,0,hotel_3
230,1454,6378,6,0,hotel_3
231,1455,6382,0,0,hotel_3
232,1456,6383,11,0,hotel_3
233,1457,6389,7,0,hotel_3
234,1458,6389,10,0,hotel_3
235,1459,6390,7,0,hotel_3
236,1460,6390,10,0,hotel_3
237,1461,6401,7,0,hotel_3
238,1462,6401,10,0,hotel_3
239,1463,6402,10,0,hotel_3
240,1464,6402,6,0,hotel_3
241,1465,6402,4,0,hotel_3
242,1466,6404,7,0,hotel_3
243,1467,6404,9,0,hotel_3
244,1468,6405,7,0,hotel_3
245,1469,6405,9,0,hotel_3
246,1470,6406,4,0,hotel_3
247,1471,6406,6,0,hotel_3
248,1472,6421,6,0,hotel_3
249,1473,6421,10,0,hotel_3
250,1474,6424,3,0,hotel_3
251,1475,6424,10,0,hotel_3
252,1476,6778,8,0,hotel_3
253,1477,6779,8,0,hotel_3
254,1478,6781,3,0,hotel_3
255,1479,6781,5,0,hotel_3
256,1480,6784,8,0,hotel_3
257,1481,6785,13,0,hotel_3
258,1482,6787,7,0,hotel_3
259,1483,6788,10,0,hotel_3
260,1486,6805,10,0,hotel_3
261,1487,6805,14,0,hotel_3
262,1488,6805,15,0,hotel_3
263,1489,6806,10,0,hotel_3
264,1490,6806,14,0,hotel_3
265,1491,6806,15,0,hotel_3
266,1492,6807,15,0,hotel_3
267,1493,6808,14,0,hotel_3
268,1494,6808,14,0,hotel_3
269,1495,6808,17,0,hotel_3
270,1496,6809,5,0,hotel_3
271,1497,6809,3,0,hotel_3
272,1498,6820,0,1,hotel_3
273,1499,6821,0,1,hotel_3
274,1500,6827,11,0,hotel_3
275,1501,6828,16,0,hotel_3
276,1503,6839,4,0,hotel_3
277,1504,6839,9,0,hotel_3
278,1505,6850,7,0,hotel_3
279,1506,6850,7,0,hotel_3
280,1507,6852,8,0,hotel_3
281,1509,6865,13,0,hotel_3
282,1510,6872,15,0,hotel_3
283,1511,6872,17,0,hotel_3
284,1512,6874,15,0,hotel_3
285,1513,6874,17,0,hotel_3
286,1514,6875,15,0,hotel_3
287,1515,6876,17,0,hotel_3
288,1516,6881,6,0,hotel_3
289,1517,6881,7,0,hotel_3
290,1518,6882,15,0,hotel_3
291,1519,6883,17,0,hotel_3
292,1520,6885,6,0,hotel_3
293,1521,6885,7,0,hotel_3
294,1522,6886,6,0,hotel_3
295,1523,6886,7,0,hotel_3
296,1524,6887,5,0,hotel_3
297,1525,6887,6,0,hotel_3
298,1526,6888,2,1,hotel_3
299,1527,6888,2,1,hotel_3
300,1528,6889,5,0,hotel_3
301,1529,6889,6,0,hotel_3
302,1530,6890,7,0,hotel_3
303,1531,6890,6,0,hotel_3
304,1532,6892,3,0,hotel_3
305,1533,6892,4,0,hotel_3
306,1534,6893,2,0,hotel_3
307,1535,6893,2,0,hotel_3
308,1536,6894,3,0,hotel_3
309,1537,6894,4,0,hotel_3
310,1538,6895,5,0,hotel_3
311,1539,6895,6,0,hotel_3
312,1540,6896,2,0,hotel_3
313,1541,6896,2,0,hotel_3
314,1542,6897,3,0,hotel_3
315,1543,6897,4,0,hotel_3
316,1544,6899,4,0,hotel_3
317,1545,6899,6,0,hotel_3
318,1546,6900,3,0,hotel_3
319,1547,6900,4,0,hotel_3
320,1548,6901,6,0,hotel_3
321,1549,6902,6,0,hotel_3
322,1550,6907,17,0,hotel_3
323,1551,6912,13,0,hotel_3
324,1552,6912,11,0,hotel_3
325,1553,6918,17,0,hotel_3
326,1554,6920,15,0,hotel_3
327,1555,6921,17,0,hotel_3
328,1556,6926,9,0,hotel_3
329,1557,6926,11,0,hotel_3
330,1558,6930,17,0,hotel_3
331,1559,6934,7,0,hotel_3
332,1560,6934,10,0,hotel_3
333,1561,6936,7,0,hotel_3
334,1562,6936,10,0,hotel_3
335,1563,6943,7,0,hotel_3
336,1564,6944,10,0,hotel_3
337,1565,6945,17,0,hotel_3
338,1566,6947,17,0,hotel_3
339,1567,6948,9,0,hotel_3
340,1568,6961,10,0,hotel_3
341,1569,6970,16,0,hotel_3
342,1570,6970,11,0,hotel_3
343,1571,6972,5,0,hotel_3
344,1572,6973,6,0,hotel_3
345,1573,6974,5,0,hotel_3
346,1574,6989,3,0,hotel_3
347,1575,6989,4,0,hotel_3
348,1576,6992,0,1,hotel_3
349,1577,7000,1,1,hotel_3
350,1578,7002,3,0,hotel_3
351,1579,7002,7,0,hotel_3
352,1580,7013,0,0,hotel_3
353,1581,7015,5,0,hotel_3
354,1582,7023,5,0,hotel_3
355,1583,7032,0,1,hotel_3
356,1584,7032,3,0,hotel_3
357,1585,7039,0,1,hotel_3
358,1586,7039,2,1,hotel_3
359,1587,7039,4,0,hotel_3
360,1588,7041,0,1,hotel_3
361,1589,7041,2,1,hotel_3
362,1590,7041,4,0,hotel_3
363,1591,7058,5,0,hotel_3
364,1592,7058,9,0,hotel_3
365,1593,7061,3,0,hotel_3
366,1594,7061,7,0,hotel_3
367,1595,7066,0,1,hotel_3
368,1596,7076,13,0,hotel_3
369,1597,7086,11,0,hotel_3
370,1598,7099,13,0,hotel_3
371,1599,7103,6,0,hotel_3
372,1600,7103,9,0,hotel_3
373,1601,7111,7,0,hotel_3
374,1602,7112,6,0,hotel_3
375,1603,7112,9,0,hotel_3
376,1604,7115,16,0,hotel_3
377,1605,7116,12,0,hotel_3
378,1606,7118,6,0,hotel_3
379,1607,7118,9,0,hotel_3
380,1608,7122,7,0,hotel_3
381,1609,7122,12,0,hotel_3
382,1610,7128,0,0,hotel_3
383,1611,7129,0,0,hotel_3
384,1612,7130,17,0,hotel_3
385,1613,7131,14,0,hotel_3
386,1614,7135,14,0,hotel_3
387,1615,7136,0,0,hotel_3
388,1616,7137,14,0,hotel_3
389,1617,7138,17,0,hotel_3
390,1618,7143,3,0,hotel_3
391,1619,7144,14,0,hotel_3
392,1620,7145,17,0,hotel_3
393,1621,7168,3,0,hotel_3
394,1622,7168,0,1,hotel_3
395,1623,7169,1,1,hotel_3
396,1624,7169,4,0,hotel_3
397,1625,7177,11,0,hotel_3
398,1626,7178,3,0,hotel_3
399,1627,7178,7,0,hotel_3
400,1628,7178,9,0,hotel_3
401,1629,7181,15,0,hotel_3
402,1630,7192,0,0,hotel_3
403,1631,7194,0,0,hotel_3
404,1632,7198,2,1,hotel_3
405,1633,7206,7,0,hotel_3
406,1634,7207,10,0,hotel_3
407,1635,7208,7,0,hotel_3
408,1636,7209,10,0,hotel_3
409,1637,7212,14,0,hotel_3
410,1638,7214,14,0,hotel_3
411,1639,7217,14,0,hotel_3
412,1640,7223,13,0,hotel_3
413,1641,7223,9,0,hotel_3
414,1642,7225,14,0,hotel_3
415,1643,7225,10,0,hotel_3
416,1644,7226,5,0,hotel_3
417,1645,7229,13,0,hotel_3
418,1646,7229,9,0,hotel_3
419,1647,7232,2,0,hotel_3
420,1648,7234,0,1,hotel_3
421,1649,7235,0,0,hotel_3
422,1650,7242,13,0,hotel_3
423,1651,7242,17,0,hotel_3
424,1652,7244,13,0,hotel_3
425,1653,7245,17,0,hotel_3
426,1654,7259,6,0,hotel_3
427,1655,7259,15,0,hotel_3
428,1656,7260,6,0,hotel_3
429,1657,7260,15,0,hotel_3
430,1658,7263,10,0,hotel_3
431,1659,7265,10,0,hotel_3
432,1660,7284,13,0,hotel_3
433,1661,7295,0,1,hotel_3
434,1662,7297,1,0,hotel_3
435,1663,7300,3,0,hotel_3
436,1664,7346,15,0,hotel_3
437,1665,7379,1,1,hotel_3
438,1666,7379,4,0,hotel_3
439,1667,7380,15,0,hotel_3
440,1668,7386,16,0,hotel_3
441,1669,7386,17,0,hotel_3
442,1672,7397,0,0,hotel_3
443,1673,7406,10,0,hotel_3
444,1674,7406,13,0,hotel_3
445,1675,7409,0,0,hotel_3
446,1676,7411,1,0,hotel_3
447,1677,7412,4,0,hotel_3
448,1678,7431,14,0,hotel_3
449,1679,7436,3,0,hotel_3
450,1680,7441,9,0,hotel_3
451,1681,7441,12,0,hotel_3
452,1684,7482,2,0,hotel_3
453,1685,7483,2,0,hotel_3
454,1686,7485,2,0,hotel_3
455,1687,7486,2,1,hotel_3
456,1688,7487,2,1,hotel_3
457,1689,7494,2,1,hotel_3
458,1690,7495,2,1,hotel_3
459,1691,7497,2,1,hotel_3
460,1692,7500,2,1,hotel_3
461,1693,7650,2,1,hotel_3
462,1694,7813,2,1,hotel_3
463,1696,7857,4,0,hotel_3
464,1697,7857,6,0,hotel_3
465,1698,7857,8,0,hotel_3
466,1699,7865,7,0,hotel_3
467,1700,7878,16,0,hotel_3
468,1701,7880,16,0,hotel_3
469,1702,7884,11,0,hotel_3
470,1703,7886,14,0,hotel_3
471,1704,7889,1,1,hotel_3
472,1705,7889,0,1,hotel_3
473,1706,7890,1,1,hotel_3
474,1707,7890,0,1,hotel_3
475,1708,7891,1,1,hotel_3
476,1709,7892,0,0,hotel_3
477,1710,7894,1,1,hotel_3
478,1711,7895,0,0,hotel_3
479,1712,7897,6,0,hotel_3
480,1713,7897,9,0,hotel_3
481,1714,7898,13,0,hotel_3
482,1715,7898,8,0,hotel_3
483,1716,7905,2,0,hotel_3
484,1717,7911,14,0,hotel_3
485,1718,7912,10,0,hotel_3
486,1719,7912,10,0,hotel_3
487,1720,7913,12,0,hotel_3
488,1722,7917,1,1,hotel_3
489,1723,7920,6,0,hotel_3
490,1724,7920,9,0,hotel_3
491,1725,7922,6,0,hotel_3
492,1726,7922,9,0,hotel_3
493,1727,7929,16,0,hotel_3
494,1728,7932,10,0,hotel_3
495,1733,7962,2,0,hotel_3
496,1734,7962,5,0,hotel_3
497,1735,7964,7,0,hotel_3
498,1736,7964,10,0,hotel_3
499,1737,7977,10,0,hotel_3
500,1738,7977,12,0,hotel_3
501,1739,7978,10,0,hotel_3
502,1740,7978,13,0,hotel_3
503,1741,7978,15,0,hotel_3
504,1742,7982,2,1,hotel_3
505,1743,7982,4,0,hotel_3
506,1744,7983,2,1,hotel_3
507,1745,7983,4,0,hotel_3
508,1746,7987,14,0,hotel_3
509,1747,7990,15,0,hotel_3
510,1748,7991,15,0,hotel_3
511,1749,8017,2,0,hotel_3
512,1751,8022,12,0,hotel_3
513,1752,8022,16,0,hotel_3
514,1753,8023,12,0,hotel_3
515,1754,8023,16,0,hotel_3
516,1755,8028,15,0,hotel_3
517,1756,8029,15,0,hotel_3
518,1757,8032,7,0,hotel_3
519,1758,8033,10,0,hotel_3
520,1759,8036,10,0,hotel_3
521,1760,8052,17,0,hotel_3
522,1761,8058,7,0,hotel_3
523,1762,8059,7,0,hotel_3
524,1763,8062,13,0,hotel_3
525,1764,8062,15,0,hotel_3
526,1765,8066,3,0,hotel_3
527,1766,8069,10,0,hotel_3
528,1767,8070,13,0,hotel_3
529,1768,8070,15,0,hotel_3
530,1769,8071,16,0,hotel_3
531,1770,8075,15,0,hotel_3
532,1771,8075,10,0,hotel_3
533,1772,8124,17,0,hotel_3
534,1773,8125,8,0,hotel_3
535,1774,8125,13,0,hotel_3
536,1775,8126,9,0,hotel_3
537,1776,8126,11,0,hotel_3
538,1777,8126,11,0,hotel_3
539,1778,8128,0,0,hotel_3
540,1779,8128,3,0,hotel_3
541,1780,8129,3,0,hotel_3
542,1781,8130,3,0,hotel_3
543,1782,8130,0,0,hotel_3
544,1785,8158,4,0,hotel_3
545,1786,8158,7,0,hotel_3
546,1787,8159,15,0,hotel_3
547,1788,8166,1,0,hotel_3
548,1789,8166,5,0,hotel_3
549,1790,8174,12,0,hotel_3
550,1791,8174,17,0,hotel_3
551,1792,8176,4,0,hotel_3
552,1793,8186,7,0,hotel_3
553,1794,8187,7,0,hotel_3
554,1795,8187,8,0,hotel_3
555,1796,8188,7,0,hotel_3
556,1797,8189,8,0,hotel_3
557,1798,8191,7,0,hotel_3
558,1799,8191,8,0,hotel_3
559,1800,8192,7,0,hotel_3
560,1801,8193,8,0,hotel_3
561,1802,8206,8,0,hotel_3
562,1803,8215,7,0,hotel_3
563,1804,8216,7,0,hotel_3
564,1805,8217,7,0,hotel_3
565,1806,8218,7,0,hotel_3
566,1807,8219,7,0,hotel_3
567,1808,8220,2,0,hotel_3
568,1809,8221,7,0,hotel_3
569,1810,8222,7,0,hotel_3
570,1811,8223,7,0,hotel_3
571,1812,8224,7,0,hotel_3
572,1813,8228,7,0,hotel_3
573,1814,8247,2,0,hotel_3
574,1815,8247,6,0,hotel_3
575,1816,8247,8,0,hotel_3
576,1817,8249,2,0,hotel_3
577,1818,8249,6,0,hotel_3
578,1819,8249,8,0,hotel_3
579,1820,8258,1,1,hotel_3
580,1821,8266,1,0,hotel_3
581,1822,8266,5,0,hotel_3
582,1823,8267,11,0,hotel_3
583,1824,8269,1,0,hotel_3
584,1825,8269,5,0,hotel_3
585,1826,8274,1,0,hotel_3
586,1827,8274,5,0,hotel_3
587,1828,8280,8,0,hotel_3
588,1829,8301,6,0,hotel_3
589,1830,8301,9,0,hotel_3
590,1831,8303,6,0,hotel_3
591,1832,8303,9,0,hotel_3
592,1833,8304,6,0,hotel_3
593,1834,8304,9,0,hotel_3
594,1835,8310,15,0,hotel_3
595,1836,8312,14,0,hotel_3
596,1837,8314,1,0,hotel_3
597,1838,8315,1,0,hotel_3
598,1839,8316,8,0,hotel_3
599,1840,8318,8,0,hotel_3
600,1841,8327,15,0,hotel_3
601,1842,8327,16,0,hotel_3
602,1843,8329,15,0,hotel_3
603,1844,8330,16,0,hotel_3
604,1845,8336,15,0,hotel_3
605,1846,8337,16,0,hotel_3
606,1847,8355,4,0,hotel_3
607,1848,8355,9,0,hotel_3
608,1849,8357,5,0,hotel_3
609,1850,8357,5,0,hotel_3
610,1851,8638,5,0,hotel_3
611,1852,8638,5,0,hotel_3
612,1853,8753,1,0,hotel_3
613,1854,8787,3,0,hotel_3
614,1855,8787,5,0,hotel_3
615,1856,8793,3,0,hotel_3
616,1857,8793,5,0,hotel_3
617,1858,8794,3,0,hotel_3
618,1859,8794,5,0,hotel_3
619,1860,8797,3,0,hotel_3
620,1861,8797,5,0,hotel_3
621,1862,8800,0,0,hotel_3
622,1863,8801,0,0,hotel_3
623,1864,8802,0,0,hotel_3
624,1865,8817,12,0,hotel_3
625,1866,8818,12,0,hotel_3
626,1867,8819,12,0,hotel_3
627,1868,8827,12,0,hotel_3
628,1869,8828,12,0,hotel_3
629,1870,8832,12,0,hotel_3
630,1871,8872,13,0,hotel_3
631,1872,8872,11,0,hotel_3
632,1873,8888,14,0,hotel_3
633,1874,8888,13,0,hotel_3
634,1875,8889,14,0,hotel_3
635,1876,8909,2,0,hotel_3
636,1877,8909,5,0,hotel_3
637,1878,8909,7,0,hotel_3
638,1879,8916,9,0,hotel_3
639,1880,8928,9,0,hotel_3
640,1881,8929,9,0,hotel_3
641,1882,8930,9,0,hotel_3
642,1883,8931,9,0,hotel_3
643,1884,8935,8,0,hotel_3
644,1885,8935,8,0,hotel_3
645,1886,8943,2,0,hotel_3
646,1887,8943,6,0,hotel_3
647,1888,8944,3,0,hotel_3
648,1889,8945,2,0,hotel_3
649,1890,8945,6,0,hotel_3
650,1891,8946,2,0,hotel_3
651,1892,8947,2,0,hotel_3
652,1893,8950,2,0,hotel_3
653,1894,8950,6,0,hotel_3
654,1895,8951,2,0,hotel_3
655,1896,8951,6,0,hotel_3
656,1897,8958,4,0,hotel_3
657,1898,8964,0,0,hotel_3
658,1899,8965,8,0,hotel_3
659,1900,8965,3,0,hotel_3
660,1901,8971,16,0,hotel_3
661,1902,8973,16,0,hotel_3
662,1903,8974,14,0,hotel_3
663,1904,8978,14,0,hotel_3
664,1905,8983,14,0,hotel_3
665,1906,8991,1,0,hotel_3
666,1907,8992,1,0,hotel_3
667,1908,8993,3,0,hotel_3
668,1909,8993,6,0,hotel_3
669,1910,9005,4,0,hotel_3
670,1911,9005,5,0,hotel_3
671,1912,9006,3,0,hotel_3
672,1913,9006,4,0,hotel_3
673,1914,9008,8,0,hotel_3
674,1915,9009,2,0,hotel_3
675,1916,9010,5,0,hotel_3
676,1917,9010,6,0,hotel_3
677,1918,9011,4,0,hotel_3
678,1919,9011,5,0,hotel_3
679,1920,9018,5,0,hotel_3
680,1921,9018,15,0,hotel_3
681,1922,9019,17,0,hotel_3
682,1923,9019,9,0,hotel_3
683,1924,9019,11,0,hotel_3
684,1925,9023,12,0,hotel_3
685,1926,9024,12,0,hotel_3
686,1927,9026,4,0,hotel_3
687,1928,9026,10,0,hotel_3
688,1929,9026,16,0,hotel_3
689,1930,9027,12,0,hotel_3
690,1931,9027,10,0,hotel_3
691,1932,9034,16,0,hotel_3
692,1933,9053,9,0,hotel_3
693,1934,9053,0,0,hotel_3
694,1935,9070,17,0,hotel_3
695,1936,9071,17,0,hotel_3
696,1937,9075,7,0,hotel_3
697,1938,9075,14,0,hotel_3
698,1939,9075,15,0,hotel_3
699,1940,9088,12,0,hotel_3
700,1941,9093,17,0,hotel_3
701,1942,9094,17,0,hotel_3
702,1943,9103,12,0,hotel_3
703,1944,9124,12,0,hotel_3
704,1945,9126,0,0,hotel_3
705,1946,9126,3,0,hotel_3
706,1947,9127,12,0,hotel_3
707,1948,9128,10,0,hotel_3
708,1949,9128,0,0,hotel_3
709,1950,9131,10,0,hotel_3
710,1951,9131,1,0,hotel_3
711,1952,9136,13,0,hotel_3
712,1953,9136,9,0,hotel_3
713,1954,9137,2,0,hotel_3
714,1955,9138,2,0,hotel_3
715,1956,9148,12,0,hotel_3
716,1957,9149,12,0,hotel_3
717,1958,9150,12,0,hotel_3
718,1959,9153,4,0,hotel_3
719,1960,9156,4,0,hotel_3
720,1961,9163,13,0,hotel_3
721,1962,9164,13,0,hotel_3
722,1963,9165,13,0,hotel_3
723,1964,9168,13,0,hotel_3
724,1965,9171,3,0,hotel_3
725,1966,9171,5,0,hotel_3
726,1967,9172,17,0,hotel_3
727,1968,9173,13,0,hotel_3
728,1969,9176,13,0,hotel_3
729,1970,9178,12,0,hotel_3
730,1971,9178,10,0,hotel_3
731,1972,9178,1,1,hotel_3
732,1973,9193,16,0,hotel_3
733,1974,9204,1,0,hotel_3
734,1975,9204,6,0,hotel_3
735,1976,9218,13,0,hotel_3
736,1977,9218,11,0,hotel_3
737,1978,9218,5,0,hotel_3
738,1980,9254,3,0,hotel_3
739,1981,9254,5,0,hotel_3
740,1982,9256,3,0,hotel_3
741,1983,9256,5,0,hotel_3
742,1984,9267,14,0,hotel_3
743,1985,9267,3,0,hotel_3
744,1986,9268,14,0,hotel_3
745,1987,9269,3,0,hotel_3
746,1988,9270,14,0,hotel_3
747,1989,9271,3,0,hotel_3
748,1990,9272,14,0,hotel_3
749,1991,9272,3,0,hotel_3
750,1992,9273,14,0,hotel_3
751,1993,9273,3,0,hotel_3
752,1994,9274,14,0,hotel_3
753,1995,9274,3,0,hotel_3
754,1996,9276,2,0,hotel_3
755,1997,9286,10,0,hotel_3
756,1998,9286,12,0,hotel_3
757,1999,9288,1,1,hotel_3
758,2000,9288,5,0,hotel_3
759,2001,9291,8,0,hotel_3
760,2002,9291,4,0,hotel_3
761,2003,9297,14,0,hotel_3
762,2004,9300,14,0,hotel_3
763,2005,9300,7,0,hotel_3
764,2006,9300,10,0,hotel_3
765,2007,9301,10,0,hotel_3
766,2008,9301,7,0,hotel_3
767,2009,9306,3,0,hotel_3
768,2010,9310,15,0,hotel_3
769,2011,9315,9,0,hotel_3
770,2012,9319,15,0,hotel_3
771,2013,9325,0,0,hotel_3
772,2014,9326,11,0,hotel_3
773,2015,9327,11,0,hotel_3
774,2016,9329,11,0,hotel_3
775,2017,9349,14,0,hotel_3
