"search_log_id";"total_price_final";"rooms_total_price";"upsell_total_price";"vouchers_total_price";"loyalty_discount_total";"redeemed_loyalty_points_total"
"134463";"264343";"289294.22";"0.00";"0";"19951.22";"5000.00"
"134727";"271787";"340119";"0.00";"0";"26163.00";"42169.00"
"134752";"318405";"359672.22";"0.00";"0";"35967.22";"5300.00"
"134821";"426838";"474264.44";"0.00";"0";"47426.44";"0.00"
"134892";"148544";"170604.44";"0.00";"0";"17060.44";"5000.00"
"134903";"153760";"176400";"0.00";"0";"17640.00";"5000.00"
"134879";"263894";"310463.53";"0.00";"0";"46569.53";"0.00"
"134917";"232192";"273167.06";"0.00";"0";"40975.06";"0.00"
"134920";"113223";"113223";"0.00";"0";"0.00";"0.00"
"134924";"259903";"294336.67";"0.00";"0";"29433.67";"5000.00"
"134959";"48645";"77213.33";"0.00";"0";"7721.33";"20847.00"
"134993";"74834";"88704.44";"0.00";"0";"8870.44";"5000.00"
"134996";"158296";"181440";"0.00";"0";"18144.00";"5000.00"
"134997";"115204";"133560";"0.00";"0";"13356.00";"5000.00"
"135004";"296806";"335340";"0.00";"0";"33534.00";"0.00"
"135012";"299830";"333144.44";"0.00";"0";"33314.44";"0.00"
"135020";"88704";"88704";"0.00";"0";"0.00";"0.00"
"135021";"48684";"57275.29";"0.00";"0";"8591.29";"0.00"
"135043";"200391";"228212.22";"0.00";"0";"22821.22";"5000.00"
"135055";"243859";"286535.44";"0.00";"0";"31487.44";"11189.00"
"135063";"112260";"136080";"0.00";"0";"13608.00";"10212.00"
"135084";"95256";"105840";"0.00";"0";"10584.00";"0.00"
"135109";"114750";"133055.56";"0.00";"0";"13305.56";"5000.00"
"135198";"264384";"293760";"0.00";"0";"29376.00";"0.00"
"135215";"279417";"310463.33";"0.00";"0";"31046.33";"0.00"
"135219";"553076";"620640";"0.00";"0";"62064.00";"0.00"
"135206";"89101";"107855.56";"10800.00";"0";"10785.56";"18769.00"
"135229";"148781";"165312.22";"0.00";"0";"16531.22";"0.00"
"135275";"239502";"266113.33";"0.00";"0";"26611.33";"0.00"
"135281";"254057";"282285.55";"0.00";"0";"28228.55";"0.00"
"135290";"52875";"76607.78";"0.00";"0";"7660.78";"16072.00"
"135289";"239927";"266585.56";"0.00";"0";"26658.56";"0.00"
"135283";"105336";"105336";"0.00";"0";"0.00";"0.00"
"135240";"215595";"247829";"0.00";"0";"27234.00";"5000.00"
"135313";"149143";"226800";"0.00";"0";"22680.00";"54977.00"
"135326";"122926";"136584.44";"0.00";"0";"13658.44";"0.00"
"135348";"343440";"332640";"10800.00";"0";"0.00";"0.00"
"135357";"257732";"295168";"0.00";"0";"32436.00";"5000.00"
"135383";"131201";"199988.23";"0.00";"0";"29998.23";"38789.00"
"135355";"157212";"199987.78";"0.00";"0";"19998.78";"22777.00"
"135413";"154121";"199988.23";"0.00";"0";"29998.23";"15869.00"
"135461";"134527";"174585.56";"0.00";"0";"17458.56";"22600.00"
"135455";"175264";"194737.8";"0.00";"0";"19473.80";"0.00"
"135394";"145102";"190080";"0.00";"0";"19008.00";"25970.00"
"135479";"196236";"238680";"0.00";"0";"23868.00";"0.00"
"135482";"330480";"330480";"0.00";"0";"0.00";"0.00"
"135486";"326309";"368121.11";"0.00";"0";"36812.11";"5000.00"
"135519";"417312";"417312";"0.00";"0";"0.00";"0.00"
"135528";"146833";"176400";"0.00";"0";"17640.00";"11927.00"
"135517";"83906";"98784.44";"0.00";"0";"9878.44";"5000.00"
"135536";"119823";"148175.56";"0.00";"0";"14817.56";"13535.00"
"135595";"166272";"160272";"6000.00";"0";"0.00";"0.00"
"135620";"122971";"121967.78";"13200.00";"0";"12196.78";"0.00"
"135651";"139177";"154641.11";"0.00";"0";"15464.11";"0.00"
"135644";"214543";"243936.6";"0.00";"0";"24393.60";"5000.00"
"135657";"114750";"133055.56";"0.00";"0";"13305.56";"5000.00"
"135664";"129276";"143640";"0.00";"0";"14364.00";"0.00"
"135687";"899.38";"999.31";"0.00";"0";"99.93";"0.00"
"135728";"76676";"85195.56";"0.00";"0";"8519.56";"0.00"
"135787";"109318";"121464.44";"0.00";"0";"12146.44";"0.00"
"135803";"401.98";"465.65000000000003";"0.00";"0";"51.17";"12.50"
"135813";"64147";"80183.76";"0.00";"0";"16036.76";"0.00"
"135819";"113400";"126000";"0.00";"0";"12600.00";"0.00"
"135833";"105689";"117432.22";"0.00";"0";"11743.22";"0.00"
"135877";"69527";"88704.44";"0.00";"0";"8870.44";"10307.00"
"135915";"151492";"173880";"0.00";"0";"17388.00";"5000.00"
"135899";"782.96";"869.96";"0.00";"0";"87.00";"0.00"
"135934";"103421";"114912.22";"0.00";"0";"11491.22";"0.00"
"135923";"79834";"88704.44";"0.00";"0";"8870.44";"0.00"
"135973";"85772";"105840";"0.00";"0";"10584.00";"9484.00"
"135982";"304719";"344132.22";"0.00";"0";"34413.22";"5000.00"
"135957";"1086.32";"1220.4299999999998";"0.00";"0";"134.11";"0.00"
"135999";"203245";"228337";"0.00";"0";"25092.00";"0.00"
"136001";"169388";"193764.44";"0.00";"0";"19376.44";"5000.00"
"136016";"162553";"188238.56";"0.00";"0";"20685.56";"5000.00"
"136019";"124186";"155232.48";"0.00";"0";"31046.48";"0.00"
"135989";"464032.98";"526640.65";"0.00";"0";"62607.67";"0.00"
"136032";"83906";"98784.44";"0.00";"0";"9878.44";"5000.00"
"136099";"140962";"162180";"0.00";"0";"16218.00";"5000.00"
"136120";"122278";"135864.44";"0.00";"0";"13586.44";"0.00"
"136114";"143640";"143640";"0.00";"0";"0.00";"0.00"
"136107";"149184";"149184";"0.00";"0";"0.00";"0.00"
"136170";"129266";"149184.44";"0.00";"0";"14918.44";"5000.00"
"136169";"136819";"153710.22";"0.00";"0";"16891.22";"0.00"
"136182";"179172";"179172";"0.00";"0";"0.00";"0.00"
"136214";"131453";"208655.56";"0.00";"0";"20865.56";"56337.00"
"136230";"121708";"141120";"0.00";"0";"14112.00";"5300.00"
"136221";"165554";"189504.44";"0.00";"0";"18950.44";"5000.00"
"136252";"106561";"133560";"0.00";"0";"13356.00";"13643.00"
"136246";"183698";"209664.44";"0.00";"0";"20966.44";"5000.00"
"136285";"267646";"302940";"0.00";"0";"30294.00";"5000.00"
"136289";"175800";"133055.6";"56050.00";"0";"13305.60";"0.00"
"136343";"159667";"177407.78";"0.00";"0";"17740.78";"0.00"
"136361";"39917";"44352.22";"0.00";"0";"4435.22";"0.00"
"136364";"296644";"335160";"0.00";"0";"33516.00";"5000.00"
"136365";"342004";"385560";"0.00";"0";"38556.00";"5000.00"
"136388";"72212";"88704.44";"0.00";"0";"8870.44";"7622.00"
"136379";"149847";"172052.22";"0.00";"0";"17205.22";"5000.00"
"136403";"154426";"154426";"0.00";"0";"0.00";"0.00"
"136334";"119750";"133055.56";"0.00";"0";"13305.56";"0.00"
"136428";"154426";"154426";"0.00";"0";"0.00";"0.00"
"136701";"79834";"88704.44";"0.00";"0";"8870.44";"0.00"
"136738";"205017";"233352.22";"0.00";"0";"23335.22";"5000.00"
"136813";"54002";"63002.22";"0.00";"0";"6300.22";"2700.00"
"136935";"116472";"129413.33";"0.00";"0";"12941.33";"0.00"
"136961";"100246";"111384.44";"0.00";"0";"11138.44";"0.00"
"136977";"216342";"254520";"0.00";"0";"38178.00";"0.00"
"136981";"126734";"152712.22";"0.00";"0";"15271.22";"10707.00"
"136982";"335988";"373320";"0.00";"0";"37332.00";"0.00"
"137009";"122926";"136584.44";"0.00";"0";"13658.44";"0.00"
"137038";"214100";"237888.89";"0.00";"0";"23788.89";"0.00"
"137041";"342522";"342522";"0.00";"0";"0.00";"0.00"
"137074";"663";"663";"0.00";"0";"0.00";"0.00"
"137079";"83406";"98784.4";"0.00";"0";"9878.40";"5500.00"
"137082";"223569";"287280";"0.00";"0";"43092.00";"20619.00"
"137099";"138352";"170391.11";"0.00";"0";"17039.11";"15000.00"
"137106";"153679";"197568.89";"0.00";"0";"19756.89";"24133.00"
"137098";"154667";"177407.78";"0.00";"0";"17740.78";"5000.00"
"137116";"163740";"187488.89";"0.00";"0";"18748.89";"5000.00"
"137107";"281416";"318240";"0.00";"0";"31824.00";"5000.00"
"137129";"262732";"295168";"0.00";"0";"32436.00";"0.00"
"137135";"787.18";"941.53";"0.00";"0";"154.35";"0.00"
"137142";"761.99";"941.53";"0.00";"0";"154.35";"25.19"
"137162";"137729";"158587.78";"0.00";"0";"15858.78";"5000.00"
"137160";"159667";"177407.78";"0.00";"0";"17740.78";"0.00"
"137173";"142729";"158587.78";"0.00";"0";"15858.78";"0.00"
"137168";"58777";"98783.53";"0.00";"0";"14817.53";"25189.00"
"137182";"596.7";"663";"0.00";"0";"66.30";"0.00"
"137207";"484812";"538680";"0.00";"0";"53868.00";"0.00"
"137225";"88442";"103824.44";"0.00";"0";"10382.44";"5000.00"
"137236";"800.3";"904.5";"0.00";"0";"90.45";"13.75"
"137244";"213696";"213696";"0.00";"0";"0.00";"0.00"
"137289";"259384";"293760";"0.00";"0";"29376.00";"5000.00"
"137297";"261716";"296351.11";"0.00";"0";"29635.11";"5000.00"
"137344";"425.39";"491.95";"0.00";"0";"54.06";"12.50"
"137336";"239502";"266113.33";"0.00";"0";"26611.33";"0.00"
"137337";"239502";"266113.33";"0.00";"0";"26611.33";"0.00"
"137463";"49215";"60137.78";"0.00";"0";"6013.78";"0.00"
"137486";"184254";"203615.56";"6000.00";"0";"20361.56";"5000.00"
"137566";"202748";"230831.11";"0.00";"0";"23083.11";"5000.00"
"137583";"134946";"149940";"0.00";"0";"14994.00";"0.00"
"137584";"60095";"88704.44";"0.00";"0";"8870.44";"19739.00"
"137593";"100246";"111384.44";"0.00";"0";"11138.44";"0.00"
"137594";"519.23";"576.9200000000001";"0.00";"0";"57.69";"0.00"
"137592";"214414";"239904.44";"3500.00";"0";"23990.44";"5000.00"
"137662";"90720";"90720";"0.00";"0";"0.00";"0.00"
"137672";"273369";"341711.25";"0.00";"0";"68342.25";"0.00"
"137689";"229017";"286271.25";"0.00";"0";"57254.25";"0.00"
"137692";"155433";"194291.26";"0.00";"0";"38858.26";"0.00"
"137707";"134209";"155232.22";"0.00";"0";"15523.22";"5500.00"
"137676";"367.83";"448.63";"0.00";"0";"49.30";"31.50"
"137723";"151200";"151200";"0.00";"0";"0.00";"0.00"
"137735";"136048";"156720";"0.00";"0";"15672.00";"5000.00"
"137763";"314.87";"349.86";"0.00";"0";"34.99";"0.00"
"137770";"133056";"133056";"0.00";"0";"0.00";"0.00"
"137842";"122486";"180540";"0.00";"0";"18054.00";"40000.00"
"138130";"134640";"134640";"0.00";"0";"0.00";"0.00"
"138139";"100161";"168336.46";"0.00";"0";"25250.46";"42925.00"
"138309";"83906";"98784.44";"0.00";"0";"9878.44";"5000.00"
"138363";"77199";"107712.22";"0.00";"0";"10771.22";"19742.00"
"138388";"241740";"241740";"0.00";"0";"0.00";"0.00"
"138389";"159732";"177480";"0.00";"0";"17748.00";"0.00"
"138392";"155335";"153316.67";"22350.00";"0";"15331.67";"5000.00"
"138426";"248.44";"279.11";"0.00";"0";"30.67";"0.00"
"138515";"119740";"138600";"0.00";"0";"13860.00";"5000.00"
"138520";"159793";"187991.77";"0.00";"0";"28198.77";"0.00"
"138538";"74834";"88704.44";"0.00";"0";"8870.44";"5000.00"
"138584";"75398";"88703.54000000001";"0.00";"0";"13305.54";"0.00"
"138615";"128358.4";"148175.4";"0.00";"0";"14817.00";"5000.00"
"138619";"187790";"208655.56";"0.00";"0";"20865.56";"0.00"
"138623";"197316";"219240";"0.00";"0";"21924.00";"0.00"
"138622";"192316";"219240";"0.00";"0";"21924.00";"5000.00"
"138620";"159667";"177407.78";"0.00";"0";"17740.78";"0.00"
"138634";"103777";"137087.78";"0.00";"0";"13708.78";"19602.00"
"138628";"67855";"98784.44";"0.00";"0";"9878.44";"21051.00"
"138640";"188990";"221760";"3500.00";"0";"22176.00";"14094.00"
"138653";"200791";"233050";"0.00";"0";"23305.00";"8954.00"
"138668";"542968";"609408.89";"0.00";"0";"60940.89";"5500.00"
"138707";"255384";"283760";"0.00";"0";"28376.00";"0.00"
"138719";"78373";"98784.44";"0.00";"0";"9878.44";"10533.00"
"138756";"288846";"381226.25";"0.00";"0";"76245.25";"16135.00"
"138799";"270749";"318528.2";"0.00";"0";"47779.20";"0.00"
"138830";"91571";"107730.58";"0.00";"0";"16159.58";"0.00"
"138831";"114912";"143640";"0.00";"0";"28728.00";"0.00"
"138834";"74834";"88704.44";"0.00";"0";"8870.44";"5000.00"
"138843";"230013";"255570";"0.00";"0";"25557.00";"0.00"
"138861";"108698";"160272.22";"0.00";"0";"16027.22";"35547.00"
"138892";"96768";"96768";"0.00";"0";"0.00";"0.00"
"138919";"283046";"314495.56";"0.00";"0";"31449.56";"0.00"
"138968";"88704";"88704";"0.00";"0";"0.00";"0.00"
"138946";"129549";"205632.22";"0.00";"0";"20563.22";"55520.00"
"138996";"157742";"205632.22";"0.00";"0";"20563.22";"27327.00"
"138993";"138791";"159767.78";"0.00";"0";"15976.78";"5000.00"
"139016";"66615";"88704.44";"0.00";"0";"8870.44";"13219.00"
"139005";"111586";"123984.44";"0.00";"0";"12398.44";"0.00"
"139028";"1148788";"1281986.7";"0.00";"0";"128198.70";"5000.00"
"139042";"164700";"188777.8";"0.00";"0";"18877.80";"5200.00"
"139061";"230265";"230265";"0.00";"0";"0.00";"0.00"
"139178";"211448";"385560";"0.00";"100000";"38556.00";"35556.00"
"139522";"126544";"146160";"0.00";"0";"14616.00";"5000.00"
"139576";"196534";"224482.22";"0.00";"0";"22448.22";"5500.00"
"139713";"156720";"156720";"0.00";"0";"0.00";"0.00"
"139764";"171072";"190080";"0.00";"0";"19008.00";"0.00"
"139811";"179928";"179928";"0.00";"0";"0.00";"0.00"
"139822";"140616";"156240";"0.00";"0";"15624.00";"0.00"
"139835";"95362";"105957.78";"0.00";"0";"10595.78";"0.00"
"139864";"79834";"88704.44";"0.00";"0";"8870.44";"0.00"
"139873";"46639";"57275.55";"0.00";"0";"5727.55";"4909.00"
"139868";"76205";"120960";"0.00";"0";"12096.00";"32659.00"
"139883";"116675";"133056.46";"11900.00";"0";"19958.46";"8323.00"
"139878";"306916";"385560";"0.00";"0";"57834.00";"20810.00"
"139944";"93442";"103824.44";"0.00";"0";"10382.44";"0.00"
"139980";"226744";"258048.89";"0.00";"0";"25804.89";"5500.00"
"139966";"199584";"221760";"0.00";"0";"22176.00";"0.00"
"139991";"76752";"101807.78";"0.00";"0";"10180.78";"14875.00"
"140000";"119750";"133055.56";"0.00";"0";"13305.56";"0.00"
"139997";"97514";"113904.44";"0.00";"0";"11390.44";"5000.00"
"140002";"266716";"296351.11";"0.00";"0";"29635.11";"0.00"
"140019";"238716";"296351.11";"0.00";"0";"29635.11";"28000.00"
"140039";"118119";"118119";"0.00";"0";"0.00";"0.00"
"140029";"568870";"637633.33";"0.00";"0";"63763.33";"5000.00"
"140032";"120960";"151200";"0.00";"0";"30240.00";"0.00"
"140060";"269848";"315792.22";"0.00";"0";"31579.22";"14365.00"
"140078";"91627";"101807.8";"0.00";"0";"10180.80";"0.00"
"140123";"518.5";"518.5";"0.00";"0";"0.00";"0.00"
"140131";"271544";"324788";"0.00";"0";"53244.00";"0.00"
"140176";"85220";"100800";"0.00";"0";"10080.00";"5500.00"
"140197";"771228";"862920";"0.00";"0";"86292.00";"5400.00"
"140200";"121727";"135252.22";"0.00";"0";"13525.22";"0.00"
"140188";"319464";"354960";"0.00";"0";"35496.00";"0.00"
"140164";"259768";"297455.44";"0.00";"0";"32687.44";"5000.00"
"140229";"100246";"111384.44";"0.00";"0";"11138.44";"0.00"
"140245";"74834";"88704.44";"0.00";"0";"8870.44";"5000.00"
"140260";"216342";"254520";"0.00";"0";"38178.00";"0.00"
"140273";"166320";"166320";"0.00";"0";"0.00";"0.00"
"140283";"88704";"88704";"0.00";"0";"0.00";"0.00"
"140298";"578793.6";"643100.6000000001";"0.00";"0";"64307.00";"0.00"
"140373";"86627";"101807.78";"0.00";"0";"10180.78";"5000.00"
"140402";"209812";"238680";"0.00";"0";"23868.00";"5000.00"
"140412";"55884";"88704.44";"0.00";"0";"8870.44";"23950.00"
"140416";"55884";"88704.44";"0.00";"0";"8870.44";"23950.00"
"140419";"125194";"139104.44";"0.00";"0";"13910.44";"0.00"
"140448";"213261";"292320";"0.00";"0";"58464.00";"20595.00"
"140462";"377627";"472033.76";"0.00";"0";"94406.76";"0.00"
"140501";"73713";"81903.33";"0.00";"0";"8190.33";"0.00"
"140463";"332.64";"369.59999999999997";"0.00";"0";"36.96";"0.00"
"140513";"79834";"88704.44";"0.00";"0";"8870.44";"0.00"
"140514";"223560";"248400";"0.00";"0";"24840.00";"0.00"
"140549";"176400";"176400";"0.00";"0";"0.00";"0.00"
"140550";"166320";"166320";"0.00";"0";"0.00";"0.00"
"140570";"32070";"50904.44";"0.00";"0";"5090.44";"13744.00"
"140624";"197669";"197669";"0.00";"0";"0.00";"0.00"
"140593";"104782";"116424.44";"0.00";"0";"11642.44";"0.00"
"140561";"114509";"143136.24";"0.00";"0";"28627.24";"0.00"
"140620";"175986";"201095.56";"0.00";"0";"20109.56";"5000.00"
"140643";"381560";"414288.89";"8700.00";"0";"41428.89";"0.00"
"140679";"221742";"263290";"0.00";"0";"26329.00";"0.00"
"140685";"128822";"143135.56";"0.00";"0";"14313.56";"0.00"
"140722";"209563";"232847.78";"0.00";"0";"23284.78";"0.00"
"140732";"282321";"313690";"0.00";"0";"31369.00";"0.00"
"140737";"61856";"68728.89";"0.00";"0";"6872.89";"0.00"
"140756";"224212";"254680";"0.00";"0";"25468.00";"5000.00"
"140746";"176904";"196560";"0.00";"0";"19656.00";"0.00"
"140780";"95246";"111384.44";"0.00";"0";"11138.44";"5000.00"
"140789";"73642";"90720";"0.00";"0";"9072.00";"8006.00"
"140796";"339294";"399169.41000000003";"0.00";"0";"59875.41";"0.00"
"140827";"137441";"152712.2";"0.00";"0";"15271.20";"0.00"
"140837";"79834";"88704.44";"0.00";"0";"8870.44";"0.00"
"140835";"1119.2";"1243.56";"0.00";"0";"124.36";"0.00"
"140841";"188496";"221760";"0.00";"0";"33264.00";"0.00"
"140884";"106687";"133055.56";"0.00";"0";"13305.56";"13063.00"
"140893";"437.89";"491.95";"0.00";"0";"54.06";"0.00"
"140885";"50565";"58992.22";"0.00";"0";"5899.22";"2528.00"
"140897";"117606";"152712.22";"0.00";"0";"15271.22";"19835.00"
"140907";"106856";"106856";"0.00";"0";"0.00";"0.00"
"140915";"96170";"106855.56";"0.00";"0";"10685.56";"0.00"
"140909";"125194";"139104.44";"0.00";"0";"13910.44";"0.00"
"140914";"74834";"88704.44";"0.00";"0";"8870.44";"5000.00"
"140953";"65823";"104480";"0.00";"0";"10448.00";"28209.00"
"140927";"114750";"133055.56";"0.00";"0";"13305.56";"5000.00"
"140971";"120194";"139104.44";"0.00";"0";"13910.44";"5000.00"
"140993";"140616";"156240";"0.00";"0";"15624.00";"0.00"
"141007";"159364";"187487.06";"0.00";"0";"28123.06";"0.00"
"141003";"105734";"88704.44";"30900.00";"0";"8870.44";"5000.00"
"141018";"116122";"129024.44";"0.00";"0";"12902.44";"0.00"
"141013";"257464";"286071.1";"0.00";"0";"28607.10";"0.00"
"140994";"96768";"96768";"0.00";"0";"0.00";"0.00"
"141032";"116122";"129024.44";"0.00";"0";"12902.44";"0.00"
"141037";"113098";"133056.4";"0.00";"0";"19958.40";"0.00"
"141034";"68947";"76607.78";"0.00";"0";"7660.78";"0.00"
"141038";"377395";"471743.76";"0.00";"0";"94348.76";"0.00"
"141044";"88751";"111384.44";"0.00";"0";"11138.44";"11495.00"
"141016";"1919.69";"2132.99";"0.00";"0";"213.30";"0.00"
"141058";"263082";"409428.23";"0.00";"0";"61414.23";"84932.00"
"141067";"124991";"210068.23";"0.00";"0";"31510.23";"53567.00"
"141117";"126655";"161280";"0.00";"0";"16128.00";"18497.00"
"141093";"323871";"359856.67";"0.00";"0";"35985.67";"0.00"
"141053";"169182";"193535.6";"0.00";"0";"19353.60";"5000.00"
"141100";"149688";"166320";"0.00";"0";"16632.00";"0.00"
"141104";"88704";"88704";"0.00";"0";"0.00";"0.00"
"141131";"120194";"139104.44";"0.00";"0";"13910.44";"5000.00"
"141128";"120839";"134265.56";"0.00";"0";"13426.56";"0.00"
"141139";"426.87";"479.57";"0.00";"0";"52.70";"0.00"
"141151";"79834";"88704.44";"0.00";"0";"8870.44";"0.00"
"141142";"320142";"376992.22";"0.00";"0";"37699.22";"19151.00"
"141180";"148055";"164505.56";"0.00";"0";"16450.56";"0.00"
"141177";"103824";"103824";"0.00";"0";"0.00";"0.00"
"141175";"136069";"166320";"16100.00";"0";"16632.00";"29719.00"
"141193";"174182";"193535.56";"0.00";"0";"19353.56";"0.00"
"141201";"123713";"137458.89";"0.00";"0";"13745.89";"0.00"
"141392";"39917";"44352.2";"0.00";"0";"4435.20";"0.00"
"141195";"204116";"252144.44";"0.00";"0";"25214.44";"22814.00"
"141466";"58603";"88703.54000000001";"0.00";"0";"13305.54";"16795.00"
"141491";"88906";"98784.44";"0.00";"0";"9878.44";"0.00"
"141488";"177408";"177408";"0.00";"0";"0.00";"0.00"
"141511";"166464";"195840";"0.00";"0";"29376.00";"0.00"
"141546";"114750";"133055.56";"0.00";"0";"13305.56";"5000.00"
"141568";"100352";"98280";"11900.00";"0";"9828.00";"0.00"
"141577";"81812";"109871.77";"0.00";"0";"16480.77";"11579.00"
"141565";"297210";"302400";"25050.00";"0";"30240.00";"0.00"
"141589";"239502";"266113.33";"0.00";"0";"26611.33";"0.00"
"141786";"1262.25";"1485";"0.00";"0";"222.75";"0.00"
"141796";"143575";"168911.8";"0.00";"0";"25336.80";"0.00"
"141866";"805.8";"805.8";"0.00";"0";"0.00";"0.00"
"141899";"493";"493";"0.00";"0";"0.00";"0.00"
"141924";"378.67";"378.67";"0.00";"0";"0.00";"0.00"
"141976";"538640";"604044.44";"0.00";"0";"60404.44";"5000.00"
"142086";"374";"374";"0.00";"0";"0.00";"0.00"
"142103";"111291";"129212.22";"0.00";"0";"12921.22";"5000.00"
"142114";"272646";"306306";"0.00";"0";"33660.00";"0.00"
"142124";"385503";"433892.2";"0.00";"0";"43389.20";"5000.00"
"142143";"113394";"138627.89";"0.00";"0";"15233.89";"10000.00"
"142156";"102651";"156060";"0.00";"0";"23409.00";"30000.00"
"142183";"78262";"107712.22";"0.00";"0";"10771.22";"18679.00"
"142210";"96941";"107712.22";"0.00";"0";"10771.22";"0.00"
"142214";"96941";"107712.22";"0.00";"0";"10771.22";"0.00"
"142896";"213840";"237600";"0.00";"0";"23760.00";"0.00"
"142908";"564.57";"634.2700000000001";"0.00";"0";"69.70";"0.00"
"142925";"367.2";"408";"0.00";"0";"40.80";"0.00"
"142967";"140454";"156060";"0.00";"0";"15606.00";"0.00"
"142959";"348.5";"348.5";"0.00";"0";"0.00";"0.00"
"143055";"136776";"159279.22";"0.00";"0";"17503.22";"5000.00"
"143066";"188131";"217199";"0.00";"0";"23868.00";"5200.00"
"143134";"362916";"362916";"0.00";"0";"0.00";"0.00"
"143343";"247248";"247248";"0.00";"0";"0.00";"0.00"
"143614";"289806";"325584.67";"0.00";"0";"35778.67";"0.00"
"143790";"530.96";"484.5";"46.46";"0";"0.00";"0.00"
"143798";"482.51";"436.05";"46.46";"0";"0.00";"0.00"
"143823";"313.65";"348.5";"0.00";"0";"34.85";"0.00"
"143845";"181764";"201960";"0.00";"0";"20196.00";"0.00"
"143880";"819.66";"924.62";"0.00";"0";"92.46";"12.50"
"143901";"982.09";"1091.21";"0.00";"0";"109.12";"0.00"
"143960";"223380";"223380";"0.00";"0";"0.00";"0.00"
"144020";"236844";"263160";"0.00";"0";"26316.00";"0.00"
"144134";"782.05";"917.8999999999999";"0.00";"0";"91.79";"44.06"
"144150";"342004";"385560";"0.00";"0";"38556.00";"5000.00"
"144147";"125460";"125460";"0.00";"0";"0.00";"0.00"
"144205";"582520";"587520";"0.00";"0";"0.00";"5000.00"
"144219";"434.83";"483.14";"0.00";"0";"48.31";"0.00"
"144229";"214200";"214200";"0.00";"0";"0.00";"0.00"
"144243";"275.47";"323.52000000000004";"0.00";"0";"35.55";"12.50"
"144574";"155388";"185895.56";"0.00";"0";"18589.56";"11918.00"
"144756";"167333";"185925.6";"0.00";"0";"18592.60";"0.00"
"144774";"329504";"385560";"0.00";"0";"38556.00";"17500.00"
"144760";"474.3";"527";"0.00";"0";"52.70";"0.00"
"144802";"143208";"159120";"0.00";"0";"15912.00";"0.00"
"144870";"536.68";"596.31";"0.00";"0";"59.63";"0.00"
"144916";"69790";"109994.94";"0.00";"0";"18031.94";"22173.00"
"145115";"602.1";"669";"0.00";"0";"66.90";"0.00"
"145145";"989.4";"989.4";"0.00";"0";"0.00";"0.00"
"145199";"263547";"298830";"0.00";"0";"29883.00";"5400.00"
"145218";"336.6";"336.6";"0.00";"0";"0.00";"0.00"
"145259";"199260";"221400";"0.00";"0";"22140.00";"0.00"
"145253";"172071";"198931.66999999998";"0.00";"0";"21860.67";"5000.00"
"145316";"349511";"388345.55";"0.00";"0";"38834.55";"0.00"
"145333";"429.34";"482.34999999999997";"0.00";"0";"53.01";"0.00"
"145770";"248.42";"338.03999999999996";"0.00";"0";"50.71";"38.91"
"145840";"1185.95";"1144.5";"41.45";"0";"0.00";"0.00"
"145847";"141048";"156720";"0.00";"0";"15672.00";"0.00"
"145855";"305694";"339660";"0.00";"0";"33966.00";"0.00"
"145879";"367.2";"408";"0.00";"0";"40.80";"0.00"
"145898";"109118";"110793.11";"16000.00";"0";"12175.11";"5500.00"
"145935";"904.15";"1018.5";"0.00";"0";"101.85";"12.50"
"145990";"131091";"129212.22";"19800.00";"0";"12921.22";"5000.00"
"146006";"358028";"403920";"0.00";"0";"40392.00";"5500.00"
"146055";"97619";"123624.44";"0.00";"0";"12362.44";"13643.00"
"146067";"257836";"241136";"16700.00";"0";"0.00";"0.00"
"146085";"1121.98";"1121.98";"0.00";"0";"0.00";"0.00"
"146095";"91941";"107712.22";"0.00";"0";"10771.22";"5000.00"
"146108";"132810";"154823.56";"0.00";"0";"17013.56";"5000.00"
