"date";"utm_source_and_medium";"utm_campaign";"user_count";"session_count"
"2024-09-22";"google / cpc";"campaign_16";"55";"67"
"2024-09-22";"google / cpc";"(not set)";"45";"47"
"2024-09-22";"google / cpc";"hu_brand";"35";"37"
"2024-09-22";"facebook / cpc";"campaign_14";"29";"29"
"2024-09-22";"google / cpc";"campaign_19";"16";"20"
"2024-09-22";"l.facebook.com / referral";"(referral)";"15";"17"
"2024-09-22";"m.facebook.com / referral";"(referral)";"14";"14"
"2024-09-22";"google / cpc";"campaign_15";"9";"9"
"2024-09-22";"facebook / cpc";"campaign_18";"9";"9"
"2024-09-22";"google / cpc";"hu_pmax_brand";"9";"9"
"2024-09-22";"google / cpc";"campaign_17";"6";"8"
"2024-09-22";"(not set)";"(not set)";"6";"6"
"2024-09-22";"redir.d-edgeconnect.media / referral";"(referral)";"6";"6"
"2024-09-22";"google / cpc";"campaign_20";"5";"6"
"2024-09-22";"google / cpc";"campaign_30";"5";"6"
"2024-09-22";"seznam / organic";"(organic)";"4";"4"
"2024-09-22";"google / cpc";"(organic)";"1";"3"
"2024-09-22";"googleads.g.doubleclick.net / referral";"(referral)";"3";"3"
"2024-09-22";"source_1";"(referral)";"3";"3"
"2024-09-22";"google / cpc";"campaign_23";"3";"3"
"2024-09-22";"google / cpc";"campaign_22";"3";"3"
"2024-09-22";"bing / cpc";"campaign_28";"3";"3"
"2024-09-22";"bing / organic";"(organic)";"2";"2"
"2024-09-22";"lm.facebook.com / referral";"(referral)";"2";"2"
"2024-09-22";"bing / cpc";"campaign_31";"2";"2"
"2024-09-22";"google / cpc";"campaign_24";"2";"2"
"2024-09-22";"ajanlat / offline";"campaign_2";"1";"2"
"2024-09-22";"yahoo / organic";"(organic)";"1";"1"
"2024-09-22";"source_10";"(referral)";"1";"1"
"2024-09-22";"instagram.com / referral";"(referral)";"1";"1"
"2024-09-22";"l.instagram.com / referral";"(referral)";"1";"1"
"2024-09-22";"ntp.msn.com / referral";"(referral)";"1";"1"
"2024-09-22";"google / cpc";"campaign_25";"1";"1"
"2024-09-22";"google / cpc";"campaign_34";"1";"1"
"2024-09-22";"(direct) / (none)";"(direct)";"43";"52"
"2024-09-23";"m.facebook.com / referral";"(referral)";"13";"13"
"2024-09-23";"google / cpc";"utm_campaign";"1";"1"
"2024-09-23";"google / organic";"(organic)";"48";"59"
"2024-09-23";"google / cpc";"hu_brand";"42";"44"
"2024-09-23";"google / cpc";"campaign_16";"35";"38"
"2024-09-23";"facebook / cpc";"campaign_18";"24";"25"
"2024-09-23";"facebook / cpc";"campaign_14";"15";"15"
"2024-09-23";"l.facebook.com / referral";"(referral)";"14";"14"
"2024-09-23";"google / cpc";"campaign_15";"14";"14"
"2024-09-23";"(direct) / (none)";"(direct)";"63";"75"
"2024-09-23";"google / cpc";"hu_pmax_brand";"10";"11"
"2024-09-23";"(not set)";"(not set)";"7";"9"
"2024-09-23";"source_1";"(referral)";"8";"9"
"2024-09-23";"redir.d-edgeconnect.media / referral";"(referral)";"8";"9"
"2024-09-23";"google / cpc";"campaign_19";"9";"9"
"2024-09-23";"google / cpc";"campaign_17";"8";"8"
"2024-09-23";"google / cpc";"campaign_20";"3";"4"
"2024-09-23";"google / cpc";"campaign_26";"4";"4"
"2024-09-23";"bing / organic";"(organic)";"3";"3"
"2024-09-23";"googleads.g.doubleclick.net / referral";"(referral)";"3";"3"
"2024-09-23";"ntp.msn.com / referral";"(referral)";"2";"3"
"2024-09-23";"email / offline";"proposal-by-phone";"2";"3"
"2024-09-23";"l.instagram.com / referral";"(referral)";"2";"2"
"2024-09-23";"google / cpc";"campaign_30";"2";"2"
"2024-09-23";"google / cpc";"campaign_23";"2";"2"
"2024-09-23";"google / cpc";"campaign_24";"2";"2"
"2024-09-23";"phone / offline";"proposal-by-phone";"1";"2"
"2024-09-23";"google / cpc";"(organic)";"1";"1"
"2024-09-23";"lm.facebook.com / referral";"(referral)";"1";"1"
"2024-09-23";"mail.google.com / referral";"(referral)";"1";"1"
"2024-09-23";"statics.teams.cdn.office.net / referral";"(referral)";"1";"1"
"2024-09-23";"bing / cpc";"campaign_9";"1";"1"
"2024-09-23";"bing / cpc";"campaign_31";"1";"1"
"2024-09-23";"bing / cpc";"campaign_32";"1";"1"
"2024-09-23";"bing / cpc";"campaign_42";"1";"1"
"2024-09-23";"bing / cpc";"campaign_45";"1";"1"
"2024-09-23";"source_11";"campaign_4";"1";"1"
"2024-09-23";"google / cpc";"campaign_27";"1";"1"
"2024-09-23";"google / cpc";"campaign_22";"1";"1"
"2024-09-23";"bing / cpc";"campaign_28";"1";"1"
"2024-09-23";"facebook / cpc";"campaign_21";"0";"1"
"2024-09-23";"source_16";"hirlevel_c6";"1";"1"
"2024-09-23";"loyalty / email";"loyalty-email";"1";"1"
"2024-09-23";"ajanlat / offline";"proposal-by-phone";"1";"1"
"2024-09-23";"google / cpc";"(not set)";"56";"62"
"2024-09-24";"(direct) / (none)";"(direct)";"51";"59"
"2024-09-24";"google / organic";"(organic)";"52";"59"
"2024-09-24";"google / cpc";"hu_brand";"43";"49"
"2024-09-24";"google / cpc";"campaign_16";"44";"48"
"2024-09-24";"google / cpc";"(not set)";"33";"34"
"2024-09-24";"facebook / cpc";"campaign_18";"26";"26"
"2024-09-24";"facebook / cpc";"campaign_14";"25";"25"
"2024-09-24";"m.facebook.com / referral";"(referral)";"18";"18"
"2024-09-24";"google / cpc";"campaign_15";"15";"16"
"2024-09-24";"redir.d-edgeconnect.media / referral";"(referral)";"12";"15"
"2024-09-24";"google / cpc";"hu_pmax_brand";"10";"11"
"2024-09-24";"ntp.msn.com / referral";"(referral)";"6";"8"
"2024-09-24";"l.facebook.com / referral";"(referral)";"7";"7"
"2024-09-24";"google / cpc";"campaign_19";"5";"6"
"2024-09-24";"google / cpc";"(organic)";"4";"5"
"2024-09-24";"google / cpc";"campaign_26";"5";"5"
"2024-09-24";"(not set)";"(not set)";"3";"3"
"2024-09-24";"source_1";"(referral)";"3";"3"
"2024-09-24";"l.instagram.com / referral";"(referral)";"3";"3"
"2024-09-24";"google / cpc";"campaign_30";"3";"3"
"2024-09-24";"google / cpc";"campaign_23";"3";"3"
"2024-09-24";"google / cpc";"campaign_22";"3";"3"
"2024-09-24";"bing / organic";"(organic)";"2";"2"
"2024-09-24";"seznam / organic";"(organic)";"1";"2"
"2024-09-24";"googleads.g.doubleclick.net / referral";"(referral)";"2";"2"
"2024-09-24";"bing / cpc";"campaign_29";"2";"2"
"2024-09-24";"facebook / cpc";"campaign_21";"2";"2"
"2024-09-24";"source_16";"hirlevel_c6";"2";"2"
"2024-09-24";"ajanlat / offline";"campaign_2";"1";"2"
"2024-09-24";"google / cpc";"utm_campaign";"2";"2"
"2024-09-24";"source_13";"(referral)";"1";"1"
"2024-09-24";"lm.facebook.com / referral";"(referral)";"1";"1"
"2024-09-24";"msn.com / referral";"(referral)";"1";"1"
"2024-09-24";"bing / cpc";"campaign_31";"1";"1"
"2024-09-24";"google / cpc";"campaign_20";"1";"1"
"2024-09-24";"bing / cpc";"campaign_32";"1";"1"
"2024-09-24";"bing / cpc";"campaign_42";"1";"1"
"2024-09-24";"google / cpc";"campaign_34";"1";"1"
"2024-09-24";"bing / cpc";"campaign_35";"1";"1"
"2024-09-24";"bing / cpc";"campaign_28";"1";"1"
"2024-09-24";"source_17";"hirlevel_c9";"1";"1"
"2024-09-24";"ajanlat / offline";"proposal-by-phone";"1";"1"
"2024-09-24";"phone / offline";"proposal-by-phone";"1";"1"
"2024-09-25";"google / cpc";"(not set)";"36";"39"
"2024-09-25";"ajanlat / offline";"campaign_2";"0";"1"
"2024-09-25";"google / cpc";"hu_brand";"40";"41"
"2024-09-25";"(direct) / (none)";"(direct)";"44";"55"
"2024-09-25";"google / organic";"(organic)";"33";"37"
"2024-09-25";"facebook / cpc";"campaign_18";"29";"29"
"2024-09-25";"google / cpc";"campaign_15";"16";"18"
"2024-09-25";"facebook / cpc";"campaign_14";"15";"16"
"2024-09-25";"l.facebook.com / referral";"(referral)";"12";"13"
"2024-09-25";"redir.d-edgeconnect.media / referral";"(referral)";"12";"13"
"2024-09-25";"google / cpc";"hu_pmax_brand";"9";"9"
"2024-09-25";"m.facebook.com / referral";"(referral)";"8";"8"
"2024-09-25";"(not set)";"(not set)";"5";"6"
"2024-09-25";"lm.facebook.com / referral";"(referral)";"6";"6"
"2024-09-25";"source_1";"(referral)";"4";"4"
"2024-09-25";"ntp.msn.com / referral";"(referral)";"2";"3"
"2024-09-25";"google / cpc";"campaign_19";"3";"3"
"2024-09-25";"google / cpc";"campaign_26";"3";"3"
"2024-09-25";"ajanlat / offline";"proposal-by-phone";"2";"3"
"2024-09-25";"google / cpc";"(organic)";"1";"2"
"2024-09-25";"bing / organic";"(organic)";"1";"1"
"2024-09-25";"seznam / organic";"(organic)";"1";"1"
"2024-09-25";"yahoo / organic";"(organic)";"1";"1"
"2024-09-25";"source_18";"(referral)";"1";"1"
"2024-09-25";"source_19";"(referral)";"1";"1"
"2024-09-25";"l.instagram.com / referral";"(referral)";"1";"1"
"2024-09-25";"google / cpc";"campaign_20";"1";"1"
"2024-09-25";"google / cpc";"campaign_30";"1";"1"
"2024-09-25";"bing / cpc";"campaign_42";"1";"1"
"2024-09-25";"google / cpc";"campaign_43";"1";"1"
"2024-09-25";"source_11";"campaign_4";"1";"1"
"2024-09-25";"bing / cpc";"campaign_35";"1";"1"
"2024-09-25";"bing / cpc";"campaign_28";"1";"1"
"2024-09-25";"bing / cpc";"campaign_29";"1";"1"
"2024-09-25";"source_17";"hirlevel_c9";"1";"1"
"2024-09-25";"google / cpc";"campaign_16";"39";"42"
"2024-09-26";"seznam / organic";"(organic)";"1";"1"
"2024-09-26";"google / cpc";"utm_campaign";"1";"1"
"2024-09-26";"google / organic";"(organic)";"40";"45"
"2024-09-26";"google / cpc";"hu_brand";"41";"45"
"2024-09-26";"facebook / cpc";"campaign_18";"35";"35"
"2024-09-26";"google / cpc";"(not set)";"23";"24"
"2024-09-26";"google / cpc";"campaign_15";"17";"20"
"2024-09-26";"facebook / cpc";"campaign_14";"13";"14"
"2024-09-26";"l.facebook.com / referral";"(referral)";"13";"13"
"2024-09-26";"source_1";"(referral)";"8";"12"
"2024-09-26";"google / cpc";"hu_pmax_brand";"11";"12"
"2024-09-26";"redir.d-edgeconnect.media / referral";"(referral)";"8";"8"
"2024-09-26";"(not set)";"(not set)";"1";"7"
"2024-09-26";"ntp.msn.com / referral";"(referral)";"4";"7"
"2024-09-26";"google / cpc";"campaign_19";"4";"5"
"2024-09-26";"m.facebook.com / referral";"(referral)";"4";"4"
"2024-09-26";"google / cpc";"(organic)";"2";"3"
"2024-09-26";"ajanlat / offline";"campaign_2";"3";"3"
"2024-09-26";"l.instagram.com / referral";"(referral)";"2";"2"
"2024-09-26";"mail.google.com / referral";"(referral)";"2";"2"
"2024-09-26";"msn.com / referral";"(referral)";"2";"2"
"2024-09-26";"google / cpc";"campaign_20";"1";"2"
"2024-09-26";"source_11";"campaign_4";"2";"2"
"2024-09-26";"email / offline";"proposal-by-phone";"1";"2"
"2024-09-26";"bing / organic";"(organic)";"1";"1"
"2024-09-26";"ecosia.org / organic";"(organic)";"1";"1"
"2024-09-26";"(direct) / (none)";"(direct)";"81";"84"
"2024-09-26";"source_6";"(referral)";"1";"1"
"2024-09-26";"email.seznam.cz / referral";"(referral)";"1";"1"
"2024-09-26";"glamour.hu / referral";"(referral)";"1";"1"
"2024-09-26";"gmail.hu / referral";"(referral)";"1";"1"
"2024-09-26";"instagram.com / referral";"(referral)";"1";"1"
"2024-09-26";"lm.facebook.com / referral";"(referral)";"1";"1"
"2024-09-26";"source_12";"(referral)";"1";"1"
"2024-09-26";"webmail.telekom.hu / referral";"(referral)";"1";"1"
"2024-09-26";"bing / cpc";"campaign_9";"1";"1"
"2024-09-26";"google / cpc";"campaign_27";"1";"1"
"2024-09-26";"google / cpc";"campaign_34";"1";"1"
"2024-09-26";"google / cpc";"campaign_22";"1";"1"
"2024-09-26";"bing / cpc";"campaign_35";"1";"1"
"2024-09-26";"bing / cpc";"campaign_28";"1";"1"
"2024-09-26";"bing / cpc";"campaign_29";"1";"1"
"2024-09-26";"facebook / cpc";"campaign_21";"1";"1"
"2024-09-26";"google / cpc";"campaign_26";"1";"1"
"2024-09-26";"ajanlat / offline";"proposal-by-phone";"1";"1"
"2024-09-26";"google / cpc";"campaign_16";"37";"49"
"2024-09-27";"(direct) / (none)";"(direct)";"59";"63"
"2024-09-27";"google / cpc";"campaign_16";"33";"40"
"2024-09-27";"google / cpc";"hu_brand";"36";"40"
"2024-09-27";"google / organic";"(organic)";"31";"35"
"2024-09-27";"google / cpc";"(not set)";"18";"19"
"2024-09-27";"google / cpc";"campaign_15";"18";"19"
"2024-09-27";"facebook / cpc";"campaign_14";"18";"18"
"2024-09-27";"google / cpc";"hu_pmax_brand";"16";"16"
"2024-09-27";"facebook / cpc";"campaign_18";"12";"13"
"2024-09-27";"(not set)";"(not set)";"2";"8"
"2024-09-27";"google / cpc";"(organic)";"5";"8"
"2024-09-27";"redir.d-edgeconnect.media / referral";"(referral)";"7";"7"
"2024-09-27";"google / cpc";"campaign_19";"7";"7"
"2024-09-27";"google / cpc";"campaign_26";"6";"7"
"2024-09-27";"l.facebook.com / referral";"(referral)";"5";"5"
"2024-09-27";"ntp.msn.com / referral";"(referral)";"5";"5"
"2024-09-27";"m.facebook.com / referral";"(referral)";"4";"4"
"2024-09-27";"source_1";"(referral)";"3";"3"
"2024-09-27";"google / cpc";"campaign_17";"1";"3"
"2024-09-27";"source_6";"(referral)";"2";"2"
"2024-09-27";"instagram.com / referral";"(referral)";"2";"2"
"2024-09-27";"bing / cpc";"campaign_42";"2";"2"
"2024-09-27";"bing / cpc";"campaign_28";"1";"2"
"2024-09-27";"loyalty / email";"loyalty-email";"1";"2"
"2024-09-27";"google / cpc";"utm_campaign";"2";"2"
"2024-09-27";"(direct) / (none)";"(not set)";"1";"1"
"2024-09-27";"email.seznam.cz / referral";"(referral)";"1";"1"
"2024-09-27";"glamour.hu / referral";"(referral)";"1";"1"
"2024-09-27";"source_13";"(referral)";"1";"1"
"2024-09-27";"kereso.startlap.hu / referral";"(referral)";"1";"1"
"2024-09-27";"l.instagram.com / referral";"(referral)";"1";"1"
"2024-09-27";"mail.centrum.cz / referral";"(referral)";"1";"1"
"2024-09-27";"trc.taboola.com / referral";"(referral)";"1";"1"
"2024-09-27";"webmail.telekom.hu / referral";"(referral)";"1";"1"
"2024-09-27";"bing / cpc";"campaign_31";"1";"1"
"2024-09-27";"google / cpc";"campaign_30";"1";"1"
"2024-09-27";"google / cpc";"campaign_27";"1";"1"
"2024-09-27";"google / cpc";"campaign_53";"1";"1"
"2024-09-27";"bing / cpc";"campaign_29";"1";"1"
"2024-09-27";"ajanlat / offline";"campaign_2";"1";"1"
"2024-09-27";"email / offline";"proposal-by-phone";"1";"1"
"2024-09-28";"m.facebook.com / referral";"(referral)";"2";"2"
"2024-09-28";"email / offline";"proposal-by-phone";"1";"1"
"2024-09-28";"google / cpc";"hu_brand";"34";"40"
"2024-09-28";"google / organic";"(organic)";"33";"39"
"2024-09-28";"facebook / cpc";"campaign_14";"24";"26"
"2024-09-28";"google / cpc";"(not set)";"20";"22"
"2024-09-28";"google / cpc";"campaign_15";"12";"13"
"2024-09-28";"redir.d-edgeconnect.media / referral";"(referral)";"11";"12"
"2024-09-28";"google / cpc";"hu_pmax_brand";"10";"11"
"2024-09-28";"google / cpc";"(organic)";"4";"7"
"2024-09-28";"facebook / cpc";"campaign_18";"7";"7"
"2024-09-28";"(not set)";"(not set)";"5";"6"
"2024-09-28";"l.facebook.com / referral";"(referral)";"6";"6"
"2024-09-28";"google / cpc";"campaign_26";"4";"4"
"2024-09-28";"source_1";"(referral)";"3";"3"
"2024-09-28";"instagram.com / referral";"(referral)";"3";"3"
"2024-09-28";"google / cpc";"campaign_19";"3";"3"
"2024-09-28";"google / cpc";"campaign_30";"3";"3"
"2024-09-28";"source_9";"hirlevel_c3";"2";"3"
"2024-09-28";"seznam / organic";"(organic)";"2";"2"
"2024-09-28";"l.instagram.com / referral";"(referral)";"2";"2"
"2024-09-28";"google / cpc";"campaign_16";"43";"52"
"2024-09-28";"source_7";"(referral)";"1";"2"
"2024-09-28";"bing / cpc";"campaign_42";"2";"2"
"2024-09-28";"ajanlat / offline";"campaign_2";"1";"2"
"2024-09-28";"source_13";"(referral)";"1";"1"
"2024-09-28";"kereso.startlap.hu / referral";"(referral)";"1";"1"
"2024-09-28";"mail.centrum.cz / referral";"(referral)";"1";"1"
"2024-09-28";"msn.com / referral";"(referral)";"1";"1"
"2024-09-28";"ntp.msn.com / referral";"(referral)";"1";"1"
"2024-09-28";"google / cpc";"campaign_20";"1";"1"
"2024-09-28";"google / cpc";"campaign_34";"1";"1"
"2024-09-28";"bing / cpc";"campaign_28";"1";"1"
"2024-09-28";"facebook / cpc";"campaign_21";"1";"1"
"2024-09-28";"(direct) / (none)";"(direct)";"47";"51"
"2024-09-29";"(direct) / (none)";"(direct)";"61";"63"
"2024-09-29";"google / cpc";"campaign_16";"48";"57"
"2024-09-29";"google / cpc";"hu_brand";"39";"45"
"2024-09-29";"google / organic";"(organic)";"31";"36"
"2024-09-29";"google / cpc";"(not set)";"30";"35"
"2024-09-29";"facebook / cpc";"campaign_14";"19";"20"
"2024-09-29";"google / cpc";"campaign_15";"16";"18"
"2024-09-29";"google / cpc";"hu_pmax_brand";"13";"13"
"2024-09-29";"google / cpc";"campaign_19";"9";"12"
"2024-09-29";"l.facebook.com / referral";"(referral)";"9";"10"
"2024-09-29";"facebook / cpc";"campaign_18";"9";"10"
"2024-09-29";"redir.d-edgeconnect.media / referral";"(referral)";"9";"9"
"2024-09-29";"email / offline";"proposal-by-phone";"1";"9"
"2024-09-29";"(not set)";"(not set)";"6";"7"
"2024-09-29";"source_1";"(referral)";"3";"4"
"2024-09-29";"m.facebook.com / referral";"(referral)";"4";"4"
"2024-09-29";"instagram.com / referral";"(referral)";"3";"3"
"2024-09-29";"google / cpc";"campaign_30";"3";"3"
"2024-09-29";"google / cpc";"campaign_26";"3";"3"
