"id";"search_log_id";"adults";"children";"picked_room";"picked_price";"picked_room"
"11528";"117964";"2";"0";NULL;NULL;NULL
"11529";"117965";"1";"0";NULL;NULL;NULL
"11531";"117967";"1";"0";NULL;NULL;NULL
"11533";"117969";"2";"0";NULL;NULL;NULL
"11534";"117970";"2";"0";NULL;NULL;NULL
"11535";"117971";"2";"0";"SBN";"328.95";"ROOMFF"
"11536";"117972";"2";"0";NULL;NULL;NULL
"11537";"117973";"2";"0";NULL;NULL;NULL
"11538";"117974";"1";"0";NULL;NULL;NULL
"11539";"117975";"2";"0";NULL;NULL;NULL
"11540";"117976";"2";"0";NULL;NULL;NULL
"11541";"117977";"2";"0";NULL;NULL;NULL
"11542";"117978";"2";"0";NULL;NULL;NULL
"11543";"117979";"1";"0";NULL;NULL;NULL
"11544";"117980";"2";"0";NULL;NULL;NULL
"11545";"117981";"1";"0";NULL;NULL;NULL
"11546";"117982";"2";"0";NULL;NULL;NULL
"11548";"117984";"2";"0";NULL;NULL;NULL
"11549";"117985";"2";"1";NULL;NULL;NULL
"11550";"117986";"2";"1";NULL;NULL;NULL
"11551";"117987";"2";"1";NULL;NULL;NULL
"11552";"117988";"2";"0";NULL;NULL;NULL
"11553";"117989";"1";"0";NULL;NULL;NULL
"11554";"117990";"3";"0";NULL;NULL;NULL
"11555";"117991";"1";"0";NULL;NULL;NULL
"11556";"117992";"2";"0";NULL;NULL;NULL
"11557";"117993";"2";"0";NULL;NULL;NULL
"11558";"117994";"2";"0";NULL;NULL;NULL
"11559";"117995";"4";"0";NULL;NULL;NULL
"11560";"117996";"4";"0";NULL;NULL;NULL
"11561";"117997";"4";"0";NULL;NULL;NULL
"11562";"117998";"4";"0";NULL;NULL;NULL
"11563";"117999";"2";"0";NULL;NULL;NULL
"11567";"118003";"2";"1";NULL;NULL;NULL
"11568";"118004";"2";"1";NULL;NULL;NULL
"11569";"118005";"2";"0";NULL;NULL;NULL
"11570";"118006";"2";"2";NULL;NULL;NULL
"11571";"118007";"2";"2";NULL;NULL;NULL
"11572";"118008";"3";"1";NULL;NULL;NULL
"11573";"118009";"2";"0";NULL;NULL;NULL
"11574";"118010";"2";"0";NULL;NULL;NULL
"11575";"118011";"2";"0";NULL;NULL;NULL
"11576";"118012";"2";"0";NULL;NULL;NULL
"11577";"118013";"2";"0";NULL;NULL;NULL
"11578";"118014";"3";"2";NULL;NULL;NULL
"11579";"118015";"2";"0";NULL;NULL;NULL
"11580";"118016";"2";"2";NULL;NULL;NULL
"11581";"118017";"2";"2";NULL;NULL;NULL
"11582";"118018";"2";"0";NULL;NULL;NULL
"11583";"118019";"2";"2";"DLS";"176256.00";"ROOMDD"
"11584";"118020";"2";"2";NULL;NULL;NULL
"11585";"118021";"2";"2";NULL;NULL;NULL
"11586";"118022";"2";"2";NULL;NULL;NULL
"11587";"118023";"2";"0";NULL;NULL;NULL
"11588";"118024";"2";"0";"STN";"412.80";"ROOMEE"
"11589";"118025";"2";"3";NULL;NULL;NULL
"11590";"118026";"2";"2";NULL;NULL;NULL
"11591";"118027";"2";"0";NULL;NULL;NULL
"11592";"118028";"2";"0";NULL;NULL;NULL
"11593";"118029";"2";"0";NULL;NULL;NULL
"11594";"118030";"2";"3";NULL;NULL;NULL
"11595";"118031";"2";"0";NULL;NULL;NULL
"11596";"118032";"1";"0";NULL;NULL;NULL
"11597";"118033";"2";"0";NULL;NULL;NULL
"11598";"118034";"4";"0";NULL;NULL;NULL
"11599";"118035";"2";"0";NULL;NULL;NULL
"11600";"118036";"2";"2";NULL;NULL;NULL
"11601";"118037";"2";"1";NULL;NULL;NULL
"11602";"118038";"2";"0";NULL;NULL;NULL
"11603";"118039";"2";"0";NULL;NULL;NULL
"11604";"118039";"1";"1";NULL;NULL;NULL
"11605";"118040";"2";"0";NULL;NULL;NULL
"11606";"118041";"2";"0";"SUN";"622.71";"ROOMGG"
"11607";"118042";"2";"2";NULL;NULL;NULL
"11608";"118042";"2";"0";NULL;NULL;NULL
"11609";"118043";"2";"0";NULL;NULL;NULL
"11610";"118044";"2";"2";NULL;NULL;NULL
"11611";"118045";"2";"2";NULL;NULL;NULL
"11612";"118045";"2";"0";NULL;NULL;NULL
"11613";"118045";"0";"0";NULL;NULL;NULL
"11614";"118046";"2";"2";NULL;NULL;NULL
"11615";"118046";"2";"0";NULL;NULL;NULL
"11616";"118047";"2";"2";NULL;NULL;NULL
"11617";"118048";"2";"2";NULL;NULL;NULL
"11618";"118048";"2";"2";NULL;NULL;NULL
"11619";"118049";"3";"1";NULL;NULL;NULL
"11620";"118050";"3";"1";NULL;NULL;NULL
"11621";"118051";"2";"2";NULL;NULL;NULL
"11622";"118052";"3";"1";NULL;NULL;NULL
"11623";"118053";"3";"1";NULL;NULL;NULL
"11624";"118054";"2";"0";NULL;NULL;NULL
"11625";"118055";"2";"2";NULL;NULL;NULL
"11626";"118055";"2";"2";NULL;NULL;NULL
"11627";"118056";"2";"0";NULL;NULL;NULL
"11628";"118057";"2";"2";NULL;NULL;NULL
"11629";"118057";"2";"2";NULL;NULL;NULL
"11630";"118058";"3";"1";NULL;NULL;NULL
"11631";"118059";"2";"0";NULL;NULL;NULL
"11632";"118060";"2";"0";NULL;NULL;NULL
"11633";"118061";"2";"2";NULL;NULL;NULL
"11634";"118062";"2";"0";NULL;NULL;NULL
"11635";"118063";"2";"1";NULL;NULL;NULL
"11636";"118064";"2";"2";NULL;NULL;NULL
"11637";"118065";"2";"0";NULL;NULL;NULL
"11638";"118066";"2";"1";"SUN";"157529.00";"ROOMGG"
"11639";"118067";"2";"2";NULL;NULL;NULL
"11640";"118068";"2";"0";NULL;NULL;NULL
"11641";"118069";"2";"0";NULL;NULL;NULL
"11642";"118070";"2";"1";NULL;NULL;NULL
"11643";"118071";"3";"1";NULL;NULL;NULL
"11644";"118072";"2";"0";NULL;NULL;NULL
"11645";"118073";"2";"0";NULL;NULL;NULL
"11646";"118074";"2";"0";NULL;NULL;NULL
"11647";"118075";"2";"0";NULL;NULL;NULL
"11648";"118076";"2";"0";NULL;NULL;NULL
"11649";"118077";"2";"4";NULL;NULL;NULL
"11650";"118078";"2";"0";NULL;NULL;NULL
"11651";"118079";"3";"1";NULL;NULL;NULL
"11652";"118080";"2";"0";NULL;NULL;NULL
"11653";"118081";"1";"1";NULL;NULL;NULL
"11654";"118082";"2";"2";NULL;NULL;NULL
"11655";"118083";"2";"0";NULL;NULL;NULL
"11657";"118085";"2";"0";NULL;NULL;NULL
"11658";"118086";"2";"0";NULL;NULL;NULL
"11660";"118088";"2";"0";NULL;NULL;NULL
"11663";"118090";"2";"0";NULL;NULL;NULL
"11665";"118092";"1";"0";"SBN";"371.78";"ROOMFF"
"11666";"118093";"2";"0";NULL;NULL;NULL
"11667";"118093";"2";"0";NULL;NULL;NULL
"11669";"118095";"2";"0";NULL;NULL;NULL
"11670";"118096";"2";"0";NULL;NULL;NULL
"11671";"118097";"4";"1";NULL;NULL;NULL
"11672";"118097";"2";"3";NULL;NULL;NULL
"11673";"118098";"4";"1";NULL;NULL;NULL
"11674";"118098";"2";"3";NULL;NULL;NULL
"11675";"118099";"4";"1";NULL;NULL;NULL
"11676";"118100";"4";"1";NULL;NULL;NULL
"11677";"118101";"2";"3";NULL;NULL;NULL
"11678";"118102";"2";"3";NULL;NULL;NULL
"11679";"118103";"2";"0";NULL;NULL;NULL
"11680";"118104";"2";"0";NULL;NULL;NULL
"11681";"118105";"3";"1";NULL;NULL;NULL
"11682";"118106";"2";"0";NULL;NULL;NULL
"11683";"118107";"2";"0";NULL;NULL;NULL
"11684";"118108";"2";"0";NULL;NULL;NULL
"11685";"118109";"2";"0";NULL;NULL;NULL
"11687";"118111";"2";"0";NULL;NULL;NULL
"11688";"118112";"2";"0";NULL;NULL;NULL
"11689";"118113";"2";"0";NULL;NULL;NULL
"11690";"118114";"1";"0";NULL;NULL;NULL
"11691";"118115";"1";"0";NULL;NULL;NULL
"11692";"118116";"2";"0";NULL;NULL;NULL
"11693";"118117";"2";"0";NULL;NULL;NULL
"11694";"118118";"2";"0";NULL;NULL;NULL
"11695";"118119";"2";"0";NULL;NULL;NULL
"11696";"118120";"2";"0";NULL;NULL;NULL
"11697";"118121";"2";"0";NULL;NULL;NULL
"11698";"118122";"2";"2";NULL;NULL;NULL
"11699";"118123";"3";"0";NULL;NULL;NULL
"11700";"118124";"2";"0";NULL;NULL;NULL
"11701";"118125";"2";"3";NULL;NULL;NULL
"11702";"118126";"1";"2";NULL;NULL;NULL
"11703";"118126";"1";"1";NULL;NULL;NULL
"11704";"118127";"2";"0";NULL;NULL;NULL
"11705";"118128";"2";"3";NULL;NULL;NULL
"11706";"118129";"2";"3";NULL;NULL;NULL
"11707";"118130";"2";"0";NULL;NULL;NULL
"11708";"118131";"2";"0";NULL;NULL;NULL
"11709";"118132";"2";"3";NULL;NULL;NULL
"11710";"118133";"2";"3";NULL;NULL;NULL
"11711";"118134";"1";"2";NULL;NULL;NULL
"11712";"118134";"1";"1";NULL;NULL;NULL
"11713";"118135";"2";"0";NULL;NULL;NULL
"11714";"118136";"2";"3";NULL;NULL;NULL
"11715";"118137";"2";"0";NULL;NULL;NULL
"11716";"118138";"2";"1";NULL;NULL;NULL
"11717";"118139";"1";"1";NULL;NULL;NULL
"11718";"118140";"2";"3";"RES";"523.26";"ROOMAA"
"11719";"118141";"2";"0";NULL;NULL;NULL
"11720";"118142";"2";"0";NULL;NULL;NULL
"11721";"118143";"2";"0";NULL;NULL;NULL
"11722";"118144";"2";"1";NULL;NULL;NULL
"11723";"118145";"2";"0";"SUN";"540.21";"ROOMGG"
"11724";"118146";"2";"2";NULL;NULL;NULL
"11725";"118147";"2";"2";NULL;NULL;NULL
"11727";"118149";"2";"0";"SUN+";"128336.00";"ROOMHH"
"11728";"118150";"2";"3";NULL;NULL;NULL
"11729";"118151";"2";"2";NULL;NULL;NULL
"11730";"118152";"1";"0";NULL;NULL;NULL
"11731";"118153";"2";"0";NULL;NULL;NULL
"11732";"118154";"2";"0";NULL;NULL;NULL
"11733";"118155";"2";"0";NULL;NULL;NULL
"11734";"118156";"2";"0";NULL;NULL;NULL
"11735";"118157";"2";"0";NULL;NULL;NULL
"11736";"118158";"2";"0";NULL;NULL;NULL
"11737";"118159";"2";"0";NULL;NULL;NULL
"11738";"118160";"2";"0";NULL;NULL;NULL
"11739";"118161";"2";"0";NULL;NULL;NULL
"11740";"118162";"2";"0";NULL;NULL;NULL
"11741";"118163";"2";"0";NULL;NULL;NULL
"11742";"118163";"1";"0";NULL;NULL;NULL
"11743";"118164";"2";"0";NULL;NULL;NULL
"11744";"118165";"2";"0";NULL;NULL;NULL
"11745";"118166";"2";"0";NULL;NULL;NULL
"11746";"118167";"2";"1";NULL;NULL;NULL
"11747";"118168";"3";"1";NULL;NULL;NULL
"11748";"118169";"2";"0";NULL;NULL;NULL
"11749";"118170";"2";"0";NULL;NULL;NULL
"11750";"118171";"3";"1";NULL;NULL;NULL
"11751";"118172";"3";"1";NULL;NULL;NULL
"11752";"118173";"2";"0";NULL;NULL;NULL
"11753";"118174";"2";"1";NULL;NULL;NULL
"11754";"118175";"2";"1";NULL;NULL;NULL
"11755";"118176";"3";"0";NULL;NULL;NULL
"11756";"118177";"2";"0";NULL;NULL;NULL
"11757";"118178";"2";"2";NULL;NULL;NULL
"11758";"118179";"2";"0";NULL;NULL;NULL
"11759";"118180";"2";"0";NULL;NULL;NULL
"11760";"118181";"2";"0";NULL;NULL;NULL
"11761";"118182";"2";"0";"SUN+";"240975.00";"ROOMHH"
"11762";"118183";"2";"0";NULL;NULL;NULL
"11763";"118184";"2";"0";NULL;NULL;NULL
"11764";"118185";"2";"2";NULL;NULL;NULL
"11765";"118185";"0";"0";NULL;NULL;NULL
"11766";"118186";"2";"2";NULL;NULL;NULL
"11767";"118186";"0";"0";NULL;NULL;NULL
"11768";"118187";"2";"2";NULL;NULL;NULL
"11769";"118187";"0";"0";NULL;NULL;NULL
"11770";"118188";"2";"2";NULL;NULL;NULL
"11771";"118188";"0";"0";NULL;NULL;NULL
"11772";"118189";"2";"2";NULL;NULL;NULL
"11773";"118190";"2";"0";NULL;NULL;NULL
"11774";"118191";"2";"0";NULL;NULL;NULL
"11775";"118192";"2";"0";NULL;NULL;NULL
"11776";"118193";"2";"0";NULL;NULL;NULL
"11777";"118194";"2";"0";"STN";"208494.00";"ROOMEE"
"11778";"118195";"2";"1";NULL;NULL;NULL
"11779";"118196";"2";"0";NULL;NULL;NULL
"11780";"118197";"2";"0";NULL;NULL;NULL
"11781";"118198";"2";"0";NULL;NULL;NULL
"11782";"118199";"2";"2";NULL;NULL;NULL
"11783";"118200";"2";"0";NULL;NULL;NULL
"11784";"118201";"2";"2";NULL;NULL;NULL
"11785";"118202";"2";"0";"STN";"183.60";"ROOMEE"
"11786";"118203";"2";"0";NULL;NULL;NULL
"11787";"118204";"2";"0";NULL;NULL;NULL
"11788";"118205";"2";"0";"STN";"81371.00";"ROOMEE"
"11789";"118206";"2";"0";NULL;NULL;NULL
"11790";"118207";"2";"1";NULL;NULL;NULL
"11791";"118208";"2";"0";NULL;NULL;NULL
"11792";"118208";"2";"0";NULL;NULL;NULL
"11793";"118209";"2";"0";NULL;NULL;NULL
"11794";"118210";"2";"3";NULL;NULL;NULL
"11795";"118211";"2";"3";NULL;NULL;NULL
"11796";"118212";"2";"0";NULL;NULL;NULL
"11797";"118212";"1";"0";NULL;NULL;NULL
"11798";"118213";"2";"3";NULL;NULL;NULL
"11799";"118214";"2";"2";NULL;NULL;NULL
"11800";"118215";"2";"0";NULL;NULL;NULL
"11801";"118216";"2";"0";NULL;NULL;NULL
"11802";"118217";"2";"0";NULL;NULL;NULL
"11803";"118218";"2";"2";NULL;NULL;NULL
"11804";"118219";"2";"0";NULL;NULL;NULL
"11805";"118219";"1";"0";NULL;NULL;NULL
"11806";"118220";"2";"0";NULL;NULL;NULL
"11807";"118221";"2";"0";NULL;NULL;NULL
"11808";"118222";"2";"0";NULL;NULL;NULL
"11809";"118223";"2";"0";NULL;NULL;NULL
"11810";"118224";"2";"0";NULL;NULL;NULL
"11811";"118225";"2";"0";"SBN";"504.31";"ROOMFF"
"11812";"118225";"1";"0";"SBN";"389.06";"ROOMFF"
"11813";"118226";"2";"0";NULL;NULL;NULL
"11814";"118227";"2";"0";NULL;NULL;NULL
"11815";"118228";"2";"0";NULL;NULL;NULL
"11816";"118228";"2";"1";NULL;NULL;NULL
"11817";"118229";"2";"2";NULL;NULL;NULL
"11818";"118230";"2";"0";NULL;NULL;NULL
"11819";"118231";"2";"2";NULL;NULL;NULL
"11820";"118232";"2";"0";NULL;NULL;NULL
"11821";"118233";"2";"0";NULL;NULL;NULL
"11822";"118234";"2";"0";NULL;NULL;NULL
"11823";"118235";"2";"0";"SUN";"782.69";"ROOMGG"
"11824";"118236";"2";"0";NULL;NULL;NULL
"11825";"118237";"2";"0";NULL;NULL;NULL
"11826";"118237";"1";"1";NULL;NULL;NULL
"11827";"118238";"2";"2";NULL;NULL;NULL
"11828";"118239";"2";"2";NULL;NULL;NULL
"11829";"118240";"2";"2";NULL;NULL;NULL
"11830";"118241";"2";"2";NULL;NULL;NULL
"11831";"118242";"2";"2";NULL;NULL;NULL
"11832";"118243";"2";"2";NULL;NULL;NULL
"11833";"118244";"2";"2";NULL;NULL;NULL
"11834";"118245";"2";"2";NULL;NULL;NULL
"11835";"118246";"3";"2";NULL;NULL;NULL
"11836";"118247";"2";"2";NULL;NULL;NULL
"11837";"118248";"2";"2";NULL;NULL;NULL
"11838";"118249";"2";"0";NULL;NULL;NULL
"11839";"118250";"2";"2";NULL;NULL;NULL
"11840";"118251";"2";"2";NULL;NULL;NULL
"11841";"118252";"2";"2";NULL;NULL;NULL
"11842";"118253";"2";"0";NULL;NULL;NULL
"11843";"118254";"2";"2";NULL;NULL;NULL
"11844";"118255";"2";"0";NULL;NULL;NULL
"11845";"118256";"2";"2";NULL;NULL;NULL
"11846";"118257";"2";"0";NULL;NULL;NULL
"11847";"118258";"2";"2";NULL;NULL;NULL
"11848";"118259";"2";"0";NULL;NULL;NULL
"11849";"118260";"2";"2";NULL;NULL;NULL
"11850";"118261";"2";"2";"RES";"443.83";"ROOMAA"
"11851";"118262";"2";"0";NULL;NULL;NULL
"11852";"118263";"2";"0";NULL;NULL;NULL
"11853";"118264";"2";"1";NULL;NULL;NULL
"11854";"118265";"2";"0";NULL;NULL;NULL
"11855";"118266";"2";"0";NULL;NULL;NULL
"11856";"118267";"2";"0";NULL;NULL;NULL
"11857";"118267";"2";"0";NULL;NULL;NULL
"11858";"118267";"1";"0";NULL;NULL;NULL
"11859";"118268";"2";"0";NULL;NULL;NULL
"11860";"118269";"2";"0";NULL;NULL;NULL
"11861";"118270";"2";"0";NULL;NULL;NULL
"11862";"118271";"2";"0";NULL;NULL;NULL
"11863";"118271";"2";"0";NULL;NULL;NULL
"11864";"118271";"1";"0";NULL;NULL;NULL
"11865";"118271";"2";"0";NULL;NULL;NULL
"11866";"118272";"2";"1";NULL;NULL;NULL
"11867";"118273";"2";"0";"SBN";"278307.00";"ROOMFF"
"11868";"118273";"2";"0";"SBN";"278307.00";"ROOMFF"
"11869";"118273";"1";"0";"SBN";"212632.00";"ROOMFF"
"11870";"118274";"2";"0";NULL;NULL;NULL
"11871";"118275";"2";"0";NULL;NULL;NULL
"11872";"118276";"2";"1";NULL;NULL;NULL
"11873";"118277";"4";"0";NULL;NULL;NULL
"11874";"118278";"2";"0";NULL;NULL;NULL
"11875";"118279";"2";"4";NULL;NULL;NULL
"11876";"118280";"2";"3";NULL;NULL;NULL
"11877";"118281";"1";"0";NULL;NULL;NULL
"11878";"118282";"1";"0";NULL;NULL;NULL
"11879";"118283";"2";"0";NULL;NULL;NULL
"11880";"118283";"1";"1";NULL;NULL;NULL
"11881";"118284";"3";"1";NULL;NULL;NULL
"11882";"118285";"2";"0";NULL;NULL;NULL
"11883";"118286";"2";"0";NULL;NULL;NULL
"11884";"118287";"2";"3";NULL;NULL;NULL
"11885";"118288";"2";"1";NULL;NULL;NULL
"11886";"118289";"2";"0";NULL;NULL;NULL
"11887";"118290";"2";"2";NULL;NULL;NULL
"11888";"118291";"2";"0";NULL;NULL;NULL
"11889";"118292";"2";"1";NULL;NULL;NULL
"11890";"118293";"2";"1";NULL;NULL;NULL
"11891";"118294";"2";"0";NULL;NULL;NULL
"11892";"118295";"2";"0";NULL;NULL;NULL
"11893";"118296";"1";"1";NULL;NULL;NULL
"11894";"118297";"2";"2";NULL;NULL;NULL
"11895";"118298";"1";"1";NULL;NULL;NULL
"11896";"118299";"2";"2";NULL;NULL;NULL
"12005";"118408";"2";"2";NULL;NULL;NULL
"12087";"118490";"2";"2";NULL;NULL;NULL
"12129";"118532";"2";"2";NULL;NULL;NULL
"12134";"118537";"2";"2";NULL;NULL;NULL
"12135";"118537";"0";"0";NULL;NULL;NULL
"12136";"118538";"2";"2";NULL;NULL;NULL
"12137";"118538";"0";"0";NULL;NULL;NULL
"12140";"118541";"2";"2";NULL;NULL;NULL
"12141";"118541";"1";"2";NULL;NULL;NULL
"12143";"118543";"2";"1";NULL;NULL;NULL
"12144";"118544";"2";"1";NULL;NULL;NULL
"12146";"118546";"2";"2";"MS";"237946.00";"ROOMCC"
"12157";"118557";"2";"1";NULL;NULL;NULL
"12160";"118560";"2";"0";NULL;NULL;NULL
"12161";"118561";"2";"0";NULL;NULL;NULL
"12162";"118562";"2";"0";NULL;NULL;NULL
"12163";"118563";"2";"2";NULL;NULL;NULL
"12164";"118564";"2";"0";NULL;NULL;NULL
"12177";"118577";"2";"2";NULL;NULL;NULL
"12178";"118578";"2";"4";NULL;NULL;NULL
"12179";"118579";"2";"3";NULL;NULL;NULL
"12180";"118580";"2";"3";NULL;NULL;NULL
"12181";"118581";"2";"0";NULL;NULL;NULL
"12182";"118582";"2";"0";NULL;NULL;NULL
"12183";"118583";"1";"0";NULL;NULL;NULL
"12184";"118584";"2";"0";NULL;NULL;NULL
"12185";"118585";"2";"0";NULL;NULL;NULL
"12186";"118586";"2";"0";NULL;NULL;NULL
"12187";"118587";"2";"0";NULL;NULL;NULL
"12188";"118588";"2";"0";NULL;NULL;NULL
"12189";"118589";"2";"0";NULL;NULL;NULL
"12190";"118590";"2";"0";NULL;NULL;NULL
"12191";"118591";"2";"0";NULL;NULL;NULL
"12192";"118592";"2";"0";NULL;NULL;NULL
"12193";"118593";"2";"1";NULL;NULL;NULL
"12194";"118594";"2";"0";"SBN";"781.92";"ROOMFF"
"12209";"118609";"2";"0";NULL;NULL;NULL
"12304";"118704";"2";"0";NULL;NULL;NULL
"12306";"118706";"1";"0";NULL;NULL;NULL
"12340";"118740";"2";"0";NULL;NULL;NULL
"12366";"118766";"2";"0";NULL;NULL;NULL
"12367";"118767";"2";"0";NULL;NULL;NULL
"12368";"118768";"2";"0";NULL;NULL;NULL
"12369";"118769";"2";"0";NULL;NULL;NULL
"12370";"118770";"2";"0";NULL;NULL;NULL
"12371";"118771";"2";"1";NULL;NULL;NULL
"12372";"118772";"2";"0";NULL;NULL;NULL
"12373";"118773";"2";"0";NULL;NULL;NULL
"12374";"118774";"2";"0";NULL;NULL;NULL
"12375";"118775";"2";"0";NULL;NULL;NULL
"12376";"118776";"3";"0";NULL;NULL;NULL
"12377";"118777";"2";"0";NULL;NULL;NULL
"12378";"118778";"2";"1";NULL;NULL;NULL
"12379";"118779";"2";"0";NULL;NULL;NULL
"12380";"118780";"2";"0";NULL;NULL;NULL
"12381";"118781";"2";"0";NULL;NULL;NULL
"12382";"118782";"2";"0";NULL;NULL;NULL
"12383";"118782";"1";"1";NULL;NULL;NULL
"12384";"118782";"1";"1";NULL;NULL;NULL
"12385";"118783";"2";"0";NULL;NULL;NULL
"12386";"118784";"2";"0";NULL;NULL;NULL
"12387";"118785";"2";"0";NULL;NULL;NULL
"12388";"118786";"2";"0";NULL;NULL;NULL
"12389";"118787";"2";"2";NULL;NULL;NULL
"12390";"118788";"2";"0";NULL;NULL;NULL
"12391";"118789";"2";"3";NULL;NULL;NULL
"12392";"118790";"1";"1";NULL;NULL;NULL
"12393";"118791";"2";"0";NULL;NULL;NULL
"12394";"118792";"2";"2";NULL;NULL;NULL
"12395";"118793";"2";"2";NULL;NULL;NULL
"12396";"118794";"3";"0";NULL;NULL;NULL
"12397";"118795";"3";"0";NULL;NULL;NULL
"12398";"118796";"2";"0";NULL;NULL;NULL
"12399";"118797";"2";"0";NULL;NULL;NULL
"12400";"118798";"2";"0";NULL;NULL;NULL
"12401";"118799";"2";"0";NULL;NULL;NULL
"12402";"118800";"2";"0";NULL;NULL;NULL
"12403";"118801";"2";"0";NULL;NULL;NULL
"12404";"118802";"2";"0";NULL;NULL;NULL
"12405";"118803";"2";"1";NULL;NULL;NULL
"12406";"118804";"2";"0";NULL;NULL;NULL
"12407";"118805";"2";"2";NULL;NULL;NULL
"12408";"118806";"2";"2";NULL;NULL;NULL
"12409";"118807";"2";"2";NULL;NULL;NULL
"12410";"118808";"2";"2";NULL;NULL;NULL
"12411";"118809";"2";"2";NULL;NULL;NULL
"12412";"118810";"2";"0";NULL;NULL;NULL
"12413";"118811";"2";"0";NULL;NULL;NULL
"12414";"118812";"2";"0";NULL;NULL;NULL
"12415";"118813";"2";"1";NULL;NULL;NULL
"12416";"118814";"2";"0";NULL;NULL;NULL
"12417";"118815";"2";"0";NULL;NULL;NULL
"12418";"118816";"2";"0";NULL;NULL;NULL
"12419";"118817";"2";"0";NULL;NULL;NULL
"12420";"118818";"2";"0";NULL;NULL;NULL
"12421";"118819";"2";"0";NULL;NULL;NULL
"12422";"118820";"2";"1";NULL;NULL;NULL
"12423";"118820";"2";"0";NULL;NULL;NULL
"12426";"118823";"2";"1";NULL;NULL;NULL
"12427";"118824";"2";"0";NULL;NULL;NULL
"12428";"118824";"2";"0";NULL;NULL;NULL
"12429";"118825";"1";"2";NULL;NULL;NULL
"12430";"118825";"1";"1";NULL;NULL;NULL
"12431";"118826";"3";"0";NULL;NULL;NULL
"12432";"118827";"2";"0";"STN";"149064.00";"ROOMEE"
"12433";"118827";"2";"0";"STN";"149064.00";"ROOMEE"
"12434";"118828";"3";"1";NULL;NULL;NULL
"12435";"118829";"2";"2";NULL;NULL;NULL
"12436";"118830";"2";"2";NULL;NULL;NULL
"12437";"118831";"2";"2";"RES";"283968.00";"ROOMAA"
"12438";"118832";"2";"0";NULL;NULL;NULL
"12439";"118833";"2";"0";NULL;NULL;NULL
"12440";"118834";"2";"0";NULL;NULL;NULL
"12441";"118835";"2";"3";"RES";"1069.78";"ROOMAA"
"12442";"118836";"2";"0";NULL;NULL;NULL
"12443";"118837";"2";"2";NULL;NULL;NULL
"12444";"118838";"2";"3";NULL;NULL;NULL
"12445";"118839";"2";"0";NULL;NULL;NULL
"12446";"118840";"2";"0";NULL;NULL;NULL
"12447";"118841";"2";"1";NULL;NULL;NULL
"12448";"118841";"1";"2";NULL;NULL;NULL
"12449";"118842";"2";"2";NULL;NULL;NULL
"12450";"118842";"1";"1";NULL;NULL;NULL
"12451";"118843";"2";"3";NULL;NULL;NULL
"12452";"118844";"2";"0";NULL;NULL;NULL
"12453";"118845";"2";"2";NULL;NULL;NULL
"12454";"118845";"1";"1";NULL;NULL;NULL
"12455";"118846";"1";"4";NULL;NULL;NULL
"12456";"118847";"2";"0";NULL;NULL;NULL
"12457";"118848";"1";"2";NULL;NULL;NULL
"12458";"118848";"0";"2";NULL;NULL;NULL
"12459";"118849";"2";"0";NULL;NULL;NULL
"12460";"118850";"1";"2";NULL;NULL;NULL
"12461";"118851";"2";"1";NULL;NULL;NULL
"12462";"118852";"2";"1";NULL;NULL;NULL
"12463";"118853";"1";"1";NULL;NULL;NULL
"12464";"118854";"2";"1";NULL;NULL;NULL
"12465";"118855";"2";"2";NULL;NULL;NULL
"12466";"118856";"2";"1";NULL;NULL;NULL
"12467";"118857";"2";"2";NULL;NULL;NULL
"12468";"118858";"2";"1";NULL;NULL;NULL
"12469";"118859";"2";"0";"SUN";"132633.00";"ROOMGG"
"12470";"118860";"2";"2";NULL;NULL;NULL
"12471";"118861";"2";"2";NULL;NULL;NULL
"12472";"118862";"2";"2";NULL;NULL;NULL
"12473";"118863";"1";"0";NULL;NULL;NULL
"12474";"118864";"4";"0";NULL;NULL;NULL
"12475";"118865";"2";"0";NULL;NULL;NULL
"12476";"118866";"2";"0";NULL;NULL;NULL
"12477";"118867";"2";"0";NULL;NULL;NULL
"12478";"118868";"2";"0";NULL;NULL;NULL
"12479";"118869";"2";"0";NULL;NULL;NULL
"12480";"118870";"2";"0";NULL;NULL;NULL
"12481";"118871";"2";"0";NULL;NULL;NULL
"12482";"118872";"2";"0";NULL;NULL;NULL
"12483";"118873";"2";"1";NULL;NULL;NULL
"12484";"118874";"2";"1";NULL;NULL;NULL
"12485";"118874";"1";"0";NULL;NULL;NULL
"12486";"118875";"2";"0";NULL;NULL;NULL
"12487";"118876";"2";"0";NULL;NULL;NULL
"12488";"118877";"1";"0";NULL;NULL;NULL
"12489";"118877";"1";"0";NULL;NULL;NULL
"12490";"118878";"2";"2";NULL;NULL;NULL
"12491";"118879";"2";"0";NULL;NULL;NULL
"12492";"118880";"2";"0";NULL;NULL;NULL
"12493";"118881";"1";"0";NULL;NULL;NULL
"12494";"118882";"2";"0";"STN";"486.00";"ROOMEE"
"12495";"118883";"2";"0";NULL;NULL;NULL
"12496";"118884";"2";"0";NULL;NULL;NULL
"12497";"118885";"2";"0";NULL;NULL;NULL
"12498";"118886";"2";"0";NULL;NULL;NULL
"12499";"118887";"2";"0";NULL;NULL;NULL
"12500";"118888";"2";"0";NULL;NULL;NULL
"12501";"118889";"2";"3";NULL;NULL;NULL
