,search_log_id,total_price_final,rooms_total_price,upsell_total_price,vouchers_total_price,loyalty_discount_total,redeemed_loyalty_points_total,hotel_id
439,94961,67576.0,80640.0,0.0,0,8064.0,5000.0,hotel_2
440,94966,111045.0,136584.44,2990.0,0,13658.44,14871.0,hotel_2
441,95005,74743.0,83047.78,0.0,0,8304.78,0.0,hotel_2
442,94999,152399.0,174887.78,0.0,0,17488.78,5000.0,hotel_2
443,95024,91238.0,101375.56,0.0,0,10137.56,0.0,hotel_2
444,95030,97967.0,114407.78,0.0,0,11440.78,5000.0,hotel_2
445,95029,340394.0,340394.0,0.0,0,0.0,0.0,hotel_2
446,95077,94792.0,110880.0,0.0,0,11088.0,5000.0,hotel_2
447,95078,343728.0,343728.0,0.0,0,0.0,0.0,hotel_2
448,95100,108864.0,120960.0,0.0,0,12096.0,0.0,hotel_2
449,95127,181940.0,288792.22,0.0,0,28879.22,77973.0,hotel_2
450,95135,110880.0,110880.0,0.0,0,0.0,0.0,hotel_2
451,95141,184605.0,210672.22,0.0,0,21067.22,5000.0,hotel_2
452,95170,101052.0,101052.0,0.0,0,0.0,0.0,hotel_2
453,95178,238141.0,260712.22,8500.0,0,26071.22,5000.0,hotel_2
454,95202,76648.0,90720.0,0.0,0,9072.0,5000.0,hotel_2
455,95222,85947.0,101052.22,0.0,0,10105.22,5000.0,hotel_2
456,95183,89712.0,89712.0,0.0,0,0.0,0.0,hotel_2
457,95231,54432.0,60480.0,0.0,0,6048.0,0.0,hotel_2
458,95227,134209.0,155232.22,0.0,0,15523.22,5500.0,hotel_2
459,95236,145152.0,161280.0,0.0,0,16128.0,0.0,hotel_2
460,95242,125874.0,139860.0,0.0,0,13986.0,0.0,hotel_2
461,95245,74844.0,83160.0,0.0,0,8316.0,0.0,hotel_2
462,95250,91627.0,101807.78,0.0,0,10180.78,0.0,hotel_2
463,95260,121237.0,142631.77,0.0,0,21394.77,0.0,hotel_2
464,95279,138802.0,154224.44,0.0,0,15422.44,0.0,hotel_2
465,95277,136080.0,136080.0,0.0,0,0.0,0.0,hotel_2
466,95323,180532.0,200591.11,0.0,0,20059.11,0.0,hotel_2
467,95326,201593.0,223992.22,0.0,0,22399.22,0.0,hotel_2
468,95336,80640.0,80640.0,0.0,0,0.0,0.0,hotel_2
469,95337,81648.0,90720.0,0.0,0,9072.0,0.0,hotel_2
470,95329,106586.0,123984.44,0.0,0,12398.44,5000.0,hotel_2
471,95360,57218.0,63575.55,0.0,0,6357.55,0.0,hotel_2
472,95389,72576.0,80640.0,0.0,0,8064.0,0.0,hotel_2
473,95418,49094.0,80640.0,0.0,0,12096.0,19450.0,hotel_2
474,95431,152144.0,174604.44,0.0,0,17460.44,5000.0,hotel_2
475,95403,114408.0,114408.0,0.0,0,0.0,0.0,hotel_2
476,95423,213696.0,213696.0,0.0,0,0.0,0.0,hotel_2
477,95441,154224.0,171360.0,0.0,0,17136.0,0.0,hotel_2
478,95598,67576.0,80640.0,0.0,0,8064.0,5000.0,hotel_2
479,95603,65305.0,80640.0,0.0,0,8064.0,7271.0,hotel_2
480,95617,33918.0,53837.78,0.0,0,5383.78,14536.0,hotel_2
481,95443,143128.0,164586.66999999998,0.0,0,16458.67,5000.0,hotel_2
482,95630,198576.0,198576.0,0.0,0,0.0,0.0,hotel_2
483,95641,72576.0,80640.0,0.0,0,8064.0,0.0,hotel_2
484,95646,70550.0,103824.44,0.0,0,10382.44,22892.0,hotel_2
485,95813,363.48,417.76,0.0,0,41.78,12.5,hotel_2
486,95826,502121.0,563467.78,0.0,0,56346.78,5000.0,hotel_2
487,95906,59648.0,66275.55,0.0,0,6627.55,0.0,hotel_2
488,95917,108091.0,146035.29,0.0,0,21905.29,16039.0,hotel_2
489,95942,264360.0,296997.0,0.0,0,32637.0,0.0,hotel_2
490,95973,121968.0,141075.56,0.0,0,14107.56,5000.0,hotel_2
491,96015,177358.0,197064.44,0.0,0,19706.44,0.0,hotel_2
492,96039,518.15,501.23,72.0,0,55.08,0.0,hotel_2
493,96050,509.4,486.0,72.0,0,48.6,0.0,hotel_2
494,96068,195840.0,195840.0,0.0,0,0.0,0.0,hotel_2
495,96062,134638.0,151260.0,0.0,0,16622.0,0.0,hotel_2
496,96083,76936.0,86434.22,0.0,0,9498.22,0.0,hotel_2
497,96095,76936.0,86434.22,0.0,0,9498.22,0.0,hotel_2
498,96147,224208.0,249120.0,0.0,0,24912.0,0.0,hotel_2
499,96159,218708.0,249120.0,0.0,0,24912.0,5500.0,hotel_2
500,96526,316080.0,316080.0,0.0,0,0.0,0.0,hotel_2
501,96540,187382.0,210515.56,0.0,0,23133.56,0.0,hotel_2
502,96560,164138.0,182375.56,0.0,0,18237.56,0.0,hotel_2
503,96641,511.2,568.0,0.0,0,56.8,0.0,hotel_2
504,96703,132196.0,146884.44,0.0,0,14688.44,0.0,hotel_2
505,96724,280.5,280.5,0.0,0,0.0,0.0,hotel_2
506,96773,112288.0,130320.0,0.0,0,13032.0,5000.0,hotel_2
507,97093,221422.0,246024.44,0.0,0,24602.44,0.0,hotel_2
508,97141,496228.0,556920.0,0.0,0,55692.0,5000.0,hotel_2
509,97191,219.9,200.6,19.3,0,0.0,0.0,hotel_2
510,97212,265140.0,265140.0,0.0,0,0.0,0.0,hotel_2
511,97271,200133.0,200133.0,0.0,0,0.0,0.0,hotel_2
512,97272,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
513,97281,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
514,97297,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
515,97306,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
516,97307,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
517,97311,80735.0,80735.0,0.0,0,0.0,0.0,hotel_2
518,97320,52856.0,52856.0,0.0,0,0.0,0.0,hotel_2
519,97323,373.72,342.72,31.0,0,0.0,0.0,hotel_2
520,97364,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
521,97372,154565.0,171805.56,9940.0,0,17180.56,10000.0,hotel_2
522,97378,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
523,97440,194078.4,194078.4,0.0,0,0.0,0.0,hotel_2
524,97453,142587.0,173723.4,0.0,0,19090.4,12046.0,hotel_2
525,97456,196344.0,218160.0,0.0,0,21816.0,0.0,hotel_2
526,97469,127961.0,155447.78,0.0,0,15544.78,11942.0,hotel_2
527,97513,309928.0,349920.0,0.0,0,34992.0,5000.0,hotel_2
528,97645,149628.0,168100.56,0.0,0,18472.56,0.0,hotel_2
529,97745,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
530,97754,42690.0,42690.0,0.0,0,0.0,0.0,hotel_2
531,97755,42690.0,42690.0,0.0,0,0.0,0.0,hotel_2
532,97759,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
533,97780,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
534,97782,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
535,97816,42690.0,42690.0,0.0,0,0.0,0.0,hotel_2
536,97819,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
537,97823,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
538,97821,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
539,97824,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
540,97830,95140.0,95140.0,0.0,0,0.0,0.0,hotel_2
541,97834,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
542,97855,42690.0,42690.0,0.0,0,0.0,0.0,hotel_2
543,97869,64035.0,64035.0,0.0,0,0.0,0.0,hotel_2
544,97873,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
545,97875,64035.0,64035.0,0.0,0,0.0,0.0,hotel_2
546,97888,42690.0,42690.0,0.0,0,0.0,0.0,hotel_2
547,97913,256320.0,256320.0,0.0,0,0.0,0.0,hotel_2
548,97915,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
549,97936,172584.0,172584.0,0.0,0,0.0,0.0,hotel_2
550,98010,52856.0,52856.0,0.0,0,0.0,0.0,hotel_2
551,98027,42690.0,42690.0,0.0,0,0.0,0.0,hotel_2
552,98028,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
553,98050,114880.0,133200.0,0.0,0,13320.0,5000.0,hotel_2
554,98055,115371.0,133745.56,0.0,0,13374.56,5000.0,hotel_2
555,98111,42690.0,42690.0,0.0,0,0.0,0.0,hotel_2
556,98110,112707.0,126621.44,0.0,0,13914.44,0.0,hotel_2
557,98117,151426.0,127786.0,23640.0,0,0.0,0.0,hotel_2
558,98336,195840.0,195840.0,0.0,0,0.0,0.0,hotel_2
559,98463,316.8,352.0,0.0,0,35.2,0.0,hotel_2
560,98470,218070.0,193680.0,24390.0,0,0.0,0.0,hotel_2
561,98540,83128.0,97920.0,0.0,0,9792.0,0.0,hotel_2
562,98583,193170.0,182880.0,10290.0,0,0.0,0.0,hotel_2
563,98596,359.11,359.11,0.0,0,0.0,0.0,hotel_2
564,98599,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
565,98598,21345.0,21345.0,0.0,0,0.0,0.0,hotel_2
566,98614,93691.0,105257.78,0.0,0,11566.78,0.0,hotel_2
567,98634,80018.0,94464.44,0.0,0,9446.44,5000.0,hotel_2
568,98690,231706.0,265929.0,0.0,0,29223.0,5000.0,hotel_2
