"date";"utm_source_and_medium";"utm_campaign";"user_count";"session_count"
"2024-10-17";"bing / cpc";"HU | PERF | Brand";"2";"2"
"2024-10-17";"docs.google.com / referral";"(referral)";"1";"1"
"2024-10-17";"google / cpc";"(referral)";"1";"1"
"2024-10-17";"hotels.hotelbox.cc / referral";"(referral)";"1";"1"
"2024-10-17";"source_16";"(referral)";"1";"1"
"2024-10-17";"thermengutscheine.at / referral";"(referral)";"1";"1"
"2024-10-17";"google / cpc";"CZ | pMAX | PERF I Brand";"1";"1"
"2024-10-17";"(direct) / (none)";"(direct)";"52";"58"
"2024-10-18";"google / cpc";"(organic)";"51";"56"
"2024-10-18";"(direct) / (none)";"(direct)";"30";"31"
"2024-10-18";"google / organic";"(organic)";"25";"26"
"2024-10-18";"google / cpc";"HU | GSN | PERF I Brand";"22";"25"
"2024-10-18";"google / cpc";"HU | pMAX | PERF I Brand";"24";"25"
"2024-10-18";"google / cpc";"(not set)";"14";"14"
"2024-10-18";"facebook / cpc";"campaign_18";"12";"13"
"2024-10-18";"google / cpc";"HU | GSN | PERF I Brand 2";"8";"9"
"2024-10-18";"l.facebook.com / referral";"(referral)";"7";"7"
"2024-10-18";"google / cpc";"AT | GSN | PERF I Brand";"7";"7"
"2024-10-18";"google / cpc";"HU | GSN | PERF I Lokáció";"7";"7"
"2024-10-18";"facebook / cpc";"campaign_17";"6";"6"
"2024-10-18";"(not set)";"(not set)";"3";"5"
"2024-10-18";"facebook / cpc";"campaign_19";"4";"4"
"2024-10-18";"m.facebook.com / referral";"(referral)";"3";"3"
"2024-10-18";"google / cpc";"CZ | pMAX | PERF I Brand";"2";"3"
"2024-10-18";"bing / cpc";"HU | PERF | Brand";"3";"3"
"2024-10-18";"instagram / cpc";"campaign_24";"3";"3"
"2024-10-18";"csodasmagyarorszag.hu / referral";"(referral)";"2";"2"
"2024-10-18";"lm.facebook.com / referral";"(referral)";"2";"2"
"2024-10-18";"bing / cpc";"AT | PERF | Brand";"2";"2"
"2024-10-18";"google / cpc";"AT | pMAX Hotel | PERF I Brand";"2";"2"
"2024-10-18";"bing / cpc";"campaign_10";"2";"2"
"2024-10-18";"(direct) / (none)";"(not set)";"1";"1"
"2024-10-18";"bing / organic";"(organic)";"1";"1"
"2024-10-18";"source_4";"(organic)";"1";"1"
"2024-10-18";"thermenhotels.at / referral";"(referral)";"1";"1"
"2024-10-18";"google / cpc";"AT | GSN | PERF | Lokáció";"1";"1"
"2024-10-18";"google / cpc";"DE | pMAX Hotel | PERF I Brand";"1";"1"
"2024-10-18";"hirlevel / ct";"campaign_13";"1";"1"
"2024-10-18";"hirlevel / ct";"hirlevel_c3";"1";"1"
"2024-10-18";"phone / offline";"proposal-by-phone";"1";"1"
