"id";"search_log_id";"adults";"children";"picked_room";"picked_price";"picked_room"
"3929";"76631";"2";"0";NULL;NULL;NULL
"3930";"76632";"2";"0";NULL;NULL;NULL
"3931";"76633";"2";"0";NULL;NULL;NULL
"3932";"76634";"2";"0";NULL;NULL;NULL
"3933";"76635";"2";"1";NULL;NULL;NULL
"3934";"76636";"2";"2";NULL;NULL;NULL
"3935";"76637";"2";"1";NULL;NULL;NULL
"3936";"76638";"2";"0";NULL;NULL;NULL
"3937";"76639";"2";"0";NULL;NULL;NULL
"3938";"76640";"4";"2";NULL;NULL;NULL
"3939";"76641";"2";"0";NULL;NULL;NULL
"3940";"76642";"2";"0";NULL;NULL;NULL
"3941";"76643";"2";"0";NULL;NULL;NULL
"3942";"76644";"3";"0";NULL;NULL;NULL
"3943";"76645";"2";"4";NULL;NULL;NULL
"3944";"76646";"2";"0";NULL;NULL;NULL
"3945";"76647";"2";"0";NULL;NULL;NULL
"3946";"76648";"2";"0";NULL;NULL;NULL
"3947";"76649";"2";"0";NULL;NULL;NULL
"3948";"76650";"2";"0";NULL;NULL;NULL
"3949";"76651";"2";"0";NULL;NULL;NULL
"3950";"76652";"2";"0";NULL;NULL;NULL
"3951";"76653";"2";"0";NULL;NULL;NULL
"3952";"76654";"2";"0";NULL;NULL;NULL
"3953";"76655";"2";"0";NULL;NULL;NULL
"3954";"76656";"2";"2";NULL;NULL;NULL
"3955";"76657";"2";"0";NULL;NULL;NULL
"3956";"76658";"2";"0";NULL;NULL;NULL
"3957";"76659";"2";"0";"STP";"510.00";"ROOMAA"
"3958";"76660";"2";"0";NULL;NULL;NULL
"3959";"76661";"2";"0";NULL;NULL;NULL
"3960";"76662";"2";"0";NULL;NULL;NULL
"3961";"76663";"2";"0";NULL;NULL;NULL
"3962";"76664";"2";"2";NULL;NULL;NULL
"3963";"76665";"2";"0";NULL;NULL;NULL
"3964";"76666";"2";"0";NULL;NULL;NULL
"3965";"76667";"2";"0";NULL;NULL;NULL
"3966";"76668";"2";"2";NULL;NULL;NULL
"3967";"76669";"2";"0";"TFS";"271.80";"ROOMBB"
"3968";"76670";"2";"2";NULL;NULL;NULL
"3969";"76671";"2";"0";NULL;NULL;NULL
"3970";"76671";"2";"2";NULL;NULL;NULL
"3971";"76672";"2";"0";NULL;NULL;NULL
"3972";"76672";"2";"2";NULL;NULL;NULL
"3973";"76673";"2";"0";NULL;NULL;NULL
"3974";"76674";"3";"0";"FDX";"140288.00";"ROOMCC"
"3975";"76675";"2";"0";NULL;NULL;NULL
"3976";"76676";"2";"0";NULL;NULL;NULL
"3977";"76677";"2";"0";NULL;NULL;NULL
"3978";"76678";"2";"0";NULL;NULL;NULL
"3979";"76679";"2";"0";NULL;NULL;NULL
"3980";"76680";"2";"0";NULL;NULL;NULL
"3981";"76681";"2";"0";NULL;NULL;NULL
"3982";"76682";"2";"0";NULL;NULL;NULL
"3983";"76683";"2";"0";NULL;NULL;NULL
"3984";"76683";"2";"0";NULL;NULL;NULL
"3985";"76683";"1";"0";NULL;NULL;NULL
"3986";"76684";"2";"0";NULL;NULL;NULL
"3987";"76685";"3";"3";NULL;NULL;NULL
"3988";"76686";"2";"0";NULL;NULL;NULL
"3990";"76688";"2";"0";NULL;NULL;NULL
"3991";"76689";"2";"0";NULL;NULL;NULL
"3992";"76690";"2";"1";NULL;NULL;NULL
"3993";"76691";"2";"0";NULL;NULL;NULL
"3994";"76691";"2";"0";NULL;NULL;NULL
"3995";"76692";"2";"0";NULL;NULL;NULL
"3996";"76692";"2";"0";NULL;NULL;NULL
"3997";"76693";"2";"0";NULL;NULL;NULL
"4000";"76696";"2";"0";NULL;NULL;NULL
"4001";"76697";"2";"0";NULL;NULL;NULL
"4002";"76697";"2";"0";NULL;NULL;NULL
"4003";"76698";"2";"0";NULL;NULL;NULL
"4004";"76699";"2";"0";NULL;NULL;NULL
"4005";"76700";"2";"0";NULL;NULL;NULL
"4006";"76701";"2";"0";NULL;NULL;NULL
"4007";"76702";"2";"0";NULL;NULL;NULL
"4008";"76703";"1";"0";"TFS";"140148.00";"ROOMBB"
"4009";"76704";"2";"0";NULL;NULL;NULL
"4010";"76705";"2";"0";NULL;NULL;NULL
"4011";"76705";"2";"0";NULL;NULL;NULL
"4012";"76706";"2";"2";NULL;NULL;NULL
"4013";"76707";"2";"1";NULL;NULL;NULL
"4014";"76708";"2";"2";NULL;NULL;NULL
"4015";"76709";"2";"1";NULL;NULL;NULL
"4016";"76710";"2";"1";NULL;NULL;NULL
"4017";"76711";"2";"1";NULL;NULL;NULL
"4018";"76712";"2";"0";NULL;NULL;NULL
"4019";"76713";"2";"0";NULL;NULL;NULL
"4020";"76714";"2";"0";NULL;NULL;NULL
"4021";"76715";"2";"2";NULL;NULL;NULL
"4022";"76715";"2";"2";NULL;NULL;NULL
"4023";"76715";"2";"2";NULL;NULL;NULL
"4024";"76716";"2";"2";NULL;NULL;NULL
"4025";"76716";"2";"2";NULL;NULL;NULL
"4026";"76716";"2";"2";NULL;NULL;NULL
"4027";"76717";"2";"2";NULL;NULL;NULL
"4028";"76717";"2";"2";NULL;NULL;NULL
"4029";"76717";"2";"2";NULL;NULL;NULL
"4030";"76718";"2";"3";NULL;NULL;NULL
"4031";"76719";"2";"3";NULL;NULL;NULL
"4032";"76720";"1";"2";NULL;NULL;NULL
"4033";"76720";"1";"1";NULL;NULL;NULL
"4034";"76721";"1";"3";NULL;NULL;NULL
"4035";"76722";"3";"3";NULL;NULL;NULL
"4036";"76723";"1";"3";NULL;NULL;NULL
"4037";"76723";"2";"0";NULL;NULL;NULL
"4038";"76724";"2";"0";NULL;NULL;NULL
"4039";"76725";"2";"0";NULL;NULL;NULL
"4040";"76726";"2";"0";NULL;NULL;NULL
"4041";"76726";"0";"2";NULL;NULL;NULL
"4042";"76726";"1";"1";NULL;NULL;NULL
"4043";"76727";"1";"1";NULL;NULL;NULL
"4044";"76727";"1";"1";NULL;NULL;NULL
"4045";"76727";"1";"1";NULL;NULL;NULL
"4046";"76728";"2";"0";NULL;NULL;NULL
"4047";"76729";"2";"1";NULL;NULL;NULL
"4048";"76730";"2";"0";NULL;NULL;NULL
"4049";"76731";"2";"0";NULL;NULL;NULL
"4050";"76732";"2";"2";NULL;NULL;NULL
"4051";"76733";"2";"0";"TFS";"109633.00";"ROOMBB"
"4052";"76734";"2";"0";NULL;NULL;NULL
"4056";"76736";"3";"0";NULL;NULL;NULL
"4057";"76737";"3";"0";NULL;NULL;NULL
"4058";"76738";"3";"0";NULL;NULL;NULL
"4059";"76739";"2";"0";NULL;NULL;NULL
"4060";"76740";"2";"1";NULL;NULL;NULL
"4061";"76740";"0";"0";NULL;NULL;NULL
"4062";"76741";"2";"1";NULL;NULL;NULL
"4063";"76741";"1";"2";NULL;NULL;NULL
"4064";"76742";"2";"1";NULL;NULL;NULL
"4065";"76742";"1";"2";NULL;NULL;NULL
"4066";"76743";"1";"2";NULL;NULL;NULL
"4067";"76744";"1";"2";NULL;NULL;NULL
"4068";"76745";"1";"2";NULL;NULL;NULL
"4069";"76746";"2";"2";NULL;NULL;NULL
"4070";"76747";"2";"0";NULL;NULL;NULL
"4071";"76747";"2";"0";NULL;NULL;NULL
"4072";"76748";"2";"2";NULL;NULL;NULL
"4073";"76749";"1";"1";NULL;NULL;NULL
"4074";"76749";"1";"1";NULL;NULL;NULL
"4076";"76751";"2";"0";NULL;NULL;NULL
"4077";"76752";"2";"3";NULL;NULL;NULL
"4078";"76753";"2";"1";NULL;NULL;NULL
"4079";"76754";"2";"0";NULL;NULL;NULL
"4080";"76755";"2";"1";"FDX";"137591.50";"ROOMCC"
"4081";"76756";"2";"0";NULL;NULL;NULL
"4082";"76757";"2";"0";NULL;NULL;NULL
"4083";"76758";"4";"0";NULL;NULL;NULL
"4084";"76759";"2";"0";NULL;NULL;NULL
"4085";"76760";"2";"2";NULL;NULL;NULL
"4086";"76761";"2";"1";NULL;NULL;NULL
"4087";"76762";"2";"2";NULL;NULL;NULL
"4088";"76763";"2";"2";NULL;NULL;NULL
"4089";"76764";"2";"0";NULL;NULL;NULL
"4090";"76765";"2";"0";NULL;NULL;NULL
"4091";"76766";"2";"0";NULL;NULL;NULL
"4092";"76767";"2";"0";NULL;NULL;NULL
"4093";"76768";"2";"0";NULL;NULL;NULL
"4094";"76769";"2";"0";"STN";"62593.00";"ROOMDD"
"4095";"76770";"2";"0";NULL;NULL;NULL
"4096";"76771";"2";"0";NULL;NULL;NULL
"4099";"76774";"2";"0";NULL;NULL;NULL
"4100";"76775";"2";"2";NULL;NULL;NULL
"4101";"76776";"2";"2";NULL;NULL;NULL
"4102";"76777";"2";"2";NULL;NULL;NULL
"4103";"76778";"2";"1";NULL;NULL;NULL
"4104";"76779";"2";"0";NULL;NULL;NULL
"4105";"76779";"0";"1";NULL;NULL;NULL
"4106";"76780";"2";"1";NULL;NULL;NULL
"4107";"76781";"2";"1";NULL;NULL;NULL
"4108";"76782";"2";"0";NULL;NULL;NULL
"4109";"76783";"2";"1";NULL;NULL;NULL
"4110";"76784";"2";"2";NULL;NULL;NULL
"4111";"76785";"2";"0";NULL;NULL;NULL
"4112";"76786";"2";"0";NULL;NULL;NULL
"4113";"76787";"2";"1";NULL;NULL;NULL
"4114";"76788";"2";"2";NULL;NULL;NULL
"4115";"76789";"2";"2";NULL;NULL;NULL
"4116";"76790";"2";"0";NULL;NULL;NULL
"4117";"76791";"2";"2";NULL;NULL;NULL
"4118";"76792";"2";"1";NULL;NULL;NULL
"4119";"76793";"2";"1";NULL;NULL;NULL
"4120";"76794";"2";"1";NULL;NULL;NULL
"4121";"76795";"2";"0";NULL;NULL;NULL
"4122";"76795";"0";"0";NULL;NULL;NULL
"4123";"76796";"2";"0";NULL;NULL;NULL
"4124";"76796";"2";"0";NULL;NULL;NULL
"4125";"76797";"2";"0";NULL;NULL;NULL
"4126";"76798";"2";"1";NULL;NULL;NULL
"4127";"76799";"2";"0";NULL;NULL;NULL
"4128";"76800";"2";"0";NULL;NULL;NULL
"4129";"76801";"2";"0";NULL;NULL;NULL
"4130";"76802";"2";"0";NULL;NULL;NULL
"4131";"76802";"2";"0";NULL;NULL;NULL
"4132";"76803";"2";"3";NULL;NULL;NULL
"4133";"76804";"2";"0";NULL;NULL;NULL
"4137";"76808";"2";"0";NULL;NULL;NULL
"4138";"76809";"2";"0";NULL;NULL;NULL
"4139";"76810";"2";"1";"CR";"216618.00";"ROOMEE"
"4140";"76811";"2";"0";NULL;NULL;NULL
"4141";"76812";"2";"0";NULL;NULL;NULL
"4142";"76813";"3";"3";NULL;NULL;NULL
"4143";"76814";"3";"3";NULL;NULL;NULL
"4144";"76815";"3";"3";NULL;NULL;NULL
"4145";"76816";"3";"3";NULL;NULL;NULL
"4146";"76817";"3";"3";NULL;NULL;NULL
"4147";"76818";"3";"3";NULL;NULL;NULL
"4148";"76819";"3";"3";NULL;NULL;NULL
"4149";"76820";"2";"0";NULL;NULL;NULL
"4150";"76820";"2";"0";NULL;NULL;NULL
"4151";"76820";"2";"0";NULL;NULL;NULL
"4152";"76820";"2";"0";NULL;NULL;NULL
"4153";"76821";"3";"3";NULL;NULL;NULL
"4154";"76822";"3";"3";NULL;NULL;NULL
"4155";"76823";"2";"0";NULL;NULL;NULL
"4156";"76823";"2";"0";NULL;NULL;NULL
"4157";"76824";"3";"3";NULL;NULL;NULL
"4158";"76825";"3";"3";NULL;NULL;NULL
"4159";"76826";"2";"0";NULL;NULL;NULL
"4160";"76827";"3";"3";NULL;NULL;NULL
"4161";"76828";"3";"3";NULL;NULL;NULL
"4162";"76829";"2";"0";NULL;NULL;NULL
"4163";"76829";"2";"0";NULL;NULL;NULL
"4164";"76829";"2";"0";NULL;NULL;NULL
"4165";"76829";"1";"0";NULL;NULL;NULL
"4166";"76829";"1";"0";NULL;NULL;NULL
"4167";"76830";"3";"3";NULL;NULL;NULL
"4168";"76831";"2";"0";NULL;NULL;NULL
"4169";"76831";"2";"0";NULL;NULL;NULL
"4170";"76831";"2";"0";NULL;NULL;NULL
"4171";"76832";"2";"0";NULL;NULL;NULL
"4172";"76833";"1";"0";NULL;NULL;NULL
"4173";"76833";"1";"0";NULL;NULL;NULL
"4174";"76834";"2";"1";NULL;NULL;NULL
"4175";"76834";"1";"2";NULL;NULL;NULL
"4177";"76836";"2";"0";NULL;NULL;NULL
"4178";"76836";"2";"0";NULL;NULL;NULL
"4179";"76836";"2";"0";NULL;NULL;NULL
"4180";"76836";"1";"0";NULL;NULL;NULL
"4181";"76837";"2";"0";NULL;NULL;NULL
"4182";"76837";"2";"0";NULL;NULL;NULL
"4183";"76837";"2";"0";NULL;NULL;NULL
"4184";"76838";"2";"0";NULL;NULL;NULL
"4185";"76839";"2";"0";NULL;NULL;NULL
"4186";"76840";"2";"0";NULL;NULL;NULL
"4187";"76840";"2";"0";NULL;NULL;NULL
"4188";"76840";"2";"0";NULL;NULL;NULL
"4189";"76841";"2";"0";NULL;NULL;NULL
"4190";"76842";"1";"0";NULL;NULL;NULL
"4191";"76842";"1";"0";NULL;NULL;NULL
"4192";"76843";"1";"0";NULL;NULL;NULL
"4193";"76843";"1";"0";NULL;NULL;NULL
"4194";"76844";"2";"2";NULL;NULL;NULL
"4195";"76845";"2";"0";NULL;NULL;NULL
"4196";"76846";"2";"1";NULL;NULL;NULL
"4197";"76847";"2";"0";NULL;NULL;NULL
"4198";"76847";"2";"0";NULL;NULL;NULL
"4199";"76848";"2";"0";NULL;NULL;NULL
"4200";"76848";"3";"1";NULL;NULL;NULL
"4201";"76848";"2";"0";NULL;NULL;NULL
"4202";"76849";"2";"0";"TFG";"163037.00";"ROOMFF"
"4203";"76850";"2";"0";NULL;NULL;NULL
"4204";"76851";"3";"2";NULL;NULL;NULL
"4205";"76852";"3";"2";NULL;NULL;NULL
"4206";"76853";"2";"1";NULL;NULL;NULL
"4207";"76854";"2";"0";NULL;NULL;NULL
"4208";"76855";"2";"0";NULL;NULL;NULL
"4209";"76856";"6";"4";NULL;NULL;NULL
"4210";"76857";"2";"3";NULL;NULL;NULL
"4211";"76858";"2";"0";NULL;NULL;NULL
"4212";"76859";"3";"0";NULL;NULL;NULL
"4213";"76860";"3";"0";NULL;NULL;NULL
"4214";"76861";"1";"0";NULL;NULL;NULL
"4215";"76862";"3";"0";NULL;NULL;NULL
"4218";"76864";"2";"0";NULL;NULL;NULL
"4219";"76865";"2";"0";NULL;NULL;NULL
"4220";"76866";"2";"2";NULL;NULL;NULL
"4221";"76867";"2";"2";NULL;NULL;NULL
"4222";"76868";"4";"0";NULL;NULL;NULL
"4223";"76869";"2";"0";NULL;NULL;NULL
"4224";"76870";"2";"1";NULL;NULL;NULL
"4225";"76871";"2";"0";NULL;NULL;NULL
"4226";"76872";"2";"0";NULL;NULL;NULL
"4227";"76873";"1";"0";NULL;NULL;NULL
"4228";"76874";"2";"1";NULL;NULL;NULL
"4229";"76875";"2";"0";NULL;NULL;NULL
"4230";"76876";"2";"0";NULL;NULL;NULL
"4231";"76876";"2";"0";NULL;NULL;NULL
"4232";"76877";"2";"0";NULL;NULL;NULL
"4233";"76878";"2";"0";NULL;NULL;NULL
"4234";"76879";"2";"0";NULL;NULL;NULL
"4235";"76879";"2";"0";NULL;NULL;NULL
"4236";"76880";"2";"0";NULL;NULL;NULL
"4237";"76881";"2";"0";NULL;NULL;NULL
"4238";"76882";"4";"2";NULL;NULL;NULL
"4239";"76883";"2";"1";NULL;NULL;NULL
"4240";"76883";"2";"1";NULL;NULL;NULL
"4241";"76884";"2";"1";NULL;NULL;NULL
"4242";"76884";"2";"1";NULL;NULL;NULL
"4243";"76885";"2";"1";NULL;NULL;NULL
"4244";"76885";"2";"1";NULL;NULL;NULL
"4245";"76886";"2";"1";NULL;NULL;NULL
"4246";"76886";"2";"1";NULL;NULL;NULL
"4247";"76887";"3";"0";NULL;NULL;NULL
"4248";"76888";"2";"0";NULL;NULL;NULL
"4249";"76889";"2";"0";NULL;NULL;NULL
"4250";"76890";"2";"0";NULL;NULL;NULL
"4251";"76891";"2";"0";NULL;NULL;NULL
"4252";"76892";"2";"0";NULL;NULL;NULL
"4253";"76893";"2";"0";NULL;NULL;NULL
"4254";"76894";"3";"1";NULL;NULL;NULL
"4255";"76895";"2";"0";NULL;NULL;NULL
"4256";"76896";"2";"0";NULL;NULL;NULL
"4257";"76897";"3";"1";NULL;NULL;NULL
"4258";"76898";"2";"0";NULL;NULL;NULL
"4259";"76899";"2";"0";NULL;NULL;NULL
"4260";"76900";"2";"1";NULL;NULL;NULL
"4261";"76901";"1";"0";NULL;NULL;NULL
"4262";"76902";"2";"0";NULL;NULL;NULL
"4263";"76903";"1";"0";NULL;NULL;NULL
"4264";"76903";"0";"0";NULL;NULL;NULL
"4265";"76904";"1";"0";NULL;NULL;NULL
"4266";"76904";"1";"0";NULL;NULL;NULL
"4267";"76905";"2";"1";NULL;NULL;NULL
"4268";"76906";"2";"0";NULL;NULL;NULL
"4269";"76907";"2";"0";NULL;NULL;NULL
"4270";"76908";"1";"0";NULL;NULL;NULL
"4271";"76909";"2";"0";NULL;NULL;NULL
"4272";"76910";"1";"0";NULL;NULL;NULL
"4273";"76911";"1";"0";NULL;NULL;NULL
"4274";"76912";"1";"0";NULL;NULL;NULL
"4275";"76913";"2";"2";NULL;NULL;NULL
"4276";"76914";"2";"2";NULL;NULL;NULL
"4277";"76915";"2";"2";NULL;NULL;NULL
"4278";"76916";"1";"0";NULL;NULL;NULL
"4279";"76917";"2";"2";NULL;NULL;NULL
"4280";"76918";"2";"2";NULL;NULL;NULL
"4281";"76919";"2";"0";NULL;NULL;NULL
"4282";"76920";"1";"0";NULL;NULL;NULL
"4283";"76921";"2";"0";NULL;NULL;NULL
"4284";"76922";"4";"2";NULL;NULL;NULL
"4285";"76923";"4";"0";NULL;NULL;NULL
"4286";"76923";"4";"0";NULL;NULL;NULL
"4287";"76924";"4";"2";NULL;NULL;NULL
"4288";"76925";"2";"0";NULL;NULL;NULL
"4289";"76926";"2";"2";NULL;NULL;NULL
"4290";"76926";"2";"0";NULL;NULL;NULL
"4291";"76926";"2";"2";NULL;NULL;NULL
"4292";"76926";"2";"2";NULL;NULL;NULL
"4293";"76926";"2";"3";NULL;NULL;NULL
"4294";"76927";"2";"1";NULL;NULL;NULL
"4295";"76927";"2";"1";NULL;NULL;NULL
"4296";"76928";"2";"1";NULL;NULL;NULL
"4297";"76928";"2";"1";NULL;NULL;NULL
"4298";"76929";"1";"0";NULL;NULL;NULL
"4299";"76930";"2";"1";NULL;NULL;NULL
"4300";"76931";"2";"2";NULL;NULL;NULL
"4301";"76932";"2";"2";"CR";"244455.00";"ROOMEE"
"4302";"76933";"2";"0";NULL;NULL;NULL
"4303";"76934";"2";"0";NULL;NULL;NULL
"4304";"76935";"2";"0";NULL;NULL;NULL
"4305";"76936";"2";"0";NULL;NULL;NULL
"4306";"76937";"1";"0";NULL;NULL;NULL
"4307";"76938";"2";"0";NULL;NULL;NULL
"4310";"76940";"2";"0";NULL;NULL;NULL
"4311";"76941";"2";"0";NULL;NULL;NULL
"4312";"76942";"2";"0";NULL;NULL;NULL
"4313";"76943";"2";"2";NULL;NULL;NULL
"4314";"76944";"2";"2";NULL;NULL;NULL
"4315";"76945";"2";"0";NULL;NULL;NULL
"4316";"76946";"2";"2";NULL;NULL;NULL
"4317";"76947";"3";"0";NULL;NULL;NULL
"4318";"76947";"2";"1";NULL;NULL;NULL
"4319";"76947";"2";"0";NULL;NULL;NULL
"4320";"76947";"2";"2";NULL;NULL;NULL
"4321";"76948";"2";"0";NULL;NULL;NULL
"4322";"76949";"2";"2";NULL;NULL;NULL
"4324";"76951";"2";"0";NULL;NULL;NULL
"4325";"76951";"2";"2";NULL;NULL;NULL
"4326";"76951";"2";"1";NULL;NULL;NULL
"4327";"76951";"2";"0";NULL;NULL;NULL
"4328";"76951";"1";"0";NULL;NULL;NULL
"4329";"76952";"1";"0";NULL;NULL;NULL
"4330";"76953";"2";"0";NULL;NULL;NULL
"4331";"76954";"2";"0";NULL;NULL;NULL
"4332";"76955";"1";"0";NULL;NULL;NULL
"4333";"76956";"2";"0";NULL;NULL;NULL
"4334";"76957";"2";"0";"TFS";"262732.00";"ROOMBB"
"4335";"76958";"2";"0";NULL;NULL;NULL
"4336";"76959";"2";"0";NULL;NULL;NULL
"4337";"76960";"2";"1";NULL;NULL;NULL
"4338";"76961";"2";"1";NULL;NULL;NULL
"4339";"76962";"2";"0";"FDX";"119952.00";"ROOMCC"
"4340";"76963";"2";"0";NULL;NULL;NULL
"4341";"76964";"2";"2";NULL;NULL;NULL
"4342";"76964";"2";"0";NULL;NULL;NULL
"4343";"76964";"2";"2";NULL;NULL;NULL
"4344";"76964";"2";"2";NULL;NULL;NULL
"4345";"76964";"2";"2";NULL;NULL;NULL
"4346";"76965";"2";"1";NULL;NULL;NULL
"4347";"76966";"2";"1";NULL;NULL;NULL
"4348";"76967";"2";"0";NULL;NULL;NULL
"4349";"76968";"2";"0";NULL;NULL;NULL
"4350";"76969";"1";"2";NULL;NULL;NULL
"4351";"76969";"1";"2";NULL;NULL;NULL
"4352";"76970";"1";"2";NULL;NULL;NULL
"4353";"76970";"1";"2";NULL;NULL;NULL
"4354";"76971";"1";"2";NULL;NULL;NULL
"4355";"76971";"1";"2";NULL;NULL;NULL
"4356";"76972";"2";"3";NULL;NULL;NULL
"4357";"76973";"2";"1";NULL;NULL;NULL
"4358";"76974";"2";"1";NULL;NULL;NULL
"4359";"76975";"2";"1";NULL;NULL;NULL
"4360";"76976";"4";"0";NULL;NULL;NULL
"4361";"76977";"2";"0";NULL;NULL;NULL
"4362";"76978";"2";"2";NULL;NULL;NULL
"4363";"76979";"2";"2";NULL;NULL;NULL
"4364";"76980";"2";"0";NULL;NULL;NULL
"4365";"76981";"2";"3";NULL;NULL;NULL
"4366";"76982";"2";"0";NULL;NULL;NULL
"4367";"76982";"2";"0";NULL;NULL;NULL
"4368";"76982";"2";"0";NULL;NULL;NULL
"4369";"76982";"2";"0";NULL;NULL;NULL
"4370";"76982";"2";"0";NULL;NULL;NULL
"4371";"76982";"2";"0";NULL;NULL;NULL
"4372";"76982";"2";"0";NULL;NULL;NULL
"4373";"76982";"2";"0";NULL;NULL;NULL
"4374";"76982";"2";"0";NULL;NULL;NULL
"4375";"76982";"2";"0";NULL;NULL;NULL
"4376";"76983";"2";"1";NULL;NULL;NULL
"4377";"76984";"2";"0";NULL;NULL;NULL
"4378";"76985";"2";"0";NULL;NULL;NULL
"4379";"76986";"2";"0";NULL;NULL;NULL
"4380";"76987";"2";"0";NULL;NULL;NULL
"4381";"76988";"2";"0";NULL;NULL;NULL
"4382";"76989";"2";"0";NULL;NULL;NULL
"4383";"76990";"2";"0";NULL;NULL;NULL
"4384";"76991";"2";"0";NULL;NULL;NULL
