"id";"search_log_room_id";"age";"baby_bed"
"4078";"10280";"5";"0"
"4079";"10280";"9";"0"
"4080";"10285";"11";"0"
"4081";"10286";"16";"0"
"4082";"10286";"13";"0"
"4083";"10287";"13";"0"
"4084";"10288";"16";"0"
"4085";"10289";"13";"0"
"4086";"10293";"16";"0"
"4087";"10293";"13";"0"
"4088";"10297";"16";"0"
"4089";"10297";"12";"0"
"4090";"10298";"11";"0"
"4091";"10299";"6";"0"
"4092";"10301";"8";"0"
"4093";"10301";"13";"0"
"4094";"10302";"8";"0"
"4095";"10303";"13";"0"
"4096";"10306";"5";"0"
"4097";"10306";"0";"0"
"4098";"10308";"5";"0"
"4099";"10308";"0";"0"
"4100";"10309";"10";"0"
"4101";"10309";"14";"0"
"4102";"10309";"14";"0"
"4103";"10310";"10";"0"
"4104";"10310";"14";"0"
"4105";"10312";"14";"0"
"4106";"10312";"12";"0"
"4107";"10313";"14";"0"
"4108";"10313";"12";"0"
"4109";"10316";"5";"0"
"4110";"10316";"12";"0"
"4111";"10317";"5";"0"
"4112";"10317";"12";"0"
"4113";"10318";"5";"0"
"4114";"10318";"12";"0"
"4115";"10319";"5";"0"
"4116";"10319";"12";"0"
"4117";"10320";"5";"0"
"4118";"10320";"12";"0"
"4119";"10322";"5";"0"
"4120";"10322";"12";"0"
"4121";"10323";"5";"0"
"4122";"10323";"12";"0"
"4123";"10324";"5";"0"
"4124";"10324";"12";"0"
"4125";"10325";"12";"0"
"4126";"10325";"14";"0"
"4127";"10330";"5";"0"
"4128";"10330";"12";"0"
"4129";"10331";"15";"0"
"4130";"10332";"7";"0"
"4131";"10333";"7";"0"
"4132";"10333";"4";"0"
"4133";"10333";"5";"0"
"4135";"10335";"4";"0"
"4136";"10336";"4";"0"
"4137";"10337";"4";"0"
"4138";"10339";"4";"0"
"4139";"10340";"17";"0"
"4140";"10341";"4";"0"
"4141";"10345";"12";"0"
"4142";"10345";"9";"0"
"4143";"10346";"12";"0"
"4144";"10347";"9";"0"
"4145";"10350";"6";"0"
"4146";"10351";"6";"0"
"4147";"10366";"5";"0"
"4148";"10366";"12";"0"
"4149";"10368";"2";"0"
"4150";"10369";"8";"0"
"4151";"10369";"2";"0"
"4152";"10370";"3";"0"
"4153";"10372";"10";"0"
"4154";"10372";"3";"0"
"4155";"10373";"10";"0"
"4156";"10375";"10";"0"
"4157";"10379";"5";"0"
"4158";"10380";"5";"0"
"4159";"10383";"5";"0"
"4160";"10384";"5";"0"
"4161";"10389";"5";"0"
"4162";"10389";"12";"0"
"4163";"10390";"5";"0"
"4164";"10390";"10";"0"
"4165";"10392";"5";"0"
"4166";"10392";"12";"0"
"4167";"10393";"5";"0"
"4168";"10393";"12";"0"
"4169";"10395";"13";"0"
"4170";"10396";"13";"0"
"4171";"10399";"12";"0"
"4172";"10400";"12";"0"
"4173";"10401";"12";"0"
"4176";"10407";"1";"1"
"4177";"10409";"7";"0"
"4178";"10410";"0";"1"
"4179";"10413";"1";"1"
"4180";"10414";"8";"0"
"4181";"10417";"6";"0"
"4182";"10426";"6";"0"
"4183";"10428";"9";"0"
"4184";"10429";"7";"0"
"4185";"10430";"7";"0"
"4186";"10431";"7";"0"
"4187";"10432";"0";"0"
"4188";"10433";"5";"0"
"4189";"10436";"17";"0"
"4190";"10436";"15";"0"
"4191";"10443";"9";"0"
"4192";"10444";"4";"0"
"4193";"10445";"4";"0"
"4194";"10454";"5";"0"
"4195";"10454";"0";"1"
"4196";"10464";"5";"0"
"4197";"10464";"0";"1"
"4198";"10466";"5";"0"
"4199";"10466";"5";"0"
"4200";"10470";"4";"0"
"4201";"10471";"3";"0"
"4202";"10471";"5";"0"
"4203";"10472";"9";"0"
"4204";"10474";"11";"0"
"4205";"10474";"4";"0"
"4206";"10475";"11";"0"
"4207";"10475";"4";"0"
"4208";"10477";"9";"0"
"4209";"10480";"17";"0"
"4210";"10480";"15";"0"
"4211";"10481";"1";"0"
"4212";"10481";"6";"0"
"4213";"10481";"13";"0"
"4214";"10482";"1";"0"
"4215";"10482";"6";"0"
"4216";"10482";"13";"0"
"4217";"10484";"4";"0"
"4218";"10493";"13";"0"
"4219";"10493";"9";"0"
"4220";"10494";"13";"0"
"4221";"10494";"9";"0"
"4222";"10495";"13";"0"
"4223";"10495";"9";"0"
"4224";"10498";"3";"0"
"4225";"10505";"7";"0"
"4226";"10505";"7";"0"
"4227";"10505";"6";"0"
"4228";"10505";"1";"1"
"4229";"10510";"4";"0"
"4230";"10513";"4";"0"
"4231";"10514";"12";"0"
"4232";"10514";"16";"0"
"4233";"10515";"12";"0"
"4234";"10516";"16";"0"
"4235";"10517";"5";"0"
"4236";"10518";"8";"0"
"4237";"10520";"8";"0"
"4238";"10521";"8";"0"
"4239";"10523";"8";"0"
"4240";"10524";"8";"0"
"4241";"10526";"8";"0"
"4242";"10528";"5";"0"
"4243";"10528";"5";"0"
"4244";"10530";"4";"0"
"4245";"10531";"0";"0"
"4246";"10532";"10";"0"
"4247";"10533";"1";"0"
"4248";"10534";"2";"0"
"4249";"10535";"0";"0"
"4250";"10539";"16";"0"
"4251";"10541";"12";"0"
"4252";"10543";"4";"0"
"4253";"10549";"4";"0"
"4254";"10554";"14";"0"
"4255";"10554";"16";"0"
"4256";"10573";"12";"0"
"4257";"10574";"12";"0"
"4258";"10575";"12";"0"
"4259";"10577";"14";"0"
"4260";"10577";"12";"0"
"4261";"10577";"9";"0"
"4262";"10580";"11";"0"
"4263";"10581";"11";"0"
"4264";"10584";"5";"0"
"4265";"10584";"12";"0"
"4266";"10585";"4";"0"
"4267";"10585";"1";"0"
"4268";"10586";"13";"0"
"4269";"10587";"16";"0"
"4270";"10588";"4";"0"
"4271";"10588";"6";"0"
"4272";"10592";"4";"0"
"4273";"10592";"1";"0"
"4274";"10594";"2";"0"
"4275";"10594";"4";"0"
"4276";"10596";"7";"0"
"4277";"10596";"3";"0"
"4278";"10597";"7";"0"
"4279";"10597";"3";"0"
"4280";"10599";"7";"0"
"4281";"10599";"3";"0"
"4284";"10603";"7";"0"
"4285";"10603";"3";"0"
"4286";"10604";"7";"0"
"4287";"10605";"7";"0"
"4288";"10605";"3";"0"
"4289";"10606";"7";"0"
"4290";"10606";"3";"0"
"4291";"10607";"1";"0"
"4292";"10610";"4";"0"
"4293";"10610";"1";"0"
"4294";"10621";"4";"0"
"4295";"10621";"13";"0"
"4296";"10622";"4";"0"
"4297";"10623";"13";"0"
"4298";"10624";"4";"0"
"4299";"10624";"13";"0"
"4300";"10625";"4";"0"
"4301";"10625";"13";"0"
"4302";"10626";"4";"0"
"4303";"10626";"13";"0"
"4304";"10627";"10";"0"
"4305";"10627";"14";"0"
"4306";"10628";"4";"0"
"4307";"10628";"13";"0"
"4308";"10629";"4";"0"
"4309";"10629";"13";"0"
"4310";"10630";"4";"0"
"4311";"10630";"13";"0"
"4312";"10631";"4";"0"
"4313";"10631";"13";"0"
"4314";"10632";"7";"0"
"4315";"10632";"10";"0"
"4316";"10632";"12";"0"
"4317";"10632";"14";"0"
"4318";"10633";"7";"0"
"4319";"10633";"10";"0"
"4320";"10633";"12";"0"
"4321";"10633";"14";"0"
"4322";"10634";"7";"0"
"4323";"10634";"10";"0"
"4324";"10634";"12";"0"
"4325";"10634";"14";"0"
"4326";"10635";"7";"0"
"4327";"10635";"10";"0"
"4328";"10636";"12";"0"
"4329";"10636";"14";"0"
"4330";"10637";"7";"0"
"4331";"10637";"10";"0"
"4332";"10638";"12";"0"
"4333";"10638";"14";"0"
"4334";"10639";"4";"0"
"4335";"10639";"12";"0"
"4336";"10640";"4";"0"
"4337";"10640";"13";"0"
"4338";"10641";"4";"0"
"4339";"10641";"12";"0"
"4340";"10642";"4";"0"
"4341";"10642";"13";"0"
"4342";"10643";"4";"0"
"4343";"10644";"13";"0"
"4344";"10647";"4";"0"
"4345";"10647";"13";"0"
"4346";"10648";"4";"0"
"4347";"10648";"13";"0"
"4348";"10649";"4";"0"
"4349";"10649";"13";"0"
"4350";"10650";"4";"0"
"4351";"10650";"13";"0"
"4352";"10651";"4";"0"
"4353";"10651";"13";"0"
"4354";"10652";"4";"0"
"4355";"10652";"13";"0"
"4356";"10653";"4";"0"
"4357";"10653";"13";"0"
"4358";"10654";"4";"0"
"4359";"10654";"13";"0"
"4360";"10655";"4";"0"
"4361";"10655";"13";"0"
"4362";"10656";"4";"0"
"4363";"10656";"13";"0"
"4364";"10657";"4";"0"
"4365";"10657";"13";"0"
"4366";"10658";"4";"0"
"4367";"10659";"13";"0"
"4368";"10661";"4";"0"
"4369";"10662";"13";"0"
"4370";"10663";"4";"0"
"4371";"10664";"13";"0"
"4372";"10665";"4";"0"
"4373";"10665";"12";"0"
"4374";"10666";"6";"0"
"4375";"10667";"4";"0"
"4376";"10667";"12";"0"
"4377";"10668";"4";"0"
"4378";"10668";"12";"0"
"4379";"10670";"10";"0"
"4380";"10670";"15";"0"
"4381";"10670";"17";"0"
"4382";"10671";"1";"1"
"4383";"10675";"7";"0"
"4384";"10677";"7";"0"
"4385";"10679";"3";"0"
"4386";"10679";"5";"0"
"4387";"10680";"10";"0"
"4388";"10689";"0";"0"
"4389";"10689";"2";"0"
"4390";"10694";"9";"0"
"4391";"10694";"12";"0"
"4392";"10694";"13";"0"
"4393";"10696";"9";"0"
"4394";"10696";"12";"0"
"4395";"10697";"13";"0"
"4402";"10793";"12";"0"
"4403";"10800";"10";"0"
"4404";"10824";"10";"0"
"4405";"10825";"7";"0"
"4406";"10825";"9";"0"
"4407";"10826";"10";"0"
"4408";"10827";"14";"0"
"4409";"10829";"14";"0"
"4410";"10831";"14";"0"
"4411";"10834";"8";"0"
"4412";"10834";"4";"0"
"4413";"10844";"5";"0"
"4414";"10844";"7";"0"
"4415";"10966";"12";"0"
"4416";"10967";"9";"0"
"4417";"11026";"1";"1"
"4418";"11028";"17";"0"
"4419";"11029";"17";"0"
"4420";"11030";"17";"0"
"4421";"11031";"17";"0"
"4422";"11032";"17";"0"
"4423";"11035";"13";"0"
"4424";"11037";"5";"0"
"4425";"11038";"5";"0"
"4426";"11046";"11";"0"
"4427";"11047";"11";"0"
"4428";"11048";"11";"0"
"4429";"11049";"11";"0"
"4430";"11050";"11";"0"
"4431";"11051";"11";"0"
"4432";"11052";"11";"0"
"4433";"11055";"11";"0"
"4434";"11056";"11";"0"
"4435";"11057";"11";"0"
"4436";"11061";"2";"0"
"4437";"11061";"7";"0"
"4438";"11061";"13";"0"
"4439";"11062";"2";"1"
"4440";"11063";"4";"0"
"4441";"11064";"4";"0"
"4442";"11065";"5";"0"
"4443";"11066";"8";"0"
"4444";"11066";"12";"0"
"4445";"11067";"14";"0"
"4446";"11067";"13";"0"
"4447";"11067";"11";"0"
"4448";"11068";"14";"0"
"4449";"11068";"13";"0"
"4450";"11068";"11";"0"
"4451";"11071";"5";"0"
"4452";"11073";"3";"0"
"4453";"11076";"12";"0"
"4454";"11077";"3";"0"
"4455";"11078";"3";"0"
"4456";"11078";"5";"0"
"4457";"11079";"5";"0"
"4458";"11081";"5";"0"
"4459";"11081";"0";"0"
"4460";"11083";"5";"0"
"4461";"11083";"0";"0"
"4462";"11085";"5";"0"
"4463";"11085";"0";"0"
"4464";"11090";"1";"1"
"4465";"11091";"11";"0"
"4466";"11094";"6";"0"
"4467";"11096";"4";"0"
"4468";"11096";"13";"0"
"4469";"11097";"4";"0"
"4470";"11097";"13";"0"
"4471";"11099";"4";"0"
"4472";"11100";"13";"0"
"4473";"11104";"4";"0"
"4474";"11105";"13";"0"
"4475";"11106";"4";"0"
"4476";"11107";"13";"0"
"4477";"11112";"4";"0"
"4478";"11112";"13";"0"
"4479";"11113";"14";"0"
"4480";"11118";"13";"0"
"4481";"11118";"7";"0"
"4482";"11119";"8";"0"
"4483";"11119";"10";"0"
"4484";"11119";"12";"0"
"4485";"11120";"8";"0"
"4486";"11120";"10";"0"
"4487";"11120";"12";"0"
"4488";"11122";"8";"0"
"4489";"11122";"10";"0"
"4490";"11122";"12";"0"
"4495";"11142";"11";"0"
"4496";"11142";"15";"0"
"4497";"11145";"2";"0"
"4498";"11145";"4";"0"
"4499";"11151";"5";"0"
"4500";"11151";"5";"0"
"4501";"11151";"12";"0"
"4502";"11159";"1";"1"
"4503";"11162";"1";"1"
"4504";"11183";"5";"0"
"4505";"11183";"12";"0"
"4506";"11185";"7";"0"
"4507";"11189";"5";"0"
"4508";"11189";"7";"0"
"4509";"11190";"5";"0"
"4510";"11190";"7";"0"
"4511";"11194";"8";"0"
"4512";"11194";"10";"0"
"4513";"11194";"12";"0"
"4514";"11195";"8";"0"
"4515";"11196";"10";"0"
"4516";"11196";"12";"0"
"4517";"11198";"8";"0"
"4518";"11198";"10";"0"
"4519";"11198";"12";"0"
"4520";"11199";"7";"0"
"4521";"11201";"0";"1"
"4522";"11201";"3";"0"
"4523";"11201";"5";"0"
"4524";"11206";"8";"0"
"4525";"11206";"10";"0"
"4526";"11206";"12";"0"
"4527";"11208";"10";"0"
"4528";"11210";"8";"0"
"4529";"11210";"10";"0"
"4530";"11210";"12";"0"
"4531";"11211";"8";"0"
"4532";"11211";"10";"0"
"4533";"11211";"12";"0"
"4534";"11221";"3";"0"
"4535";"11222";"3";"0"
"4536";"11225";"6";"0"
"4537";"11225";"9";"0"
"4538";"11228";"3";"0"
"4539";"11229";"4";"0"
"4540";"11229";"13";"0"
"4541";"11230";"4";"0"
"4542";"11230";"13";"0"
"4543";"11231";"4";"0"
"4544";"11231";"13";"0"
"4545";"11232";"4";"0"
"4546";"11232";"13";"0"
"4547";"11233";"4";"0"
"4548";"11233";"13";"0"
"4549";"11234";"4";"0"
"4550";"11234";"13";"0"
"4551";"11235";"4";"0"
"4552";"11235";"13";"0"
"4553";"11237";"6";"0"
"4554";"11237";"13";"0"
"4555";"11237";"13";"0"
"4556";"11238";"6";"0"
"4557";"11238";"13";"0"
"4558";"11238";"13";"0"
"4559";"11239";"6";"0"
"4560";"11240";"13";"0"
"4561";"11240";"13";"0"
"4562";"11241";"6";"0"
"4563";"11242";"13";"0"
"4564";"11242";"13";"0"
"4565";"11248";"2";"0"
"4566";"11248";"4";"0"
"4567";"11252";"5";"0"
"4568";"11252";"7";"0"
"4569";"11254";"2";"0"
"4570";"11258";"8";"0"
"4571";"11259";"5";"0"
"4572";"11259";"5";"0"
"4573";"11260";"5";"0"
"4574";"11260";"5";"0"
"4575";"11261";"8";"0"
"4576";"11262";"0";"0"
"4577";"11263";"2";"0"
"4578";"11264";"0";"1"
"4579";"11266";"16";"0"
"4580";"11266";"13";"0"
"4581";"11267";"16";"0"
"4582";"11267";"13";"0"
"4583";"11270";"6";"0"
"4584";"11270";"11";"0"
"4585";"11271";"6";"0"
"4586";"11271";"11";"0"
"4587";"11273";"10";"0"
"4588";"11273";"16";"0"
"4589";"11275";"1";"1"
"4590";"11275";"3";"0"
"4591";"11277";"16";"0"
"4592";"11277";"13";"0"
"4593";"11282";"16";"0"
"4594";"11282";"13";"0"
"4595";"11283";"16";"0"
"4596";"11283";"13";"0"
"4597";"11284";"7";"0"
"4598";"11288";"15";"0"
"4599";"11290";"11";"0"
"4600";"11290";"9";"0"
"4601";"11290";"5";"0"
"4602";"11291";"1";"0"
"4603";"11291";"6";"0"
"4608";"11310";"5";"0"
"4609";"11310";"9";"0"
"4610";"11315";"11";"0"
"4611";"11315";"9";"0"
"4612";"11315";"5";"0"
"4613";"11316";"11";"0"
"4614";"11316";"9";"0"
"4615";"11316";"5";"0"
"4616";"11324";"9";"0"
"4617";"11331";"17";"0"
"4618";"11333";"16";"0"
"4619";"11333";"10";"0"
"4620";"11335";"13";"0"
"4621";"11336";"13";"0"
"4622";"11337";"5";"0"
"4623";"11338";"13";"0"
"4624";"11339";"17";"0"
"4625";"11339";"14";"0"
"4626";"11340";"14";"0"
"4627";"11341";"17";"0"
"4628";"11343";"2";"0"
"4629";"11344";"10";"0"
"4630";"11344";"5";"0"
"4631";"11345";"8";"0"
"4632";"11345";"12";"0"
"4633";"11345";"10";"0"
"4634";"11346";"10";"0"
"4635";"11346";"5";"0"
"4636";"11348";"10";"0"
"4637";"11349";"5";"0"
"4638";"11350";"8";"0"
"4639";"11350";"12";"0"
"4640";"11350";"10";"0"
"4643";"11352";"10";"0"
"4644";"11352";"5";"0"
"4645";"11353";"10";"0"
"4646";"11353";"5";"0"
"4649";"11357";"8";"0"
"4650";"11357";"12";"0"
"4651";"11357";"10";"0"
"4652";"11358";"7";"0"
"4653";"11365";"10";"0"
"4654";"11365";"8";"0"
"4655";"11365";"12";"0"
"4656";"11379";"14";"0"
"4657";"11379";"7";"0"
"4658";"11380";"14";"0"
"4659";"11380";"7";"0"
"4660";"11381";"14";"0"
"4661";"11381";"7";"0"
"4662";"11388";"9";"0"
"4663";"11388";"6";"0"
"4664";"11394";"12";"0"
"4665";"11395";"7";"0"
"4666";"11395";"7";"0"
"4667";"11400";"8";"0"
"4668";"11400";"10";"0"
"4669";"11401";"8";"0"
"4670";"11401";"10";"0"
"4671";"11404";"0";"1"
"4672";"11413";"10";"0"
"4673";"11413";"15";"0"
"4674";"11416";"14";"0"
"4675";"11416";"7";"0"
"4676";"11417";"14";"0"
"4677";"11417";"7";"0"
"4678";"11429";"17";"0"
"4679";"11431";"14";"0"
"4680";"11432";"14";"0"
"4681";"11443";"0";"1"
"4682";"11443";"14";"0"
"4683";"11443";"15";"0"
"4684";"11445";"0";"1"
"4685";"11445";"14";"0"
"4686";"11445";"15";"0"
"4687";"11447";"0";"1"
"4688";"11447";"14";"0"
"4689";"11447";"15";"0"
"4690";"11448";"7";"0"
"4691";"11448";"4";"0"
"4692";"11449";"7";"0"
"4693";"11449";"4";"0"
"4694";"11455";"12";"0"
"4695";"11456";"17";"0"
"4696";"11459";"10";"0"
"4697";"11462";"8";"0"
"4698";"11463";"14";"0"
"4699";"11463";"12";"0"
"4700";"11466";"16";"0"
"4701";"11467";"16";"0"
"4710";"11472";"9";"0"
"4711";"11477";"2";"1"
"4712";"11477";"15";"0"
"4713";"11480";"2";"1"
"4714";"11480";"15";"0"
"4715";"11484";"12";"0"
"4716";"11484";"14";"0"
"4717";"11498";"6";"0"
"4718";"11498";"9";"0"
"4719";"11509";"7";"0"
"4720";"11511";"7";"0"
"4721";"11514";"7";"0"
"4722";"11522";"17";"0"
"4723";"11524";"12";"0"
"4724";"11525";"12";"0"
"4725";"11526";"6";"0"
"4726";"11526";"8";"0"
"4727";"11527";"6";"0"
"4728";"11527";"8";"0"
"4729";"11528";"6";"0"
"4730";"11528";"10";"0"
"4731";"11529";"6";"0"
"4732";"11529";"8";"0"
"4733";"11535";"6";"0"
"4734";"11535";"8";"0"
"4735";"11536";"6";"0"
"4736";"11536";"8";"0"
"4737";"11538";"6";"0"
"4738";"11538";"8";"0"
"4739";"11544";"12";"0"
"4740";"11547";"12";"0"
"4741";"11548";"3";"0"
"4742";"11549";"12";"0"
"4743";"11550";"12";"0"
"4744";"11550";"17";"0"
"4745";"11551";"12";"0"
"4746";"11551";"17";"0"
"4747";"11552";"12";"0"
"4748";"11662";"7";"0"
"4749";"11663";"7";"0"
"4750";"11664";"4";"0"
"4751";"11664";"13";"0"
"4752";"11665";"4";"0"
"4753";"11665";"13";"0"
"4754";"11666";"4";"0"
"4755";"11666";"13";"0"
"4756";"11669";"7";"0"
"4757";"11676";"8";"0"
"4758";"11683";"9";"0"
"4759";"11686";"9";"0"
"4767";"11796";"12";"0"
"4768";"11803";"7";"0"
"4769";"11804";"7";"0"
"4770";"11805";"7";"0"
"4771";"11805";"7";"0"
"4772";"11806";"7";"0"
"4773";"11807";"7";"0"
"4774";"11808";"5";"0"
"4775";"11808";"2";"0"
"4776";"11809";"13";"0"
"4777";"11809";"11";"0"
"4778";"11809";"4";"0"
"4779";"11812";"2";"0"
"4780";"11831";"12";"0"
"4781";"11831";"15";"0"
"4782";"11848";"12";"0"
"4783";"11848";"15";"0"
"4784";"11904";"6";"0"
"4785";"11904";"11";"0"
"4786";"11904";"13";"0"
"4787";"11911";"5";"0"
"4788";"11912";"10";"0"
"4789";"11913";"6";"0"
"4790";"11913";"10";"0"
"4791";"11914";"6";"0"
"4792";"11914";"10";"0"
"4793";"11915";"6";"0"
"4794";"11915";"4";"0"
"4795";"11926";"2";"0"
"4796";"11927";"7";"0"
"4797";"11927";"7";"0"
"4798";"11939";"6";"0"
"4799";"11939";"10";"0"
"4800";"11940";"6";"0"
"4801";"11940";"10";"0"
"4802";"11941";"6";"0"
"4803";"11941";"10";"0"
"4804";"11942";"6";"0"
"4805";"11942";"10";"0"
"4806";"11943";"6";"0"
"4807";"11943";"10";"0"
"4808";"11946";"11";"0"
"4809";"11946";"8";"0"
"4810";"11946";"0";"0"
"4811";"11951";"9";"0"
"4812";"11952";"9";"0"
"4813";"11956";"6";"0"
"4814";"11956";"9";"0"
"4815";"11958";"10";"0"
"4816";"11958";"12";"0"
"4817";"11960";"12";"0"
"4818";"11960";"9";"0"
"4819";"11961";"11";"0"
"4820";"11965";"12";"0"
"4821";"11965";"9";"0"
"4822";"11969";"5";"0"
"4823";"11969";"7";"0"
"4824";"11972";"4";"0"
"4825";"11973";"15";"0"
"4826";"11974";"15";"0"
"4827";"11975";"6";"0"
"4828";"11975";"9";"0"
"4829";"11978";"15";"0"
"4830";"11979";"15";"0"
"4831";"11980";"7";"0"
"4834";"11984";"12";"0"
"4835";"11985";"12";"0"
"4836";"11991";"15";"0"
"4837";"11991";"8";"0"
"4838";"11992";"7";"0"
"4839";"11994";"0";"0"
"4840";"11996";"0";"0"
"4841";"11997";"12";"0"
"4842";"11999";"5";"0"
"4843";"11999";"12";"0"
"4844";"12002";"0";"0"
"4845";"12005";"2";"1"
"4846";"12005";"5";"0"
"4847";"12008";"8";"0"
"4848";"12009";"2";"1"
"4849";"12009";"5";"0"
"4850";"12020";"11";"0"
"4851";"12020";"14";"0"
"4852";"12021";"11";"0"
"4853";"12021";"14";"0"
"4854";"12023";"11";"0"
"4855";"12024";"14";"0"
"4856";"12026";"9";"0"
"4857";"12027";"16";"0"
"4858";"12028";"1";"1"
"4859";"12029";"11";"0"
"4860";"12031";"16";"0"
"4861";"12034";"3";"0"
"4862";"12050";"7";"0"
"4863";"12050";"11";"0"
"4864";"12053";"1";"0"
"4865";"12054";"1";"0"
"4866";"12056";"8";"0"
"4867";"12056";"10";"0"
"4868";"12058";"8";"0"
"4869";"12058";"10";"0"
"4870";"12060";"8";"0"
"4871";"12060";"10";"0"
"4872";"12069";"7";"0"
"4873";"12069";"9";"0"
"4874";"12073";"2";"1"
"4875";"12073";"8";"0"
"4876";"12074";"3";"0"
"4877";"12075";"8";"0"
"4878";"12076";"3";"0"
"4879";"12076";"8";"0"
"4880";"12077";"2";"0"
"4881";"12077";"8";"0"
"4882";"12078";"2";"0"
"4883";"12078";"8";"0"
"4884";"12080";"3";"0"
"4885";"12081";"8";"0"
"4886";"12083";"4";"0"
"4887";"12083";"13";"0"
"4888";"12085";"4";"0"
"4889";"12085";"13";"0"
"4890";"12088";"4";"0"
"4891";"12094";"3";"0"
"4892";"12095";"8";"0"
"4893";"12097";"9";"0"
"4894";"12097";"15";"0"
"4895";"12098";"9";"0"
"4896";"12098";"15";"0"
"4897";"12100";"5";"0"
"4898";"12100";"7";"0"
"4899";"12102";"7";"0"
"4900";"12104";"7";"0"
"4901";"12104";"9";"0"
"4902";"12106";"2";"1"
"4903";"12106";"5";"0"
"4904";"12109";"7";"0"
"4905";"12109";"5";"0"
"4906";"12110";"7";"0"
"4907";"12110";"5";"0"
"4908";"12111";"7";"0"
"4909";"12111";"5";"0"
"4910";"12114";"3";"0"
"4911";"12114";"5";"0"
"4912";"12117";"1";"1"
"4913";"12118";"17";"0"
"4914";"12118";"16";"0"
"4915";"12119";"16";"0"
"4916";"12119";"17";"0"
"4917";"12120";"17";"0"
"4918";"12120";"16";"0"
"4919";"12121";"16";"0"
"4920";"12121";"17";"0"
"4921";"12122";"1";"1"
"4922";"12122";"4";"0"
"4923";"12123";"17";"0"
"4924";"12124";"16";"0"
"4925";"12127";"2";"0"
"4926";"12127";"4";"0"
"4927";"12128";"2";"0"
"4928";"12128";"4";"0"
"4929";"12129";"1";"1"
"4930";"12131";"6";"0"
"4931";"12133";"5";"0"
"4932";"12139";"2";"1"
"4933";"12143";"2";"1"
"4934";"12145";"1";"1"
"4935";"12152";"3";"0"
"4936";"12152";"5";"0"
"4937";"12153";"2";"0"
"4938";"12153";"5";"0"
"4939";"12154";"1";"1"
"4940";"12158";"2";"0"
"4941";"12158";"5";"0"
"4942";"12160";"2";"0"
"4943";"12160";"5";"0"
"4944";"12163";"2";"0"
"4945";"12163";"5";"0"
"4946";"12170";"4";"0"
"4947";"12170";"7";"0"
"4948";"12171";"4";"0"
"4949";"12171";"7";"0"
"4950";"12174";"4";"0"
"4951";"12174";"7";"0"
"4952";"12189";"15";"0"
"4953";"12201";"16";"0"
"4954";"12207";"0";"0"
"4955";"12209";"8";"0"
"4956";"12218";"11";"0"
"4957";"12218";"15";"0"
"4958";"12219";"11";"0"
"4959";"12219";"15";"0"
"4960";"12220";"11";"0"
"4961";"12220";"15";"0"
"4962";"12221";"0";"1"
"4963";"12223";"0";"1"
"4964";"12225";"12";"0"
"4965";"12225";"14";"0"
"4966";"12228";"2";"0"
"4967";"12229";"3";"0"
"4968";"12229";"8";"0"
"4969";"12230";"16";"0"
"4970";"12236";"13";"0"
"4971";"12236";"13";"0"
"4972";"12237";"10";"0"
"4973";"12237";"10";"0"
"4974";"12237";"12";"0"
"4975";"12243";"6";"0"
"4976";"12243";"10";"0"
"4977";"12244";"1";"0"
"4978";"12245";"1";"0"
"4979";"12254";"4";"0"
"4980";"12254";"2";"0"
"4981";"12255";"3";"0"
"4982";"12255";"4";"0"
"4983";"12257";"8";"0"
"4984";"12257";"10";"0"
"4985";"12258";"8";"0"
"4986";"12258";"10";"0"
"4987";"12261";"3";"0"
"4988";"12261";"4";"0"
"4989";"12264";"2";"0"
"4990";"12264";"2";"0"
"4991";"12265";"2";"0"
"4992";"12265";"2";"0"
"4993";"12266";"2";"0"
"4994";"12266";"2";"0"
"4995";"12268";"1";"1"
"4996";"12277";"13";"0"
"4997";"12278";"13";"0"
"4998";"12280";"2";"1"
"4999";"12287";"16";"0"
"5000";"12288";"16";"0"
"5001";"12289";"16";"0"
"5002";"12313";"3";"0"
"5003";"12313";"6";"0"
"5004";"12313";"1";"0"
"5005";"12321";"9";"0"
"5006";"12321";"12";"0"
"5007";"12341";"4";"0"
"5008";"12463";"17";"0"
"5009";"12466";"11";"0"
"5010";"12467";"11";"0"
"5011";"12472";"6";"0"
"5012";"12472";"9";"0"
"5013";"12473";"6";"0"
"5014";"12473";"9";"0"
"5015";"12476";"6";"0"
"5016";"12476";"9";"0"
"5017";"12477";"6";"0"
"5018";"12477";"9";"0"
"5019";"12480";"8";"0"
"5020";"12480";"2";"1"
"5021";"12481";"15";"0"
"5022";"12541";"13";"0"
"5023";"12546";"7";"0"
"5024";"12546";"8";"0"
"5025";"12547";"7";"0"
"5026";"12547";"8";"0"
"5027";"12555";"1";"1"
"5028";"12555";"4";"0"
"5030";"12561";"1";"1"
"5031";"12566";"11";"0"
"5032";"12570";"11";"0"
"5033";"12591";"6";"0"
"5034";"12591";"3";"0"
"5035";"12592";"9";"0"
"5036";"12595";"6";"0"
"5037";"12596";"9";"0"
"5038";"12600";"3";"0"
"5039";"12600";"5";"0"
"5040";"12605";"12";"0"
"5041";"12620";"12";"0"
"5042";"12620";"15";"0"
"5043";"12621";"12";"0"
"5044";"12622";"7";"0"
"5045";"12625";"2";"0"
"5046";"12625";"5";"0"
"5047";"12626";"11";"0"
"5051";"12629";"9";"0"
"5052";"12629";"12";"0"
